Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
167,3,52,740,0,0,740,1044,1022,24899,28200,14100,214,0,0,0,98,0,68,23,0,2582.15,0.072337,0,0,0,740,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,50,811,26,54,731,1026,995,24843,40040,20020,292,6,0,0,124,0,79,28,0,2638.15,0.0759028,6,6,0,731,54,17,9,257,29,6,91,71,206,897983,0,0,17,5,5,17,0
167,4,51,754,0,0,754,1042,1014,25007,33800,16900,244,0,0,0,82,0,56,24,0,2474.15,0.0838875,0,0,0,754,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,50,763,0,0,763,1037,1088,24703,37800,18900,245,0,0,0,97,0,70,27,0,2778.15,0.0673674,0,0,0,763,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3,52,767,0,0,767,1046,1012,24746,40000,20000,274,0,0,0,112,0,58,27,0,2737.16,0.0915656,0,0,0,767,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,50,812,28,44,740,1032,1021,24883,35720,17860,275,8,0,0,103,0,74,28,0,2600.16,0.0658879,8,8,0,740,44,20,8,251,16,8,78,67,170,925576,0,0,16,4,4,18,0
168,4,51,738,0,0,738,1033,1023,24856,38800,19400,260,0,0,0,89,0,73,32,0,2627.16,0.0731997,0,0,0,738,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,50,784,0,0,784,1040,1041,24799,37600,18800,265,0,0,0,114,0,72,21,0,2684.16,0.073496,0,0,0,784,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,52,761,0,0,761,1063,988,24801,37200,18600,274,0,0,0,100,0,67,39,0,2684.1,0.068429,0,0,0,761,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,50,789,28,32,729,1023,1060,24797,32040,16020,245,7,0,0,92,0,89,26,0,2688.1,0.0727928,7,7,0,729,32,22,6,229,9,7,58,75,131,834822,0,0,16,6,6,18,0
169,4,51,741,0,0,741,1036,987,24779,35800,17900,250,0,0,0,98,0,70,25,0,2706.1,0.0677103,0,0,0,741,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,50,785,0,0,785,1048,1065,24778,37000,18500,273,0,0,0,99,0,76,22,0,2707.1,0.0713872,0,0,0,785,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3,52,757,0,0,757,1093,998,24795,32600,16300,237,0,0,0,89,0,61,32,0,2691.96,0.0721532,0,0,0,757,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,50,782,24,23,735,1040,1043,24827,42200,21100,286,9,0,0,94,0,75,26,0,2659.96,0.0838982,9,9,0,735,23,21,3,262,15,9,41,52,101,658648,0,0,14,5,5,15,0
170,4,51,741,0,0,741,1034,997,24842,34400,17200,255,0,0,0,92,0,66,26,0,2644.96,0.0755893,0,0,0,741,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,50,795,0,0,795,1036,1088,24758,34000,17000,252,0,0,0,104,0,71,23,0,2728.96,0.0731648,0,0,0,795,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
171,3,52,738,0,0,738,1085,970,24886,38800,19400,260,0,0,0,82,0,77,24,0,2602.77,0.0825756,0,0,0,738,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,50,771,20,18,733,1041,1029,24913,37600,18800,261,7,0,0,100,0,84,27,0,2575.77,0.0630323,7,7,0,733,18,18,2,250,4,7,28,48,69,629138,0,0,13,5,5,14,0
171,4,51,739,0,0,739,1025,1040,24898,34800,17400,248,0,0,0,94,0,74,22,0,2590.77,0.0768885,0,0,0,739,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,50,789,0,0,789,1039,1080,24896,39800,19900,275,0,0,0,98,0,76,28,0,2592.77,0.0802637,0,0,0,789,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,52,755,0,0,755,1058,1021,24678,37200,18600,249,0,0,0,118,0,71,31,0,2812.5,0.0670816,0,0,0,755,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,50,759,15,16,728,1056,1018,24727,33800,16900,245,4,0,0,102,0,82,32,0,2763.5,0.0685044,4,4,0,728,16,13,2,236,5,4,24,36,58,517738,0,0,10,3,3,10,0
172,4,51,750,0,0,750,1027,1032,24885,35400,17700,240,0,0,0,100,0,64,24,0,2605.5,0.0744473,0,0,0,750,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2,50,804,0,0,804,1029,1038,24658,40200,20100,273,0,0,0,110,0,73,22,0,2832.5,0.0651449,0,0,0,804,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,52,743,0,0,743,1041,1025,24804,33200,16600,266,0,0,0,86,0,72,26,0,2688.17,0.0756048,0,0,0,743,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,50,754,15,17,722,1047,1006,24716,38680,19340,273,7,0,0,92,0,67,30,0,2776.17,0.0817604,7,7,0,722,17,13,2,259,7,7,29,36,57,544630,0,0,12,3,3,8,0
173,4,51,759,0,0,759,1025,1017,24864,35800,17900,253,0,0,0,105,0,72,24,0,2628.17,0.0736017,0,0,0,759,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,50,844,0,0,844,1032,1005,24884,35400,17700,267,0,0,0,114,0,53,21,0,2608.17,0.0704602,0,0,0,844,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3,52,743,0,0,743,1040,1007,24843,36400,18200,233,0,0,0,95,0,74,20,0,2650.79,0.080969,0,0,0,743,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,50,745,16,18,711,1047,1019,24845,35080,17540,246,4,0,0,90,0,83,16,0,2648.79,0.0717728,4,4,0,711,18,15,1,239,3,4,26,31,55,602887,0,0,12,2,2,8,0
174,4,51,768,0,0,768,1043,1007,24883,34800,17400,258,0,0,0,100,0,69,22,0,2610.79,0.0734126,0,0,0,768,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2,50,827,0,0,827,1052,1021,24864,39600,19800,285,0,0,0,96,0,81,33,0,2629.79,0.0736772,0,0,0,827,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,52,753,0,0,753,1012,1026,24874,35400,17700,248,0,0,0,97,0,63,24,0,2621.34,0.0728238,0,0,0,753,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,50,736,16,22,698,1032,992,24706,33120,16560,237,3,0,0,101,0,86,24,0,2789.34,0.075507,3,3,0,698,22,15,1,232,2,3,41,40,79,649611,0,0,12,3,3,9,0
175,4,51,749,0,0,749,1046,981,24892,36600,18300,257,0,0,0,92,0,88,23,0,2603.34,0.0750226,0,0,0,749,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,50,796,0,0,796,1055,985,24876,39600,19800,268,0,0,0,88,0,86,33,0,2619.34,0.0664087,0,0,0,796,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3,52,777,0,0,777,1042,1043,24862,37600,18800,268,0,0,0,110,0,55,31,0,2634.84,0.0740491,0,0,0,777,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,50,728,16,42,670,1025,977,24801,36360,18180,255,5,0,0,95,0,79,24,0,2695.84,0.0842192,5,5,0,670,42,15,1,244,6,5,74,40,144,624346,0,0,12,3,3,9,0
176,4,51,771,0,0,771,1037,999,24751,36600,18300,251,0,0,0,105,0,64,18,0,2745.84,0.0711295,0,0,0,771,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,50,789,0,0,789,1074,1019,24839,39000,19500,263,0,0,0,89,0,69,28,0,2657.84,0.0661449,0,0,0,789,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3,52,780,0,0,780,1021,1045,24870,34200,17100,261,0,0,0,103,0,75,25,0,2628.28,0.0700755,0,0,0,780,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,50,734,17,57,660,1007,987,24956,33920,16960,247,4,0,0,104,0,66,32,0,2542.28,0.074143,4,4,0,660,57,16,1,236,7,4,101,42,176,661919,0,0,12,3,3,10,0
177,4,51,756,0,0,756,1021,1037,24802,37200,18600,265,0,0,0,89,0,69,34,0,2696.28,0.0750229,0,0,0,756,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,50,801,0,0,801,1060,998,24883,39400,19700,256,0,0,0,98,0,60,27,0,2615.28,0.0681497,0,0,0,801,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,52,770,0,0,770,1011,1052,24857,37600,18800,269,0,0,0,95,0,84,21,0,2642.67,0.0768503,0,0,0,770,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,50,729,13,97,619,1037,1014,24749,34680,17340,261,4,0,0,94,0,71,28,0,2750.67,0.0749493,4,4,0,619,97,12,1,249,8,4,164,21,306,475074,0,0,8,1,1,8,0
178,4,51,767,0,0,767,1014,1043,24884,35400,17700,244,0,0,0,111,0,72,28,0,2615.67,0.0724807,0,0,0,767,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2,50,815,0,0,815,1072,984,24768,40400,20200,276,0,0,0,110,0,70,26,0,2731.67,0.0663777,0,0,0,815,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
179,3,52,761,0,0,761,1003,1061,24879,36800,18400,257,0,0,0,97,0,80,26,0,2622.02,0.0702839,0,0,0,761,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,50,739,10,134,595,1019,1002,24796,35160,17580,255,7,0,0,103,0,73,20,0,2705.02,0.0793159,7,7,0,595,134,8,2,232,16,7,232,18,456,390695,0,0,6,1,1,7,0
179,4,51,753,0,0,753,1016,1060,24747,36600,18300,265,0,0,0,87,0,80,21,0,2754.02,0.0738891,0,0,0,753,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,50,784,0,0,784,1062,1010,24933,38200,19100,273,0,0,0,88,0,83,36,0,2568.02,0.0676157,0,0,0,784,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
180,3,52,748,0,0,748,1030,1051,24689,32600,16300,235,0,0,0,103,0,88,28,0,2813.31,0.0712504,0,0,0,748,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,50,735,7,190,538,1021,1049,24786,32040,16020,251,2,0,0,89,0,66,27,0,2716.31,0.0769345,2,2,0,538,190,6,1,226,23,2,337,15,672,288040,0,0,5,1,1,5,0
180,4,51,751,0,0,751,1035,1063,24902,35800,17900,245,0,0,0,86,0,68,21,0,2600.31,0.0752463,0,0,0,751,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,50,772,0,0,772,1074,1030,24849,39600,19800,268,0,0,0,86,0,69,28,0,2653.31,0.0672255,0,0,0,772,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3,52,741,0,0,741,1039,1051,24873,36400,18200,264,0,0,0,97,0,82,22,0,2630.55,0.0862978,0,0,0,741,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,50,733,7,229,497,1030,1036,24841,33720,16860,244,2,0,0,87,0,64,25,0,2662.55,0.0847787,2,2,0,497,229,6,1,207,35,2,434,15,851,276739,0,0,5,1,1,5,0
181,4,51,743,0,0,743,1044,1022,24864,32600,16300,225,0,0,0,99,0,83,24,0,2639.55,0.0726343,0,0,0,743,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,50,744,0,0,744,1070,1040,24786,36800,18400,247,0,0,0,91,0,85,34,0,2717.55,0.0670027,0,0,0,744,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,52,761,0,0,761,1037,1043,24962,37000,18500,258,0,0,0,112,0,62,30,0,2542.76,0.072268,0,0,0,761,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,50,757,5,285,467,1035,1040,24979,32680,16340,239,3,0,0,113,0,72,17,0,2525.76,0.0789607,3,3,0,467,285,3,2,190,46,3,568,11,1106,158558,0,0,3,1,1,4,0
182,4,51,760,0,0,760,1065,1000,24885,39000,19500,269,0,0,0,100,0,58,24,0,2619.76,0.0809679,0,0,0,760,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2,50,742,0,0,742,1072,1008,24974,34800,17400,240,0,0,0,114,0,92,25,0,2530.76,0.0738466,0,0,0,742,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3,52,751,0,0,751,1034,1002,24770,31000,15500,248,0,0,0,101,0,80,31,0,2735.92,0.0687232,0,0,0,751,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,50,739,4,352,383,1044,1041,24817,32520,16260,264,1,0,0,81,0,73,26,0,2688.92,0.0772876,1,1,0,383,352,2,2,199,64,1,788,10,1435,99655,0,0,2,1,1,4,0
183,4,51,741,0,0,741,1061,1009,24740,33400,16700,254,0,0,0,96,0,78,37,0,2765.92,0.0671733,0,0,0,741,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,50,742,0,0,742,1069,1009,24803,33400,16700,260,0,0,0,105,0,80,25,0,2702.92,0.0727229,0,0,0,742,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
184,3,52,769,0,0,769,1038,1011,24771,38200,19100,273,0,0,0,108,0,61,29,0,2736.03,0.0882554,0,0,0,769,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,50,771,3,408,360,1044,1014,24759,32600,16300,238,1,0,0,119,0,59,28,0,2748.03,0.082685,1,1,0,360,408,2,1,171,66,1,952,4,1697,37627,0,0,1,0,0,3,0
184,4,51,750,0,0,750,1040,1032,24769,33200,16600,242,0,0,0,100,0,65,26,0,2738.03,0.0828119,0,0,0,750,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,50,746,0,0,746,1060,1022,24842,31600,15800,239,0,0,0,103,0,74,25,0,2665.03,0.0809256,0,0,0,746,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3,52,774,0,0,774,1020,991,24719,37400,18700,272,0,0,0,114,0,77,31,0,2789.11,0.0716239,0,0,0,774,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,50,764,3,473,288,1064,993,25029,32800,16400,284,1,0,0,103,0,78,32,0,2479.11,0.0842955,1,1,0,288,473,2,1,186,97,1,1221,4,2187,36155,0,0,1,0,0,3,0
185,4,51,760,0,0,760,1021,1054,24834,37800,18900,269,0,0,0,110,0,73,29,0,2674.11,0.0824709,0,0,0,760,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,50,743,0,0,743,1045,1002,24961,33200,16600,251,0,0,0,89,0,59,32,0,2547.11,0.0843365,0,0,0,743,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
186,3,52,761,0,0,761,1016,1023,24791,31200,15600,251,0,0,0,98,0,79,31,0,2718.15,0.0745751,0,0,0,761,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,50,774,2,516,256,1078,999,24829,32280,16140,266,1,0,0,101,0,67,25,0,2680.15,0.0755826,1,1,0,256,516,1,1,149,116,1,1421,3,2557,29507,0,0,1,0,0,2,0
186,4,51,757,0,0,757,1043,1020,24939,33400,16700,257,0,0,0,96,0,71,28,0,2570.15,0.0707436,0,0,0,757,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,50,766,0,0,766,1009,1010,24857,39000,19500,271,0,0,0,101,0,53,25,0,2652.15,0.0767202,0,0,0,766,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3,52,740,0,0,740,1018,1040,24688,34600,17300,252,0,0,0,99,0,90,31,0,2822.15,0.0871201,0,0,0,740,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,50,760,1,560,199,1079,1042,24764,29400,14700,248,0,0,0,86,0,70,30,0,2746.15,0.0830281,0,0,0,199,560,1,0,134,114,0,1605,2,2870,23752,0,0,1,0,0,1,0
187,4,51,780,0,0,780,1037,1058,24783,34600,17300,254,0,0,0,106,0,58,24,0,2727.15,0.0769505,0,0,0,780,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,50,770,0,0,770,996,1028,24842,34800,17400,258,0,0,0,102,0,73,25,0,2668.15,0.0680038,0,0,0,770,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3,52,737,0,0,737,1036,1002,24960,39200,19600,274,0,0,0,95,0,67,30,0,2551.11,0.0815649,0,0,0,737,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,50,760,0,582,178,1091,1005,24876,32800,16400,260,1,0,0,94,0,72,23,0,2635.11,0.0934063,1,1,0,178,582,0,0,110,149,1,1888,0,3348,0,0,0,0,0,0,0,0
188,4,51,771,0,0,771,1037,1082,24823,39000,19500,273,0,0,0,95,0,83,21,0,2688.11,0.0788193,0,0,0,771,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,50,770,0,0,770,1020,1024,24842,35400,17700,255,0,0,0,102,0,74,28,0,2669.11,0.0766709,0,0,0,770,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
189,3,52,731,0,0,731,1026,987,24926,33000,16500,238,0,0,0,90,0,72,24,0,2586.04,0.0650794,0,0,0,731,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,50,748,0,596,152,1077,1013,24884,31360,15680,254,0,0,0,83,0,70,26,0,2628.04,0.0803388,0,0,0,152,596,0,0,107,147,0,2062,0,3626,0,0,0,0,0,0,0,0
189,4,51,790,0,0,790,1044,1090,24817,35200,17600,250,0,0,0,128,0,82,27,0,2695.04,0.0689259,0,0,0,790,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,50,772,0,0,772,1000,1021,24881,36800,18400,266,0,0,0,103,0,77,23,0,2631.04,0.0753986,0,0,0,772,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,52,751,0,0,751,1024,961,24947,32800,16400,240,0,0,0,109,0,68,21,0,2565.94,0.0783649,0,0,0,751,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,50,760,1,607,152,1081,1012,24866,28520,14260,231,0,0,0,96,0,62,22,0,2646.94,0.0838023,0,0,0,152,607,0,1,81,150,0,2266,1,3998,25785,0,0,0,0,0,1,0
190,4,51,792,0,0,792,1033,1069,24778,36200,18100,286,0,0,0,89,0,59,28,0,2734.94,0.0765637,0,0,0,792,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2,50,798,0,0,798,991,1024,24774,37000,18500,264,0,0,0,107,0,55,26,0,2738.94,0.0714957,0,0,0,798,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
191,3,52,735,0,0,735,1024,977,24766,37000,18500,272,0,0,0,95,0,81,30,0,2747.8,0.0782298,0,0,0,735,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,50,760,1,600,159,1077,984,24804,30440,15220,255,0,0,0,119,0,88,31,0,2709.8,0.0928099,0,0,0,159,600,0,1,103,152,0,2354,1,4072,24768,0,0,0,0,0,1,0
191,4,51,822,0,0,822,1055,1025,24953,43000,21500,289,0,0,0,124,0,61,33,0,2560.8,0.0755508,0,0,0,822,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,50,773,0,0,773,1016,1018,24799,36600,18300,270,0,0,0,104,0,97,32,0,2714.8,0.0740253,0,0,0,773,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,52,722,0,0,722,1013,990,24850,34400,17200,242,0,0,0,81,0,63,31,0,2664.63,0.0742649,0,0,0,722,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,50,766,1,632,133,1059,993,24861,31680,15840,283,0,0,0,97,0,70,21,0,2653.63,0.089021,0,0,0,133,632,0,1,118,165,0,2703,1,4549,29451,0,0,0,0,0,1,0
192,4,51,807,0,0,807,1050,1032,24864,34000,17000,272,0,0,0,105,0,87,33,0,2650.63,0.0595535,0,0,0,807,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,50,781,0,0,781,1029,992,24952,35600,17800,264,0,0,0,112,0,83,21,0,2562.63,0.0741749,0,0,0,781,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
193,3,52,707,0,0,707,1024,1015,24853,32600,16300,227,0,0,0,82,0,66,31,0,2662.44,0.0774603,0,0,0,707,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,50,776,5,644,127,1046,971,24778,25240,12620,230,0,0,0,95,0,66,19,0,2737.44,0.0837637,0,0,0,127,644,0,5,91,139,0,2882,16,4764,95259,0,0,1,0,1,5,0
193,4,51,823,0,0,823,1063,985,24741,39400,19700,275,0,0,0,119,0,76,27,0,2774.44,0.0779598,0,0,0,823,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,50,774,0,0,774,1011,1051,24742,35200,17600,272,0,0,0,91,0,76,22,0,2773.44,0.0719841,0,0,0,774,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,52,720,0,0,720,1006,1022,24776,39800,19900,265,0,0,0,98,0,66,19,0,2740.21,0.0816698,0,0,0,720,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,50,787,11,647,129,1012,955,24766,27600,13800,251,1,0,0,106,0,77,18,0,2750.21,0.108456,1,1,0,129,647,0,11,96,154,1,3090,46,5066,264589,0,0,4,1,2,10,0
194,4,51,788,0,0,788,1057,967,24923,37600,18800,277,0,0,0,79,0,87,27,0,2593.21,0.0704171,0,0,0,788,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,50,768,0,0,768,1022,1030,24996,34600,17300,240,0,0,0,91,0,71,26,0,2520.21,0.0787908,0,0,0,768,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3,52,712,0,0,712,996,1045,24819,32800,16400,235,0,0,0,95,0,75,28,0,2697.96,0.0688495,0,0,0,712,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,50,788,10,649,129,1023,938,24883,35480,17740,289,3,0,0,107,0,78,28,0,2633.96,0.0996452,3,3,0,129,649,0,10,101,185,3,3233,45,5143,295272,0,0,4,2,2,9,0
195,4,51,789,0,0,789,1047,971,24706,36800,18400,241,0,0,0,96,0,70,25,0,2810.96,0.0689683,0,0,0,789,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,50,767,0,0,767,1033,1060,24649,37800,18900,263,0,0,0,98,0,67,32,0,2867.96,0.0728384,0,0,0,767,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3,52,718,0,0,718,992,1066,24787,31400,15700,224,0,0,0,83,0,64,14,0,2730.67,0.0822547,0,0,0,718,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,50,801,18,656,127,1021,996,24816,26000,13000,249,4,0,0,105,0,72,20,0,2701.67,0.0742377,4,4,0,127,656,0,18,103,142,4,3415,87,5332,647229,0,0,7,5,6,15,0
196,4,50,782,0,0,782,1017,973,24960,38800,19400,274,0,0,0,101,0,86,21,0,2557.67,0.0763846,0,0,0,782,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,51,758,0,0,758,1024,1050,24918,40000,20000,282,0,0,0,85,0,66,28,0,2599.67,0.0758718,0,0,0,758,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3,52,718,0,0,718,982,1031,24848,36400,18200,245,0,0,0,110,0,79,32,0,2670.37,0.0869641,0,0,0,718,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,50,789,20,661,108,1015,1026,24774,29120,14560,264,2,0,0,82,0,67,27,0,2744.37,0.103911,2,2,0,108,661,0,20,93,169,2,3587,108,5537,707409,0,0,7,8,5,16,0
197,4,50,782,0,0,782,1008,981,24912,41400,20700,277,0,0,0,95,0,73,22,0,2606.37,0.0659194,0,0,0,782,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,51,752,0,0,752,1043,1029,24810,33200,16600,219,0,0,0,107,0,86,26,0,2708.37,0.0649918,0,0,0,752,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3,52,725,0,0,725,983,997,24848,31600,15800,244,0,0,0,108,0,78,23,0,2671.04,0.0733617,0,0,0,725,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,50,793,28,644,121,1010,1038,24800,35240,17620,277,7,0,0,101,0,68,29,0,2719.04,0.0942434,7,7,0,121,644,0,28,87,183,7,3722,152,5640,1013062,0,0,9,8,5,23,0
198,4,50,777,0,0,777,1001,1014,24883,33200,16600,235,0,0,0,93,0,77,21,0,2636.04,0.0629557,0,0,0,777,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,51,763,0,0,763,1026,1006,24809,36400,18200,268,0,0,0,110,0,70,29,0,2710.04,0.0815773,0,0,0,763,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,52,731,0,0,731,980,1022,24828,33800,16900,251,0,0,0,101,0,59,36,0,2691.68,0.0845264,0,0,0,731,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,50,798,42,634,122,1012,1043,24976,31440,15720,268,9,0,0,91,0,63,23,0,2543.68,0.0771576,9,9,0,122,634,0,42,89,170,9,3782,334,5711,1847982,0,0,16,16,10,35,0
199,4,50,783,0,0,783,1007,1018,24849,37600,18800,251,0,0,0,107,0,75,26,0,2670.68,0.0793986,0,0,0,783,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,51,785,0,0,785,1034,972,24907,40000,20000,285,0,0,0,116,0,62,32,0,2612.68,0.0744515,0,0,0,785,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,52,750,0,0,750,981,996,24888,31600,15800,242,0,0,0,106,0,66,22,0,2632.3,0.0796355,0,0,0,750,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,50,801,40,611,150,1016,976,24833,30120,15060,243,9,0,0,110,0,85,22,0,2687.3,0.0809058,9,9,0,150,611,0,40,71,163,9,3811,324,5626,1784088,0,0,17,15,10,35,0
