Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
212,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000286948
212,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
212,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000278079
212,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
212,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000280568
212,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
213,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000258709
213,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
213,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000268441
213,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
213,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000260144
213,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
213,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000262472
213,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
214,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000242026
214,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
214,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00025113
214,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
214,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000243368
214,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
214,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000245546
214,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
215,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000226416
215,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
215,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000234933
215,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
215,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000227672
215,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
215,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000229709
215,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
216,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000211814
216,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
216,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000219782
216,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
216,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000212989
216,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
216,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000214895
216,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
217,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000198153
217,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
217,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000205607
217,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
217,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000199252
217,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
217,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000201035
217,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
218,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000185374
218,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
218,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000192347
218,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
218,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000186402
218,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
218,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00018807
218,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
219,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000173419
219,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
219,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000179942
219,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
219,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00017438
219,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
219,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000175941
219,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
220,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000162234
220,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
220,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000168337
220,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
220,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000163134
220,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
220,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000164594
220,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
221,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000151772
221,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
221,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000157481
221,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
221,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000152613
221,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
221,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000153979
221,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
222,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000141983
222,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
222,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000147324
222,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
222,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00014277
222,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
222,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000144048
222,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
223,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000132826
223,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
223,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000137823
223,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
223,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000133563
223,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
223,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000134758
223,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
224,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00012426
224,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
224,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000128934
224,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
224,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000124949
224,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
224,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000126067
224,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
225,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000116246
225,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
225,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000120619
225,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
225,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000116891
225,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
225,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000117937
225,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
226,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000108749
226,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
226,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00011284
226,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
226,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000109352
226,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
226,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000110331
226,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
227,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000101735
227,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
227,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000105562
227,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
227,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000102299
227,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
227,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000103215
227,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
228,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,9.51743e-05
228,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
228,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,9.87545e-05
228,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
228,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,9.5702e-05
228,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
228,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.65585e-05
228,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
229,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,8.90359e-05
229,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
229,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,9.23851e-05
229,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
229,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,8.95296e-05
229,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
229,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.03308e-05
229,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
230,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,8.32939e-05
230,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
230,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,8.64271e-05
230,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
230,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,8.37557e-05
230,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
230,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.45053e-05
230,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
231,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,7.7922e-05
231,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
231,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,8.0853e-05
231,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
231,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,7.8354e-05
231,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
231,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.90553e-05
231,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
232,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,7.28966e-05
232,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
232,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,7.56386e-05
232,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
232,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,7.33008e-05
232,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
232,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.39568e-05
232,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
233,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,6.81951e-05
233,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
233,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,7.07604e-05
233,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
233,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,6.85732e-05
233,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
233,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.9187e-05
233,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
234,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,6.37973e-05
234,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
234,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,6.6197e-05
234,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
234,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,6.4151e-05
234,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
234,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.47251e-05
234,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
235,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.96826e-05
235,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
235,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,6.19277e-05
235,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
235,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,6.00136e-05
235,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
235,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.05507e-05
235,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
236,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.58336e-05
236,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
236,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,5.79338e-05
236,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
236,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,5.61431e-05
236,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
236,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.66456e-05
236,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
237,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.22327e-05
237,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
237,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,5.41974e-05
237,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
237,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,5.25222e-05
237,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
237,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.29923e-05
237,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
238,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.88641e-05
238,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
238,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,5.07022e-05
238,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
238,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.9135e-05
238,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
238,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.95748e-05
238,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
239,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.57128e-05
239,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
239,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.74323e-05
239,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
239,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.59662e-05
239,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
239,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.63776e-05
239,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
240,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.27647e-05
240,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
240,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.43733e-05
240,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
240,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.30018e-05
240,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
240,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.33866e-05
240,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
241,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.00066e-05
241,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
241,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.15115e-05
241,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
241,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.02284e-05
241,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
241,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.05884e-05
241,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
242,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,3.74264e-05
242,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
242,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,3.88342e-05
242,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
242,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,3.76339e-05
242,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
242,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.79707e-05
242,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
243,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,3.50127e-05
243,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
243,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,3.63298e-05
243,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
243,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,3.52068e-05
243,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
243,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.55219e-05
243,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
244,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,3.27546e-05
244,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
244,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,3.39867e-05
244,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
244,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,3.29362e-05
244,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
244,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.3231e-05
244,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
245,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,3.06422e-05
245,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
245,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,3.17948e-05
245,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
245,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,3.08121e-05
245,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
245,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.10878e-05
245,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
246,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.8666e-05
246,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
246,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.97443e-05
246,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
246,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.88249e-05
246,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
246,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.90829e-05
246,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
247,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.68172e-05
247,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
247,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.78259e-05
