Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
81,340461476,X-a0:X-a0,22959,1756,5581,15622,15184,93249,512955
81,340461476,X-a0:X-a1,22715,1718,5468,15529,15374,93305,499425
81,340461476,X-a1:X-a0,22319,1685,5488,15146,14996,91636,508165
81,340461476,X-a1:X-a1,22537,1772,5383,15382,14870,90968,501875
82,340461476,X-a0:X-a0,22778,1869,5555,15354,15237,93179,513200
82,340461476,X-a0:X-a1,22629,1836,5499,15294,15495,92874,504560
82,340461476,X-a1:X-a0,22257,1837,5411,15009,14954,91895,511260
82,340461476,X-a1:X-a1,22408,1841,5465,15102,14839,91028,512140
83,340461476,X-a0:X-a0,22552,1953,5558,15041,15470,93200,510345
83,340461476,X-a0:X-a1,22632,1924,5480,15228,15528,92636,519725
83,340461476,X-a1:X-a0,22240,1897,5467,14876,14946,91983,499855
83,340461476,X-a1:X-a1,22407,1894,5408,15105,14752,91250,503515
84,340461476,X-a0:X-a0,22744,2061,5530,15153,15337,93026,511010
84,340461476,X-a0:X-a1,22684,1983,5475,15226,15460,92894,506340
84,340461476,X-a1:X-a0,22377,1998,5381,14998,14799,91759,505490
84,340461476,X-a1:X-a1,22332,1992,5348,14992,14760,91058,508720
85,340461476,X-a0:X-a0,22520,2125,5430,14965,15447,93071,514330
85,340461476,X-a0:X-a1,22751,2046,5521,15184,15461,92849,510430
85,340461476,X-a1:X-a0,22242,2070,5421,14751,14978,91629,514980
85,340461476,X-a1:X-a1,22210,2033,5345,14832,14911,91333,509620
86,340461476,X-a0:X-a0,22493,2142,5479,14872,15508,92880,503515
86,340461476,X-a0:X-a1,22814,2106,5528,15180,15472,92881,505295
86,340461476,X-a1:X-a0,22268,2148,5379,14741,14963,91850,494425
86,340461476,X-a1:X-a1,22182,2066,5342,14774,14949,91327,499545
87,340461476,X-a0:X-a0,22666,2212,5447,15007,15444,92866,503550
87,340461476,X-a0:X-a1,22918,2182,5576,15160,15261,92855,502160
87,340461476,X-a1:X-a0,22125,2150,5420,14555,15124,91730,497500
87,340461476,X-a1:X-a1,22084,2157,5299,14628,15021,91304,506830
88,340461476,X-a0:X-a0,22606,2282,5453,14871,15373,93083,519050
88,340461476,X-a0:X-a1,22990,2256,5632,15102,15213,92966,515470
88,340461476,X-a1:X-a0,22071,2197,5436,14438,15235,91648,517710
88,340461476,X-a1:X-a1,22057,2177,5285,14595,15020,91659,510730
89,340461476,X-a0:X-a0,22714,2294,5436,14984,15369,92818,504020
89,340461476,X-a0:X-a1,22958,2279,5642,15037,15140,92800,500910
89,340461476,X-a1:X-a0,22107,2227,5430,14450,15128,91896,496160
89,340461476,X-a1:X-a1,22137,2236,5287,14614,14943,91597,498070
90,340461476,X-a0:X-a0,22796,2333,5486,14977,15344,93058,504395
90,340461476,X-a0:X-a1,22900,2311,5616,14973,15052,92804,501845
90,340461476,X-a1:X-a0,22081,2239,5446,14396,15109,91704,499425
90,340461476,X-a1:X-a1,22182,2256,5289,14637,15014,91654,501015
91,340461476,X-a0:X-a0,22791,2365,5513,14913,15229,93045,522230
91,340461476,X-a0:X-a1,22843,2344,5582,14917,15125,93012,519710
91,340461476,X-a1:X-a0,22087,2316,5376,14395,15135,91842,511940
91,340461476,X-a1:X-a1,22140,2271,5294,14575,14922,91917,505160
92,340461476,X-a0:X-a0,22735,2401,5483,14851,15281,92882,506590
92,340461476,X-a0:X-a1,22841,2374,5595,14872,15249,92628,501710
92,340461476,X-a1:X-a0,22249,2326,5429,14494,14981,91869,501810
92,340461476,X-a1:X-a1,22087,2301,5269,14517,15019,91712,499310
93,340461476,X-a0:X-a0,22779,2406,5523,14850,15370,93026,509555
93,340461476,X-a0:X-a1,22824,2421,5519,14884,15150,92765,503985
93,340461476,X-a1:X-a0,22086,2351,5382,14353,15127,91926,501755
93,340461476,X-a1:X-a1,22139,2381,5208,14550,15065,91809,503005
94,340461476,X-a0:X-a0,22674,2432,5530,14712,15351,93086,517055
94,340461476,X-a0:X-a1,22733,2466,5506,14761,15088,92789,515245
94,340461476,X-a1:X-a0,22196,2410,5427,14359,15172,91736,505775
94,340461476,X-a1:X-a1,22107,2361,5274,14472,15156,91825,503645
95,340461476,X-a0:X-a0,22606,2443,5501,14662,15396,93328,505630
95,340461476,X-a0:X-a1,22677,2481,5435,14761,15353,92863,501400
95,340461476,X-a1:X-a0,22228,2408,5361,14459,14947,91849,498790
95,340461476,X-a1:X-a1,22131,2422,5248,14461,15124,91984,495820
96,340461476,X-a0:X-a0,22697,2443,5443,14811,15226,93408,509070
96,340461476,X-a0:X-a1,22763,2520,5427,14816,15381,92461,506460
