Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
401,1,X,72130,14893,4.95387
401,1,Y,0,0,0
401,1,a0,48275,7747,6.75939
401,1,a1,62562,13399,4.62915
401,1,b0,67127,9959,6.91274
401,1,b1,53068,11957,4.32767
401,1,a0.b0,47634,7171,7.22201
401,1,a1.b1,51192,11680,4.25942
402,1,X,71666,14947,4.92192
402,1,Y,0,0,0
402,1,a0,47410,7771,6.61138
402,1,a1,62435,13533,4.64915
402,1,b0,66595,9944,6.89511
402,1,b1,53039,12122,4.36364
402,1,a0.b0,46820,7130,7.11585
402,1,a1.b1,51220,11816,4.29739
403,1,X,71040,15117,4.95442
403,1,Y,0,0,0
403,1,a0,46673,7709,6.75911
403,1,a1,62198,13724,4.6477
403,1,b0,65910,10046,6.95053
403,1,b1,52876,12277,4.40775
403,1,a0.b0,46093,7119,7.23641
403,1,a1.b1,51106,12000,4.34858
404,1,X,70766,14992,4.90588
404,1,Y,0,0,0
404,1,a0,45986,7468,6.67836
404,1,a1,62209,13681,4.59323
404,1,b0,65384,9862,6.93764
404,1,b1,52975,12319,4.34378
404,1,a0.b0,45344,6888,7.1565
404,1,a1.b1,51210,12051,4.28122
405,1,X,70288,15220,4.90079
405,1,Y,0,0,0
405,1,a0,45134,7526,6.81172
405,1,a1,62155,13818,4.58887
405,1,b0,64873,9838,7.03476
405,1,b1,52952,12442,4.30936
405,1,a0.b0,44521,6884,7.35372
405,1,a1.b1,51238,12159,4.233
406,1,X,69661,15160,4.86497
406,1,Y,0,0,0
406,1,a0,44136,7374,6.74098
406,1,a1,61919,13922,4.57075
406,1,b0,64128,9745,7.01262
406,1,b1,52881,12485,4.30276
406,1,a0.b0,43488,6761,7.2615
406,1,a1.b1,51225,12217,4.24654
407,1,X,69080,15342,4.86605
407,1,Y,0,0,0
407,1,a0,43432,7244,6.75607
407,1,a1,61556,14166,4.56629
407,1,b0,63568,9809,7.04679
407,1,b1,52717,12811,4.30903
407,1,a0.b0,42818,6596,7.32156
407,1,a1.b1,51087,12533,4.24056
408,1,X,68330,15180,4.78682
408,1,Y,0,0,0
408,1,a0,42379,7201,6.7392
408,1,a1,61155,13979,4.49152
408,1,b0,62794,9668,6.9458
408,1,b1,52460,12642,4.19174
408,1,a0.b0,41769,6587,7.27418
408,1,a1.b1,50874,12405,4.131
409,1,X,68003,14981,4.7372
409,1,Y,0,0,0
409,1,a0,41477,6865,6.69439
409,1,a1,61165,13872,4.47426
409,1,b0,62092,9445,6.92769
409,1,b1,52622,12534,4.20145
409,1,a0.b0,40832,6255,7.24972
409,1,a1.b1,51101,12271,4.13349
410,1,X,67596,15084,4.71931
410,1,Y,0,0,0
410,1,a0,40759,6751,6.90061
410,1,a1,61003,14022,4.44658
410,1,b0,61737,9173,7.11599
410,1,b1,52594,12720,4.16171
410,1,a0.b0,40122,6106,7.52391
410,1,a1.b1,51107,12477,4.09538
411,1,X,66785,15265,4.68713
411,1,Y,0,0,0
411,1,a0,39846,6758,6.72033
411,1,a1,60461,14218,4.44929
411,1,b0,60979,9406,6.98384
411,1,b1,52164,12950,4.1871
411,1,a0.b0,39224,6121,7.31563
411,1,a1.b1,50676,12716,4.13699
412,1,X,66595,14927,4.72466
412,1,Y,0,0,0
412,1,a0,39091,6535,6.82846
412,1,a1,60534,13912,4.44997
412,1,b0,60519,9121,7.0956
412,1,b1,52306,12750,4.20737
412,1,a0.b0,38440,5913,7.44157
412,1,a1.b1,50849,12508,4.13895
413,1,X,65993,15191,4.57179
413,1,Y,0,0,0
413,1,a0,38076,6558,6.74992
413,1,a1,60188,14264,4.33686
413,1,b0,59776,9115,6.95272
413,1,b1,52102,13046,4.0824
413,1,a0.b0,37418,5907,7.38361
413,1,a1.b1,50686,12810,4.02233
414,1,X,65235,15265,4.53226
414,1,Y,0,0,0
414,1,a0,37439,6295,6.67339
414,1,a1,59671,14369,4.32334
414,1,b0,59224,9048,6.95933
414,1,b1,51723,13165,4.05856
414,1,a0.b0,36780,5637,7.33564
414,1,a1.b1,50325,12926,4.00882
415,1,X,65092,14850,4.53717
415,1,Y,0,0,0
415,1,a0,36790,6177,6.63461
415,1,a1,59753,13996,4.33803
415,1,b0,58730,8839,6.94264
415,1,b1,51931,12802,4.07741
415,1,a0.b0,36150,5518,7.30754
415,1,a1.b1,50588,12566,4.0269
416,1,X,64255,15330,4.57078
416,1,Y,0,0,0
416,1,a0,35811,6219,6.75929
416,1,a1,59182,14488,4.38114
416,1,b0,57983,8968,7.10393
416,1,b1,51363,13309,4.10204
416,1,a0.b0,35191,5579,7.41997
416,1,a1.b1,50054,13095,4.06583
417,1,X,63915,14962,4.49445
417,1,Y,0,0,0
417,1,a0,34957,5987,6.78587
417,1,a1,59160,14094,4.26323
417,1,b0,57425,8690,7.01657
417,1,b1,51357,13039,4.0398
417,1,a0.b0,34311,5367,7.45426
417,1,a1.b1,50120,12784,3.97059
418,1,X,63373,15312,4.42405
418,1,Y,0,0,0
418,1,a0,34200,5974,6.63542
418,1,a1,58833,14512,4.22774
418,1,b0,56789,8822,6.94298
418,1,b1,51299,13312,3.97371
418,1,a0.b0,33537,5328,7.31869
418,1,a1.b1,50094,13100,3.92595
419,1,X,62677,15158,4.37512
419,1,Y,0,0,0
419,1,a0,33485,5724,6.68693
419,1,a1,58326,14427,4.17502
419,1,b0,56194,8574,6.96688
419,1,b1,50907,13325,3.88901
419,1,a0.b0,32820,5061,7.43193
419,1,a1.b1,49726,13121,3.8526
420,1,X,62290,14845,4.42048
420,1,Y,0,0,0
420,1,a0,32718,5556,6.73956
420,1,a1,58140,14201,4.24611
420,1,b0,55657,8362,7.07235
420,1,b1,50923,13024,3.97082
420,1,a0.b0,32069,4891,7.51993
420,1,a1.b1,49758,12859,3.9234
421,1,X,61768,14994,4.33127
421,1,Y,0,0,0
421,1,a0,31970,5463,6.66191
421,1,a1,57790,14389,4.17896
421,1,b0,54841,8361,6.97405
421,1,b1,50875,13244,3.92653
421,1,a0.b0,31294,4814,7.42522
421,1,a1.b1,49748,13063,3.88854
422,1,X,61271,15130,4.22029
422,1,Y,0,0,0
422,1,a0,31232,5325,6.53239
422,1,a1,57490,14498,4.04166
422,1,b0,54239,8203,6.93966
422,1,b1,50695,13456,3.80039
422,1,a0.b0,30594,4649,7.33685
422,1,a1.b1,49609,13266,3.75456
423,1,X,60632,15099,4.21008
423,1,Y,0,0,0
423,1,a0,30497,5246,6.58101
423,1,a1,57025,14511,4.06237
423,1,b0,53757,8067,7.00831
423,1,b1,50333,13477,3.82199
423,1,a0.b0,29848,4608,7.35373
423,1,a1.b1,49245,13321,3.79544
424,1,X,60250,14992,4.3103
424,1,Y,0,0,0
424,1,a0,29807,5234,6.76672
424,1,a1,56814,14416,4.15039
424,1,b0,53260,8117,7.11408
424,1,b1,50318,13406,3.90698
424,1,a0.b0,29125,4585,7.58299
424,1,a1.b1,49255,13230,3.86115
425,1,X,59594,15137,4.24813
425,1,Y,0,0,0
425,1,a0,28922,5189,6.62209
425,1,a1,56347,14584,4.08009
425,1,b0,52485,8147,7.03498
425,1,b1,49942,13604,3.84225
425,1,a0.b0,28300,4507,7.47282
425,1,a1.b1,48943,13433,3.79044
426,1,X,59031,15117,4.205
426,1,Y,0,0,0
426,1,a0,28116,4960,6.65907
426,1,a1,55935,14602,4.04917
426,1,b0,51810,8008,7.0502
426,1,b1,49778,13494,3.75004
426,1,a0.b0,27505,4338,7.47049
426,1,a1.b1,48789,13353,3.7128
427,1,X,58480,15105,4.16041
427,1,Y,0,0,0
427,1,a0,27457,4799,6.68452
427,1,a1,55533,14601,4.0152
427,1,b0,51232,7884,7.05505
427,1,b1,49463,13693,3.80267
427,1,a0.b0,26809,4188,7.51385
427,1,a1.b1,48500,13538,3.75794
428,1,X,58056,15016,4.15617
428,1,Y,0,0,0
428,1,a0,26710,4770,6.73061
428,1,a1,55276,14542,4.03177
428,1,b0,50704,7768,7.10106
428,1,b1,49268,13645,3.79809
428,1,a0.b0,26104,4122,7.63149
428,1,a1.b1,48326,13488,3.76601
429,1,X,57410,15036,4.06877
429,1,Y,0,0,0
429,1,a0,25952,4628,6.6815
429,1,a1,54779,14602,3.94624
429,1,b0,49920,7684,7.00495
429,1,b1,48873,13700,3.70263
429,1,a0.b0,25324,4022,7.53754
429,1,a1.b1,47966,13550,3.66716
430,1,X,57103,15000,4.00453
430,1,Y,0,0,0
430,1,a0,25319,4478,6.60384
430,1,a1,54578,14611,3.89022
430,1,b0,49294,7510,7.00107
430,1,b1,48856,13727,3.66774
430,1,a0.b0,24651,3850,7.51792
430,1,a1.b1,47963,13583,3.62497
431,1,X,56567,15216,3.963
431,1,Y,0,0,0
431,1,a0,24604,4412,6.61763
431,1,a1,54147,14834,3.84771
431,1,b0,48946,7407,7.08681
431,1,b1,48390,14054,3.65504
431,1,a0.b0,24009,3744,7.61993
431,1,a1.b1,47556,13894,3.62423
432,1,X,56261,15036,3.92112
432,1,Y,0,0,0
432,1,a0,23927,4321,6.62439
432,1,a1,53993,14634,3.79356
432,1,b0,48226,7415,6.9234
432,1,b1,48349,13806,3.5846
432,1,a0.b0,23271,3726,7.52254
432,1,a1.b1,47544,13671,3.54085
433,1,X,55484,15262,3.83685
433,1,Y,0,0,0
433,1,a0,23301,4102,6.45661
433,1,a1,53309,14935,3.73947
433,1,b0,47488,7227,6.99087
433,1,b1,47894,14013,3.48897
433,1,a0.b0,22665,3446,7.49536
433,1,a1.b1,47103,13890,3.46048
434,1,X,54950,15163,3.92647
434,1,Y,0,0,0
434,1,a0,22771,4070,6.68231
434,1,a1,52891,14830,3.82003
434,1,b0,47027,7167,7.19143
434,1,b1,47544,13990,3.60822
434,1,a0.b0,22149,3434,7.73471
434,1,a1.b1,46786,13866,3.57111
435,1,X,54646,15042,3.86425
435,1,Y,0,0,0
435,1,a0,21991,4013,6.60777
435,1,a1,52735,14697,3.73566
435,1,b0,46266,7119,7.05197
435,1,b1,47524,13886,3.54688
435,1,a0.b0,21369,3391,7.63639
435,1,a1.b1,46789,13764,3.50712
436,1,X,53939,15309,3.74505
436,1,Y,0,0,0
436,1,a0,21434,3802,6.53603
436,1,a1,52140,15007,3.64537
436,1,b0,45767,6929,7.06494
436,1,b1,47005,14299,3.45612
436,1,a0.b0,20838,3180,7.61887
436,1,a1.b1,46311,14179,3.42492
437,1,X,53374,15017,3.75128
437,1,Y,0,0,0
437,1,a0,20843,3757,6.60261
437,1,a1,51657,14743,3.67659
437,1,b0,45243,6845,7.03594
437,1,b1,46647,13943,3.44876
437,1,a0.b0,20211,3161,7.65897
437,1,a1.b1,45972,13835,3.41843
438,1,X,53042,14978,3.80605
438,1,Y,0,0,0
438,1,a0,20274,3628,6.52756
438,1,a1,51476,14679,3.71156
438,1,b0,44596,6847,7.13831
438,1,b1,46605,13920,3.50366
438,1,a0.b0,19673,2996,7.69359
438,1,a1.b1,45962,13808,3.46922
439,1,X,52414,15177,3.74138
439,1,Y,0,0,0
439,1,a0,19590,3630,6.73609
439,1,a1,50943,14926,3.65295
439,1,b0,43860,6731,7.18125
439,1,b1,46158,14203,3.47251
439,1,a0.b0,18969,3029,7.87422
439,1,a1.b1,45559,14097,3.43811
440,1,X,51702,15145,3.63354
440,1,Y,0,0,0
440,1,a0,18848,3520,6.59517
440,1,a1,50310,14909,3.54819
440,1,b0,43229,6591,7.05143
440,1,b1,45630,14181,3.33319
440,1,a0.b0,18265,2899,7.79372
440,1,a1.b1,45051,14087,3.30624
441,1,X,51444,14878,3.6234
441,1,Y,0,0,0
441,1,a0,18410,3264,6.56434
441,1,a1,50139,14657,3.54172
441,1,b0,42702,6405,7.09383
441,1,b1,45554,13960,3.35287
441,1,a0.b0,17798,2681,7.77434
441,1,a1.b1,45011,13863,3.32302
442,1,X,50715,15115,3.5785
442,1,Y,0,0,0
442,1,a0,17793,3273,6.45188
442,1,a1,49495,14902,3.50872
442,1,b0,42213,6373,7.11549
442,1,b1,45006,14229,3.32729
442,1,a0.b0,17242,2661,7.70575
442,1,a1.b1,44495,14139,3.29946
443,1,X,50230,14761,3.61662
443,1,Y,0,0,0
443,1,a0,17215,3104,6.47004
443,1,a1,49069,14565,3.5575
443,1,b0,41451,6259,7.17095
443,1,b1,44716,13865,3.36589
443,1,a0.b0,16620,2553,7.65061
443,1,a1.b1,44228,13779,3.34016
444,1,X,49801,14924,3.55367
444,1,Y,0,0,0
444,1,a0,16746,3093,6.68186
444,1,a1,48711,14728,3.47732
444,1,b0,40855,6145,7.20195
444,1,b1,44449,14136,3.31211
444,1,a0.b0,16114,2498,8.03523
444,1,a1.b1,43973,14055,3.28424
445,1,X,49257,15142,3.56664
445,1,Y,0,0,0
445,1,a0,16028,3140,6.62803
445,1,a1,48233,14957,3.50351
445,1,b0,40248,6196,7.27243
445,1,b1,44097,14330,3.30558
445,1,a0.b0,15461,2508,8.04625
445,1,a1.b1,43650,14247,3.28041
446,1,X,48659,15033,3.39433
446,1,Y,0,0,0
446,1,a0,15484,2887,6.27537
446,1,a1,47678,14881,3.34359
446,1,b0,39514,6024,6.9751
446,1,b1,43705,14253,3.14664
446,1,a0.b0,14896,2320,7.56466
446,1,a1.b1,43275,14180,3.12299
447,1,X,48111,14885,3.44024
447,1,Y,0,0,0
447,1,a0,15052,2784,6.61315
447,1,a1,47202,14716,3.37408
447,1,b0,38982,5740,7.32805
447,1,b1,43311,14172,3.2155
447,1,a0.b0,14469,2196,8.11612
447,1,a1.b1,42909,14094,3.18625
448,1,X,47697,14972,3.39848
448,1,Y,0,0,0
448,1,a0,14488,2810,6.3573
448,1,a1,46813,14839,3.35306
448,1,b0,38335,5843,7.14582
448,1,b1,43063,14260,3.16957
448,1,a0.b0,13916,2227,7.75977
448,1,a1.b1,42668,14196,3.14807
449,1,X,47072,15153,3.40032
449,1,Y,0,0,0
449,1,a0,13934,2731,6.49579
449,1,a1,46244,15017,3.35427
449,1,b0,37611,5791,7.28078
449,1,b1,42620,14431,3.18266
449,1,a0.b0,13333,2159,7.95183
449,1,a1.b1,42240,14373,3.16162
450,1,X,46718,15157,3.38391
450,1,Y,0,0,0
450,1,a0,13432,2654,6.55087
450,1,a1,45940,15029,3.34041
450,1,b0,37081,5696,7.34357
450,1,b1,42446,14449,3.1697
450,1,a0.b0,12886,2053,8.17584
450,1,a1.b1,42080,14387,3.15243
451,1,X,46468,15178,3.27408
451,1,Y,0,0,0
451,1,a0,12933,2490,6.63213
451,1,a1,45749,15033,3.20608
451,1,b0,36651,5541,7.2292
451,1,b1,42314,14533,3.04686
451,1,a0.b0,12389,1944,8.21399
451,1,a1.b1,41974,14462,3.01666
452,1,X,45556,15484,3.30722
452,1,Y,0,0,0
452,1,a0,12425,2473,6.60857
452,1,a1,44892,15358,3.26885
452,1,b0,35976,5667,7.30404
452,1,b1,41561,14858,3.10769
452,1,a0.b0,11893,1929,8.19025
452,1,a1.b1,41240,14793,3.08815
453,1,X,44809,15094,3.27892
453,1,Y,0,0,0
453,1,a0,12018,2350,6.62936
453,1,a1,44188,14972,3.23263
453,1,b0,35298,5514,7.2383
453,1,b1,40971,14476,3.06611
453,1,a0.b0,11480,1818,8.27668
453,1,a1.b1,40662,14420,3.04945
454,1,X,44596,14874,3.25487
454,1,Y,0,0,0
454,1,a0,11469,2284,6.39405
454,1,a1,44011,14774,3.22506
454,1,b0,34707,5363,7.25378
454,1,b1,40948,14268,3.04633
454,1,a0.b0,11009,1746,8.05613
454,1,a1.b1,40650,14226,3.03388
455,1,X,44168,15139,3.1185
455,1,Y,0,0,0
455,1,a0,11096,2169,6.4237
455,1,a1,43615,15042,3.08476
455,1,b0,34382,5250,7.10895
455,1,b1,40630,14578,2.94355
455,1,a0.b0,10552,1709,7.88356
455,1,a1.b1,40351,14525,2.92812
456,1,X,44002,14990,3.18366
456,1,Y,0,0,0
456,1,a0,10732,2128,6.40273
456,1,a1,43475,14905,3.15639
456,1,b0,33845,5204,7.28997
456,1,b1,40562,14436,2.99273
456,1,a0.b0,10196,1584,8.25821
456,1,a1.b1,40283,14397,2.97986
457,1,X,43315,15225,3.07126
457,1,Y,0,0,0
457,1,a0,10306,2041,6.1754
457,1,a1,42820,15136,3.0409
457,1,b0,33357,5068,7.22238
457,1,b1,39984,14716,2.90704
457,1,a0.b0,9791,1505,8.0186
457,1,a1.b1,39718,14672,2.89742
458,1,X,43101,14939,3.0907
458,1,Y,0,0,0
458,1,a0,9893,2025,6.29333
458,1,a1,42617,14862,3.06036
458,1,b0,32880,4981,7.27043
458,1,b1,39879,14435,2.93253
458,1,a0.b0,9401,1510,8.09868
458,1,a1.b1,39621,14386,2.91089
459,1,X,42178,15289,3.04611
459,1,Y,0,0,0
459,1,a0,9502,1933,6.28815
459,1,a1,41731,15208,3.02104
459,1,b0,32038,5068,7.17265
459,1,b1,39119,14754,2.862
459,1,a0.b0,8979,1441,8.09369
459,1,a1.b1,38876,14709,2.85138
460,1,X,42104,14946,3.01552
460,1,Y,0,0,0
460,1,a0,9189,1875,6.11253
460,1,a1,41662,14888,2.99073
460,1,b0,31621,4806,7.268
460,1,b1,39135,14480,2.85145
460,1,a0.b0,8617,1352,8.09024
460,1,a1.b1,38883,14450,2.83896
461,1,X,41345,15226,2.94923
461,1,Y,0,0,0
461,1,a0,8722,1889,6.16305
461,1,a1,40925,15151,2.92311
461,1,b0,31034,4743,7.25743
461,1,b1,38435,14785,2.79445
461,1,a0.b0,8251,1317,8.40547
461,1,a1.b1,38193,14741,2.78068
462,1,X,40853,15154,2.98291
462,1,Y,0,0,0
462,1,a0,8374,1785,6.20728
462,1,a1,40479,15076,2.95191
462,1,b0,30358,4843,7.20463
462,1,b1,38072,14697,2.83228
462,1,a0.b0,7869,1314,8.07382
462,1,a1.b1,37857,14648,2.81349
463,1,X,40374,15102,2.91054
463,1,Y,0,0,0
463,1,a0,8044,1737,6.22913
463,1,a1,40021,15043,2.884
463,1,b0,29865,4607,7.26286
463,1,b1,37680,14684,2.76553
463,1,a0.b0,7532,1232,8.37257
463,1,a1.b1,37481,14648,2.7487
464,1,X,39841,15044,2.90335
464,1,Y,0,0,0
464,1,a0,7579,1704,6.10094
464,1,a1,39510,14990,2.88366
464,1,b0,29355,4535,7.314
464,1,b1,37227,14631,2.75552
464,1,a0.b0,7100,1192,8.29195
464,1,a1.b1,37033,14606,2.74682
465,1,X,39473,15022,2.87199
465,1,Y,0,0,0
465,1,a0,7216,1618,6.23609
465,1,a1,39181,14959,2.85754
465,1,b0,28802,4536,7.19951
465,1,b1,37035,14591,2.73888
465,1,a0.b0,6748,1139,8.4381
465,1,a1.b1,36859,14556,2.73262
466,1,X,38767,15023,2.80084
466,1,Y,0,0,0
466,1,a0,6834,1530,6.13007
466,1,a1,38477,14977,2.77913
466,1,b0,28215,4352,7.21645
466,1,b1,36413,14647,2.67161
466,1,a0.b0,6399,1062,8.39077
466,1,a1.b1,36228,14623,2.66382
467,1,X,38743,14763,2.77139
467,1,Y,0,0,0
467,1,a0,6528,1414,6.24328
467,1,a1,38493,14699,2.74474
467,1,b0,27831,4211,7.21016
467,1,b1,36490,14384,2.61346
467,1,a0.b0,6070,979,8.57303
467,1,a1.b1,36335,14339,2.59823
468,1,X,38114,15133,2.69543
468,1,Y,0,0,0
468,1,a0,6239,1426,5.80435
468,1,a1,37883,15086,2.68083
468,1,b0,27290,4221,7.07842
468,1,b1,35938,14800,2.57622
468,1,a0.b0,5794,968,8.07748
468,1,a1.b1,35794,14770,2.56622
469,1,X,38143,14894,2.68954
469,1,Y,0,0,0
469,1,a0,6007,1339,5.7879
469,1,a1,37922,14856,2.67616
469,1,b0,27012,4070,7.1828
469,1,b1,36018,14572,2.58345
469,1,a0.b0,5565,894,8.17114
469,1,a1.b1,35887,14546,2.57569
470,1,X,37692,15190,2.65833
470,1,Y,0,0,0
470,1,a0,5809,1284,5.71807
470,1,a1,37479,15158,2.64375
470,1,b0,26715,4059,7.20596
470,1,b1,35619,14877,2.5444
470,1,a0.b0,5366,842,8.19477
470,1,a1.b1,35494,14856,2.53615
471,1,X,37128,14999,2.65624
471,1,Y,0,0,0
471,1,a0,5573,1248,5.86939
471,1,a1,36932,14962,2.64223
471,1,b0,26089,4022,7.17653
471,1,b1,35175,14687,2.55096
471,1,a0.b0,5158,805,8.54907
471,1,a1.b1,35060,14665,2.54238
472,1,X,36881,14977,2.6502
472,1,Y,0,0,0
472,1,a0,5454,1204,5.74086
472,1,a1,36691,14950,2.6392
472,1,b0,25807,3938,7.27603
472,1,b1,35013,14689,2.54313
472,1,a0.b0,5027,789,8.23447
472,1,a1.b1,34896,14671,2.53664
473,1,X,36500,14943,2.5796
473,1,Y,0,0,0
473,1,a0,5170,1231,5.59789
473,1,a1,36344,14899,2.55514
473,1,b0,25331,3869,7.1008
473,1,b1,34705,14663,2.47453
473,1,a0.b0,4770,804,8.0398
473,1,a1.b1,34612,14632,2.45633
474,1,X,36116,14950,2.59298
474,1,Y,0,0,0
474,1,a0,4923,1119,5.67292
474,1,a1,35971,14924,2.58021
474,1,b0,24761,3781,7.2986
474,1,b1,34411,14684,2.48175
474,1,a0.b0,4542,719,8.2726
474,1,a1.b1,34324,14667,2.47453
475,1,X,35755,15024,2.55691
475,1,Y,0,0,0
475,1,a0,4782,1059,5.78942
475,1,a1,35630,14998,2.54474
475,1,b0,24511,3669,7.37531
475,1,b1,34145,14751,2.44973
475,1,a0.b0,4354,678,8.48083
475,1,a1.b1,34065,14740,2.44566
476,1,X,35187,14896,2.52887
476,1,Y,0,0,0
476,1,a0,4518,1064,5.44925
476,1,a1,35077,14871,2.51927
476,1,b0,23998,3652,7.23603
476,1,b1,33656,14644,2.43636
476,1,a0.b0,4161,636,8.4434
476,1,a1.b1,33587,14627,2.4288
477,1,X,34795,14888,2.60586
477,1,Y,0,0,0
477,1,a0,4240,1010,5.90891
477,1,a1,34703,14860,2.59489
477,1,b0,23403,3699,7.46337
477,1,b1,33368,14648,2.50614
477,1,a0.b0,3906,653,8.59265
477,1,a1.b1,33312,14627,2.49935
478,1,X,34524,14855,2.50414
478,1,Y,0,0,0
478,1,a0,4088,925,5.84432
478,1,a1,34442,14841,2.49916
478,1,b0,23082,3463,7.45221
478,1,b1,33180,14634,2.40174
478,1,a0.b0,3730,591,8.58206
478,1,a1.b1,33131,14623,2.39807
479,1,X,34233,14969,2.48861
479,1,Y,0,0,0
479,1,a0,3936,909,5.67437
479,1,a1,34156,14951,2.47729
479,1,b0,22658,3527,7.31783
479,1,b1,32933,14755,2.39329
479,1,a0.b0,3611,551,8.71143
479,1,a1.b1,32886,14743,2.38581
480,1,X,33728,15055,2.4467
480,1,Y,0,0,0
480,1,a0,3738,877,5.78449
480,1,a1,33655,15043,2.4408
480,1,b0,22038,3480,7.25862
480,1,b1,32520,14846,2.36522
480,1,a0.b0,3418,552,8.60145
480,1,a1.b1,32475,14837,2.36308
481,1,X,33124,15152,2.42951
481,1,Y,0,0,0
481,1,a0,3568,863,5.4102
481,1,a1,33063,15136,2.42336
481,1,b0,21542,3462,7.2565
481,1,b1,31992,14951,2.35309
481,1,a0.b0,3224,543,8.00921
481,1,a1.b1,31955,14939,2.34935
482,1,X,32670,14837,2.35385
482,1,Y,0,0,0
482,1,a0,3409,835,5.20719
482,1,a1,32617,14826,2.34763
482,1,b0,21216,3255,7.17112
482,1,b1,31585,14659,2.27301
482,1,a0.b0,3087,491,8.15479
482,1,a1.b1,31551,14653,2.27046
483,1,X,32484,14663,2.35498
483,1,Y,0,0,0
483,1,a0,3250,772,5.09845
483,1,a1,32433,14653,2.34983
483,1,b0,20747,3209,7.19134
483,1,b1,31482,14478,2.28685
483,1,a0.b0,2954,450,8.03111
483,1,a1.b1,31446,14472,2.28469
484,1,X,32235,14813,2.30507
484,1,Y,0,0,0
484,1,a0,3141,734,5.76431
484,1,a1,32192,14802,2.30124
484,1,b0,20498,3076,7.28479
484,1,b1,31277,14650,2.23017
484,1,a0.b0,2837,438,8.98402
484,1,a1.b1,31247,14641,2.22738
485,1,X,32134,14875,2.33788
485,1,Y,0,0,0
485,1,a0,3034,736,5.41168
485,1,a1,32091,14868,2.33461
485,1,b0,20185,3138,7.34194
485,1,b1,31209,14724,2.27411
485,1,a0.b0,2702,432,8.5162
485,1,a1.b1,31178,14719,2.27264
486,1,X,31736,15034,2.28436
486,1,Y,0,0,0
486,1,a0,2874,734,4.9891
486,1,a1,31695,15026,2.28131
486,1,b0,19811,3085,7.259
486,1,b1,30854,14888,2.23274
486,1,a0.b0,2570,402,8.28358
486,1,a1.b1,30824,14881,2.23211
487,1,X,31556,14917,2.2402
487,1,Y,0,0,0
487,1,a0,2735,722,5.1662
487,1,a1,31519,14907,2.2372
487,1,b0,19590,2992,7.18316
487,1,b1,30720,14789,2.18392
487,1,a0.b0,2406,418,8.19617
487,1,a1.b1,30693,14781,2.18186
488,1,X,31114,14880,2.22856
488,1,Y,0,0,0
488,1,a0,2578,701,5.32953
488,1,a1,31083,14869,2.22281
488,1,b0,19251,2914,7.27351
488,1,b1,30305,14761,2.17865
488,1,a0.b0,2286,372,9.1586
488,1,a1.b1,30280,14754,2.17636
489,1,X,30823,14756,2.23089
489,1,Y,0,0,0
489,1,a0,2428,629,5.2655
489,1,a1,30794,14746,2.22664
489,1,b0,18876,2893,7.27826
489,1,b1,30045,14634,2.17774
489,1,a0.b0,2172,337,8.96142
489,1,a1.b1,30027,14624,2.17341
490,1,X,30374,14880,2.24751
490,1,Y,0,0,0
490,1,a0,2306,577,5.44021
490,1,a1,30344,14876,2.24718
490,1,b0,18565,2933,7.32901
490,1,b1,29628,14763,2.19921
490,1,a0.b0,2041,321,8.98131
490,1,a1.b1,29607,14761,2.19938
491,1,X,30651,14533,2.12558
491,1,Y,0,0,0
491,1,a0,2148,586,5.24232
491,1,a1,30623,14528,2.12149
491,1,b0,18310,2724,7.00514
491,1,b1,29928,14435,2.08805
491,1,a0.b0,1916,321,8.74455
491,1,a1.b1,29906,14433,2.08591
492,1,X,30032,15067,2.14369
492,1,Y,0,0,0
492,1,a0,2078,530,6.02075
492,1,a1,30000,15062,2.14248
492,1,b0,18062,2726,7.32135
492,1,b1,29320,14964,2.08781
492,1,a0.b0,1802,298,9.92953
492,1,a1.b1,29295,14960,2.08783
493,1,X,29907,14747,2.19109
493,1,Y,0,0,0
493,1,a0,1933,556,4.76978
493,1,a1,29876,14742,2.19149
493,1,b0,17660,2777,7.32517
493,1,b1,29238,14629,2.14478
493,1,a0.b0,1696,280,8.48571
493,1,a1.b1,29214,14624,2.14517
494,1,X,29868,14897,2.13412
494,1,Y,0,0,0
494,1,a0,1813,524,5.6813
494,1,a1,29841,14892,2.13336
494,1,b0,17402,2650,7.37547
494,1,b1,29224,14787,2.09299
494,1,a0.b0,1582,287,9.54704
494,1,a1.b1,29203,14783,2.0922
495,1,X,29265,15110,2.08987
495,1,Y,0,0,0
495,1,a0,1699,468,5.17735
495,1,a1,29243,15105,2.08659
495,1,b0,17074,2644,7.22844
495,1,b1,28675,15003,2.04406
495,1,a0.b0,1479,237,9.24895
495,1,a1.b1,28658,14999,2.041
496,1,X,28795,14873,2.14644
496,1,Y,0,0,0
496,1,a0,1593,444,5.19595
496,1,a1,28777,14869,2.14291
496,1,b0,16702,2682,7.35757
496,1,b1,28235,14778,2.1038
496,1,a0.b0,1386,224,9.31696
496,1,a1.b1,28221,14775,2.10139
497,1,X,28649,14736,2.15466
497,1,Y,0,0,0
497,1,a0,1546,444,5.43694
497,1,a1,28633,14733,2.15279
497,1,b0,16321,2643,7.43776
497,1,b1,28109,14655,2.11791
497,1,a0.b0,1296,237,9.31224
497,1,a1.b1,28097,14652,2.11603
498,1,X,28260,14827,2.01362
498,1,Y,0,0,0
