Time,NodeID,IndividualID,Gender,AgeYears,IsInfected,PyrogenicThreshold,FeverKillingRate,MSP_0,MSP_1,MSP_2,MSP_3,MSP_4,MSP_5,MSP_6,MSP_7,MSP_8,MSP_9,MSP_10,MSP_11,MSP_12,MSP_13,MSP_14,MSP_15,MSP_16,MSP_17,MSP_18,MSP_19,PfEMP1_0,PfEMP1_1,PfEMP1_2,PfEMP1_3,PfEMP1_4,PfEMP1_5,PfEMP1_6,PfEMP1_7,PfEMP1_8,PfEMP1_9,PfEMP1_10,PfEMP1_11,PfEMP1_12,PfEMP1_13,PfEMP1_14,PfEMP1_15,PfEMP1_16,PfEMP1_17,PfEMP1_18,PfEMP1_19,PfEMP1_20,PfEMP1_21,PfEMP1_22,PfEMP1_23,PfEMP1_24,PfEMP1_25,PfEMP1_26,PfEMP1_27,PfEMP1_28,PfEMP1_29,PfEMP1_30,PfEMP1_31,PfEMP1_32,PfEMP1_33,PfEMP1_34,PfEMP1_35,PfEMP1_36,PfEMP1_37,PfEMP1_38,PfEMP1_39,PfEMP1_40,PfEMP1_41,PfEMP1_42,PfEMP1_43,PfEMP1_44,PfEMP1_45,PfEMP1_46,PfEMP1_47,PfEMP1_48,PfEMP1_49,PfEMP1_50,PfEMP1_51,PfEMP1_52,PfEMP1_53,PfEMP1_54,PfEMP1_55,PfEMP1_56,PfEMP1_57,PfEMP1_58,PfEMP1_59,PfEMP1_60,PfEMP1_61,PfEMP1_62,PfEMP1_63,PfEMP1_64,PfEMP1_65,PfEMP1_66,PfEMP1_67,PfEMP1_68,PfEMP1_69,PfEMP1_70,PfEMP1_71,PfEMP1_72,PfEMP1_73,PfEMP1_74,PfEMP1_75,PfEMP1_76,PfEMP1_77,PfEMP1_78,PfEMP1_79,PfEMP1_80,PfEMP1_81,PfEMP1_82,PfEMP1_83,PfEMP1_84,PfEMP1_85,PfEMP1_86,PfEMP1_87,PfEMP1_88,PfEMP1_89,PfEMP1_90,PfEMP1_91,PfEMP1_92,PfEMP1_93,PfEMP1_94,PfEMP1_95,PfEMP1_96,PfEMP1_97,PfEMP1_98,PfEMP1_99,PfEMP1_100,PfEMP1_101,PfEMP1_102,PfEMP1_103,PfEMP1_104,PfEMP1_105,PfEMP1_106,PfEMP1_107,PfEMP1_108,PfEMP1_109,PfEMP1_110,PfEMP1_111,PfEMP1_112,PfEMP1_113,PfEMP1_114,PfEMP1_115,PfEMP1_116,PfEMP1_117,PfEMP1_118,PfEMP1_119,PfEMP1_120,PfEMP1_121,PfEMP1_122,PfEMP1_123,PfEMP1_124,PfEMP1_125,PfEMP1_126,PfEMP1_127,PfEMP1_128,PfEMP1_129,PfEMP1_130,PfEMP1_131,PfEMP1_132,PfEMP1_133,PfEMP1_134,PfEMP1_135,PfEMP1_136,PfEMP1_137,PfEMP1_138,PfEMP1_139,PfEMP1_140,PfEMP1_141,PfEMP1_142,PfEMP1_143,PfEMP1_144,PfEMP1_145,PfEMP1_146,PfEMP1_147,PfEMP1_148,PfEMP1_149,PfEMP1_150,PfEMP1_151,PfEMP1_152,PfEMP1_153,PfEMP1_154,PfEMP1_155,PfEMP1_156,PfEMP1_157,PfEMP1_158,PfEMP1_159,PfEMP1_160,PfEMP1_161,PfEMP1_162,PfEMP1_163,PfEMP1_164,PfEMP1_165,PfEMP1_166,PfEMP1_167,PfEMP1_168,PfEMP1_169,PfEMP1_170,PfEMP1_171,PfEMP1_172,PfEMP1_173,PfEMP1_174,PfEMP1_175,PfEMP1_176,PfEMP1_177,PfEMP1_178,PfEMP1_179,PfEMP1_180,PfEMP1_181,PfEMP1_182,PfEMP1_183,PfEMP1_184,PfEMP1_185,PfEMP1_186,PfEMP1_187,PfEMP1_188,PfEMP1_189,PfEMP1_190,PfEMP1_191,PfEMP1_192,PfEMP1_193,PfEMP1_194,PfEMP1_195,PfEMP1_196,PfEMP1_197,PfEMP1_198,PfEMP1_199,PfEMP1_200,PfEMP1_201,PfEMP1_202,PfEMP1_203,PfEMP1_204,PfEMP1_205,PfEMP1_206,PfEMP1_207,PfEMP1_208,PfEMP1_209,PfEMP1_210,PfEMP1_211,PfEMP1_212,PfEMP1_213,PfEMP1_214,PfEMP1_215,PfEMP1_216,PfEMP1_217,PfEMP1_218,PfEMP1_219,PfEMP1_220,PfEMP1_221,PfEMP1_222,PfEMP1_223,PfEMP1_224,PfEMP1_225,PfEMP1_226,PfEMP1_227,PfEMP1_228,PfEMP1_229,PfEMP1_230,PfEMP1_231,PfEMP1_232,PfEMP1_233,PfEMP1_234,PfEMP1_235,PfEMP1_236,PfEMP1_237,PfEMP1_238,PfEMP1_239,PfEMP1_240,PfEMP1_241,PfEMP1_242,PfEMP1_243,PfEMP1_244,PfEMP1_245,PfEMP1_246,PfEMP1_247,PfEMP1_248,PfEMP1_249,PfEMP1_250,PfEMP1_251,PfEMP1_252,PfEMP1_253,PfEMP1_254,PfEMP1_255,PfEMP1_256,PfEMP1_257,PfEMP1_258,PfEMP1_259,PfEMP1_260,PfEMP1_261,PfEMP1_262,PfEMP1_263,PfEMP1_264,PfEMP1_265,PfEMP1_266,PfEMP1_267,PfEMP1_268,PfEMP1_269,PfEMP1_270,PfEMP1_271,PfEMP1_272,PfEMP1_273,PfEMP1_274,PfEMP1_275,PfEMP1_276,PfEMP1_277,PfEMP1_278,PfEMP1_279,PfEMP1_280,PfEMP1_281,PfEMP1_282,PfEMP1_283,PfEMP1_284,PfEMP1_285,PfEMP1_286,PfEMP1_287,PfEMP1_288,PfEMP1_289,PfEMP1_290,PfEMP1_291,PfEMP1_292,PfEMP1_293,PfEMP1_294,PfEMP1_295,PfEMP1_296,PfEMP1_297,PfEMP1_298,PfEMP1_299,PfEMP1_300,PfEMP1_301,PfEMP1_302,PfEMP1_303,PfEMP1_304,PfEMP1_305,PfEMP1_306,PfEMP1_307,PfEMP1_308,PfEMP1_309,PfEMP1_310,PfEMP1_311,PfEMP1_312,PfEMP1_313,PfEMP1_314,PfEMP1_315,PfEMP1_316,PfEMP1_317,PfEMP1_318,PfEMP1_319,PfEMP1_320,PfEMP1_321,PfEMP1_322,PfEMP1_323,PfEMP1_324,PfEMP1_325,PfEMP1_326,PfEMP1_327,PfEMP1_328,PfEMP1_329,PfEMP1_330,PfEMP1_331,PfEMP1_332,PfEMP1_333,PfEMP1_334,PfEMP1_335,PfEMP1_336,PfEMP1_337,PfEMP1_338,PfEMP1_339,PfEMP1_340,PfEMP1_341,PfEMP1_342,PfEMP1_343,PfEMP1_344,PfEMP1_345,PfEMP1_346,PfEMP1_347,PfEMP1_348,PfEMP1_349,PfEMP1_350,PfEMP1_351,PfEMP1_352,PfEMP1_353,PfEMP1_354,PfEMP1_355,PfEMP1_356,PfEMP1_357,PfEMP1_358,PfEMP1_359,PfEMP1_360,PfEMP1_361,PfEMP1_362,PfEMP1_363,PfEMP1_364,PfEMP1_365,PfEMP1_366,PfEMP1_367,PfEMP1_368,PfEMP1_369,PfEMP1_370,PfEMP1_371,PfEMP1_372,PfEMP1_373,PfEMP1_374,PfEMP1_375,PfEMP1_376,PfEMP1_377,PfEMP1_378,PfEMP1_379,PfEMP1_380,PfEMP1_381,PfEMP1_382,PfEMP1_383,PfEMP1_384,PfEMP1_385,PfEMP1_386,PfEMP1_387,PfEMP1_388,PfEMP1_389,PfEMP1_390,PfEMP1_391,PfEMP1_392,PfEMP1_393,PfEMP1_394,PfEMP1_395,PfEMP1_396,PfEMP1_397,PfEMP1_398,PfEMP1_399,PfEMP1_400,PfEMP1_401,PfEMP1_402,PfEMP1_403,PfEMP1_404,PfEMP1_405,PfEMP1_406,PfEMP1_407,PfEMP1_408,PfEMP1_409,PfEMP1_410,PfEMP1_411,PfEMP1_412,PfEMP1_413,PfEMP1_414,PfEMP1_415,PfEMP1_416,PfEMP1_417,PfEMP1_418,PfEMP1_419,PfEMP1_420,PfEMP1_421,PfEMP1_422,PfEMP1_423,PfEMP1_424,PfEMP1_425,PfEMP1_426,PfEMP1_427,PfEMP1_428,PfEMP1_429,PfEMP1_430,PfEMP1_431,PfEMP1_432,PfEMP1_433,PfEMP1_434,PfEMP1_435,PfEMP1_436,PfEMP1_437,PfEMP1_438,PfEMP1_439,PfEMP1_440,PfEMP1_441,PfEMP1_442,PfEMP1_443,PfEMP1_444,PfEMP1_445,PfEMP1_446,PfEMP1_447,PfEMP1_448,PfEMP1_449,PfEMP1_450,PfEMP1_451,PfEMP1_452,PfEMP1_453,PfEMP1_454,PfEMP1_455,PfEMP1_456,PfEMP1_457,PfEMP1_458,PfEMP1_459,PfEMP1_460,PfEMP1_461,PfEMP1_462,PfEMP1_463,PfEMP1_464,PfEMP1_465,PfEMP1_466,PfEMP1_467,PfEMP1_468,PfEMP1_469,PfEMP1_470,PfEMP1_471,PfEMP1_472,PfEMP1_473,PfEMP1_474,PfEMP1_475,PfEMP1_476,PfEMP1_477,PfEMP1_478,PfEMP1_479,PfEMP1_480,PfEMP1_481,PfEMP1_482,PfEMP1_483,PfEMP1_484,PfEMP1_485,PfEMP1_486,PfEMP1_487,PfEMP1_488,PfEMP1_489,PfEMP1_490,PfEMP1_491,PfEMP1_492,PfEMP1_493,PfEMP1_494,PfEMP1_495,PfEMP1_496,PfEMP1_497,PfEMP1_498,PfEMP1_499
1350,1,11,M,23.7014,0,15000,1.4,,,,,,0.34,,,,,,,,,,,,0.340012,0.340439,,,,,0.167159,0.19132,0.140323,,0.124767,,,,,,,,,,0.340032,,,,,,,0.335776,0.0243482,,,,,,,,,,,,0.340028,0.34,,,,,,,,,,,0.185433,0.140148,0.34,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,0.0138357,,,,,0.34005,,,0.34,,,,,,,,0.340044,,,,,0.34,,,,0.34,,,,,,,,0.340033,,,,,,,0.34,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,0.340046,,,,,,,,,,,,,0.34,,,,0.340001,0.340033,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,0.137716,0.340001,0.340047,,,,0.174416,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,0.340069,,,,0.340011,,,,,,0.14514,,,,,,,,0.340045,0.34,,,,,,,,,,,,,,,,,0.340075,,,,,0.28187,,,,0.34,,,,,,,,0.340033,,,,,,,,,,0.124144,,,,0.34,,,,,0.340147,,,,,0.137716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,0.340001,0.340002,,,,,,,,,,,0.340098,,,0.124144,,,,,,0.193484,,,,0.34,,,,,0.124611,,,,,,,,,,,,,0.340032,,,,,,,,,,,,,,,,,0.34,,,,,,0.163644,,,,,,,,,,,,,,,,,,,,,,0.136517,,,,,,,,,,,,0.34,0.34,,,,,,,,,,,0.340004,0.340386,,,,
1400,1,3,F,23.8384,0,15000,1.4,,,0.340004,,,0.340104,,,,,,,,,,,,,,,,,,,0.119575,,,,,,,,,,0.34,,,,,,,,,,0.340091,,,,,,,0.0817729,,,,,,0.340032,,0.340011,,0.340031,,,0.340001,,0.340004,,,,,,,,,,,,,,,0.0814668,0.340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,0.340001,,0.117354,,,,,,,,,,,,,,,,,,,,,,0.0845798,,,,,0.340001,,,,,,,0.103954,,,,,,0.340025,,,,,,,,,,,,0.34,,,,0.340011,0.106186,,0.0852166,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0755803,,,,,,,,,,,,,,0.340026,,0.0769146,,,,,,,,0.34,,0.340011,,,,,,,0.34,,,,,,0.34003,,,,,,,0.139623,,,,,0.34,,,,,,,0.340001,0.0754859,,,,,,,,,,0.340001,,,,,,,0.340009,,,,0.014364,,,0.34,,,,,,,,,,,,,,,,,,0.118979,,0.340001,,,,,,,,,,0.34,,,,,,,,,0.120928,,,,,,0.34,,,,,,,,,,,,,,,,0.34001,,0.340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0766267,,,,,,,,0.340001,,,,,,,,0.340083,,0.0858581,,,,0.340001,0.076531,,,0.34,,,,,,,,,,,,,,0.0835292,,,,,,,,,,,,,,,,,,0.34,,,,,,,,0.208033,,,,,0.34,0.340001,,,,,,,,,,,,,,,,,,,,,,,,
1400,1,5,F,23.8384,0,15000,1.4,,,,,,,,,,,,,0.34,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.34,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,0.34,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,0.0227785,,,,,,,,,,,,,,,,,0.34,,,,,,0.34,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,
1400,1,6,M,23.8384,1,15000,1.4,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1,7,M,23.8384,0,15000,1.4,,,,,,,,,,,,,,,0.0620348,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103963,,,,,,,,,,,,,,,,,,,,,0.00166429,,,,,,,,,,,,,,,,,,,0.0110806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103703,,,,,,,,,0.01122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109566,,,,,0.02826,,,,,,,,,,,,0.0276658,,,,,,,,,,,,,,,,,,,,,,,,,0.0204697,,0.0104223,,0.0114609,,,,,,,,,,0.000590566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015902,,,,,,,,,,,,,,,,,,,0.0168011,,,,,0.0165097,,,,,0.0102287,,,,,,,,,0.0115472,,,,,,,,,,,,,,,,,,,,0.01122,,,,,,,,,,,0.0571938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161423,,,0.0102415,,
1400,1,8,M,23.8384,1,15000,1.4,,,,,,,,,,,,,0.356007,,,,0.648095,,0.340003,,,,0.343611,0.341439,0.411485,,,,,,0.429625,,,,,,,,,,,,,,0.34,,,,,0.340598,,,,,,,,,0.34478,,,,,0.380526,,,,,,,,0.34,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340731,,,,0.373778,,0.372698,,,,,0.340001,,,,,,0.340001,,,,,,,,,,,,,,,0.340566,,,0.340752,,0.340598,,0.344399,0.340001,,,,,,,,,,,,,,0.344002,0.34,0.34,,,,,,,0.340001,,0.351663,,,0.34,,,,,,,0.340619,,,,,,,,,,,,,,,,,,0.340626,,,,0.341442,,,,,,,,0.372698,,,,,,,,,0.37894,,,,,,,,,,0.383034,,,,,0.372698,,0.345113,,,,,,,,,,,,,0.371996,,,,0.0243482,,,,0.381554,0.34,,,,,,,,,,,,,,,,,0.34,,,,,0.428156,,,,0.351325,,,0.418212,,,,0.380815,0.340002,0.340734,,0.34,,,,,,,,0.34,,,,,,,,,,,,,,,0.575703,,,,,0.341522,0.370467,0.346132,0.342064,,,,0.344975,,,,,,,,,,,,,,,0.409669,,,,,,,,,,,,,0.340601,,,,,0.609738,,,,,,,,,,,,0.340612,,,,,,,,,,,,,,0.34,0.341135,,,0.359078,,,,,0.340705,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,0.37242,,,,,,,,,,,,,,,,,0.341134,,,,,,,,,,,,,,,,,0.37361,,0.344998,,,,,,,,0.341482,,,,,0.354581,,,,,,0.34,,,,,,,,,,,0.344947,,,,,,,,,,,,
1400,1,9,F,23.8384,0,15000,1.4,,0.799462,,,,,,0.345663,,,,,,,,,,,,,,,,,,,,,,,,,0.470089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345072,0.373777,,,,,,,,,0.340599,,,,,,,,,0.771816,,,,,,,,0.474147,0.374024,,0.340601,,,,,,,,,,,,,,,,0.341428,0.341466,,,,,0.340762,,,,,,,,,,,,,,,,0.391972,,,,,,,,,,,,,,,,,,,,,,0.0170013,,,,,0.340712,,,,,0.471409,,,,,,,,,,,,,0.0253932,,0.391953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341605,,,,,,,,0.340766,,,,,,,,,,,,,,,,,0.390596,,,,,,,0.342502,,,,,,,0.721485,,,,,,0.375151,,,,,,,,,,,,,,,0.340696,,,,,,0.34076,0.375505,,,,,,,,,,,,,,,,0.396203,,,,,,0.375327,,,,0.340749,,,,,,,,,0.487559,,,0.342493,,,,,0.391589,,,,,,0.391701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46825,,0.340599,,,0.341418,,,,,,,,,,,,,,,,,,,0.471706,,,,,0.340612,,,,0.340598,,,,,,,,0.34076,,,,,,,,,,,,,0.392509,,,
1400,1,10,F,23.8384,0,15000,1.4,,,,,,0.0267811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0163863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110945,,,,,,,,,,,,,,,,,0.0140159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101523,0.0114181,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115184,,,,,,,,,0.0102159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0116633,,,,0.0116487,,,,,,,,,,,,,,,,,,,,0.0103573,,,,,,,,,,,,,,,,,0.0102287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0250643,,,,,,0.0101523,,,,,,,,,,,,,,,,,0.0115184,,,,,,,,,,0.0168221,,,,,,,,,
1400,1,11,M,23.8384,0,15000,1.4,,,,,,0.32626,,,,,,,,,,,,0.340004,0.340162,,,,,0.101387,0.116041,0.0851101,,0.0756748,,,,,,,,,,0.340012,,,,,,,0.203659,0.0243482,,,,,,,,,,,,0.34001,0.34,,,,,,,,,,,0.112471,0.0850038,0.34,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,0.0138357,,,,,0.340018,,,0.34,,,,,,,,0.340016,,,,,0.34,,,,0.34,,,,,,,,0.340012,,,,,,,0.309187,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,0.340017,,,,,,,,,,,,,0.34,,,,0.34,0.340012,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,0.0835292,0.34,0.340017,,,,0.105789,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,0.340026,,,,0.340004,,,,,,0.0880316,,,,,,,,0.340016,0.34,,,,,,,,,,,,,,,,,0.340028,,,,,0.170963,,,,0.34,,,,,,,,0.340012,,,,,,,,,,0.0752974,,,,0.34,,,,,0.340054,,,,,0.0835292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,0.34,0.340001,,,,,,,,,,,0.340036,,,0.0752974,,,,,,0.117354,,,,0.216523,,,,,0.0755803,,,,,,,,,,,,,0.340012,,,,,,,,,,,,,,,,,0.34,,,,,,0.0992553,,,,,,,,,,,,,,,,,,,,,,0.0828015,,,,,,,,,,,,0.34,0.34,,,,,,,,,,,0.340001,0.340142,,,,
1450,1,3,F,23.9753,0,15000,1.4,,,0.340002,,,0.340038,,,,,,,,,,,,,,,,,,,0.072526,,,,,,,,,,0.34,,,,,,,,,,0.340034,,,,,,,0.0495978,,,,,,0.340012,,0.340004,,0.340011,,,0.34,,0.340001,,,,,,,,,,,,,,,0.0494121,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,0.34,,0.0711788,,,,,,,,,,,,,,,,,,,,,,0.0513002,,,,,0.34,,,,,,,0.0630511,,,,,,0.340009,,,,,,,,,,,,0.34,,,,0.340004,0.0644053,,0.0516864,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0458418,,,,,,,,,,,,,,0.34001,,0.0466511,,,,,,,,0.34,,0.340004,,,,,,,0.34,,,,,,0.340011,,,,,,,0.0846856,,,,,0.34,,,,,,,0.34,0.0457845,,,,,,,,,,0.34,,,,,,,0.340003,,,,0.014364,,,0.34,,,,,,,,,,,,,,,,,,0.0721643,,0.34,,,,,,,,,,0.34,,,,,,,,,0.0733466,,,,,,0.34,,,,,,,,,,,,,,,,0.340004,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0464764,,,,,,,,0.34,,,,,,,,0.340031,,0.0520756,,,,0.34,0.0464184,,,0.34,,,,,,,,,,,,,,0.050663,,,,,,,,,,,,,,,,,,0.34,,,,,,,,0.126178,,,,,0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,
1450,1,5,F,23.9753,0,15000,1.4,,,,,,,,,,,,,0.34,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.34,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33746,,,,,,,,,,,,,,,,,,0.34,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,0.0213183,,,,,,,,,,,,,,,,,0.34,,,,,,0.34,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,
1450,1,6,M,23.9753,1,15000,1.4,,,,,,,,,,,0.991029,,,,,,,,,,,,,,,0.991492,,,,,,,,,,,,,,,,,0.983392,,,,,,,,,,,,,0.984691,,,,,,,,,,,,,,,,,,,,,,0.999978,0.999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0587587,,,,0.996667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991517,,,,,,,,,,0.0668054,,,,,,,,,,,0.991125,,,0.999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506506,,,,,,,,,,,,,,,,,,,,,,,,,0.999967,,,,,,,0.0587582,,,,,,,,,,0.0667971,,,,,,,,,,,,,,,0.989505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1,7,M,23.9753,0,15000,1.4,,,,,,,,,,,,,,,0.037626,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00630565,,,,,,,,,,,,,,,,,,,,,0.00100944,,,,,,,,,,,,,,,,,,,0.00672072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062899,,,,,,,,,0.00680526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00664554,,,,,0.0171405,,,,,,,,,,,,0.0167801,,,,,,,,,,,,,,,,,,,,,,,,,0.0124155,,0.00632143,,0.00695142,,,,,,,,,,0.000358196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00682229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00964506,,,,,,,,,,,,,,,,,,,0.0101904,,,,,0.0100136,,,,,0.00620401,,,,,,,,,0.00700375,,,,,,,,,,,,,,,,,,,,0.00680526,,,,,,,,,,,0.0346898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00980307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00979082,,,0.00621177,,
