Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
272,340461476,1000,7319,409,4924,1986,10534,10275,248502,282960,141480,2430,117,0,0,994,0,715,270,0,26855.3,0.0912709,117,117,0,1986,4924,2,407,1083,1230,117,17761,1886,36032,17984982,0,0
273,340461476,1000,7275,423,4848,2004,10540,10264,248886,303400,151700,2517,127,0,0,983,0,732,295,0,26471.8,0.0949086,127,127,0,2004,4848,2,421,1120,1270,127,17604,2033,35695,18903236,0,0
274,340461476,1000,7306,406,4838,2062,10579,10247,248669,279960,139980,2402,132,0,0,972,0,678,263,0,26689.2,0.0872504,132,132,0,2062,4838,1,405,1054,1216,132,17728,1987,35738,18226266,0,0
275,340461476,1000,7372,417,4799,2156,10631,10203,248870,293960,146980,2474,139,0,0,1003,0,675,262,0,26488.6,0.0953321,139,139,0,2156,4799,2,415,1117,1218,139,17554,2060,35321,18509081,0,0
276,340461476,1000,7365,434,4740,2191,10573,10209,248818,297240,148620,2529,127,0,0,994,0,717,284,0,26541,0.0901095,127,127,0,2191,4740,1,433,1157,1245,127,17444,2134,35175,19178088,0,0
277,340461476,1000,7413,441,4718,2254,10544,10221,248140,288640,144320,2461,126,0,0,996,0,690,258,0,27219.3,0.0892914,126,126,0,2254,4718,2,439,1112,1223,126,17405,2223,35103,20235946,0,0
278,340461476,1000,7466,442,4727,2297,10546,10222,248319,302640,151320,2531,140,0,0,998,0,682,263,0,27040.7,0.0943021,140,140,0,2297,4727,3,439,1188,1203,140,17266,2315,34822,20805315,0,0
279,340461476,1000,7362,446,4605,2311,10538,10292,249140,301160,150580,2519,131,0,0,945,0,754,295,0,26220,0.0893494,131,131,0,2311,4605,1,445,1179,1209,131,16736,2372,33813,21881064,0,0
280,340461476,1000,7481,454,4607,2420,10467,10382,248604,292440,146220,2430,126,0,0,1026,0,677,230,0,26756.4,0.0870635,126,126,0,2420,4607,2,452,1142,1162,126,16595,2530,33542,22143809,0,0
281,340461476,1000,7479,471,4604,2404,10416,10414,248932,312040,156020,2601,155,0,0,979,0,690,291,0,26428.7,0.0914936,155,155,0,2404,4604,2,469,1228,1218,155,16400,2693,33318,22997828,0,0
282,340461476,1000,7486,474,4491,2521,10449,10324,248889,301200,150600,2499,146,0,0,1037,0,750,280,0,26472,0.0846965,146,146,0,2521,4491,4,470,1210,1143,146,15787,2818,32039,23455991,0,0
283,340461476,1000,7532,481,4500,2551,10427,10361,248696,294520,147260,2519,135,0,0,993,0,676,271,0,26665.3,0.0878884,135,135,0,2551,4500,7,474,1243,1141,135,15592,2869,31789,23842104,0,0
284,340461476,1000,7599,467,4458,2674,10432,10100,249132,312240,156120,2569,156,0,0,1041,0,694,280,0,26229.6,0.0905381,156,156,0,2674,4458,6,461,1216,1197,156,15302,2885,31227,23359199,0,0
285,340461476,1000,7565,451,4489,2625,10517,10085,248600,304120,152060,2565,148,0,0,979,0,701,312,0,26761.8,0.0840045,148,148,0,2625,4489,4,447,1316,1101,148,15081,2868,30725,23751934,0,0
286,340461476,1000,7587,433,4481,2673,10490,10177,248876,311520,155760,2543,132,0,0,1015,0,739,254,0,26486.1,0.0879976,132,132,0,2673,4481,5,428,1258,1153,132,14881,2857,30345,22663036,0,0
287,340461476,1000,7617,450,4459,2708,10479,10135,248736,314640,157320,2603,144,0,0,1016,0,713,273,0,26626.3,0.0850221,144,144,0,2708,4459,11,439,1325,1134,144,14743,2895,29894,23202676,0,0
288,340461476,1000,7610,455,4499,2656,10417,10296,248486,298840,149420,2514,124,0,0,964,0,718,253,0,26876.6,0.0846248,124,124,0,2656,4499,12,443,1314,1076,124,14674,3064,29912,23824817,0,0
289,340461476,1000,7581,438,4477,2666,10469,10251,249139,313760,156880,2537,139,0,0,990,0,742,277,0,26223.8,0.0899364,139,139,0,2666,4477,8,430,1248,1150,139,14537,3007,29441,23141972,0,0
290,340461476,1000,7614,464,4480,2670,10422,10222,248407,319200,159600,2597,144,0,0,1037,0,729,275,0,26956.1,0.0835793,144,144,0,2670,4480,10,454,1303,1150,144,14624,3104,29432,23685085,0,0
291,340461476,1000,7582,468,4562,2552,10452,10337,248935,302320,151160,2544,129,0,0,956,0,711,277,0,26428.3,0.0844488,129,129,0,2552,4562,14,454,1327,1088,129,14817,3084,29768,23222773,0,0
292,340461476,1000,7622,420,4634,2568,10523,10311,248346,313720,156860,2536,167,0,0,1011,0,699,272,0,27017.5,0.0874182,167,167,0,2568,4634,13,407,1244,1125,167,15001,2798,29892,21380847,0,0
293,340461476,1000,7520,407,4685,2428,10554,10324,248797,319520,159760,2634,131,0,0,916,0,712,306,0,26566.7,0.0861198,131,131,0,2428,4685,11,396,1297,1206,131,15157,2845,30111,21675377,0,0
294,340461476,1000,7519,418,4661,2440,10553,10292,248931,307360,153680,2469,107,0,0,993,0,743,251,0,26432.9,0.0831457,107,107,0,2440,4661,10,408,1198,1164,107,15407,2786,30393,21618431,0,0
295,340461476,1000,7575,419,4692,2464,10498,10250,248576,302760,151380,2510,133,0,0,1072,0,741,275,0,26788.1,0.0859998,133,133,0,2464,4692,11,408,1223,1154,133,15802,2811,30714,20961610,0,0
296,340461476,1000,7597,422,4827,2348,10510,10195,248602,313160,156580,2654,136,0,0,993,0,667,304,0,26762.3,0.0884796,136,136,0,2348,4827,6,416,1332,1186,136,16408,2625,31409,19836361,0,0
297,340461476,1000,7547,410,4876,2261,10493,10200,248745,301440,150720,2524,125,0,0,943,0,727,266,0,26619.5,0.0854588,125,125,0,2261,4876,4,406,1220,1179,125,16962,2597,31927,19611873,0,0
298,340461476,1000,7550,409,4944,2197,10441,10300,248526,301080,150540,2493,129,0,0,960,0,682,275,0,26838.6,0.0883077,129,129,0,2197,4944,4,405,1135,1229,129,17741,2617,32737,19998949,0,0
299,340461476,1000,7615,410,5016,2189,10414,10157,248526,317360,158680,2582,125,0,0,1046,0,689,292,0,26838.8,0.0891412,125,125,0,2189,5016,5,405,1178,1279,125,18587,2586,33779,19654368,0,0
300,340461476,1000,7555,398,5098,2059,10430,10246,248777,308960,154480,2612,124,0,0,975,0,718,317,0,26587.9,0.0845689,124,124,0,2059,5098,5,393,1229,1259,124,19297,2468,34773,19302957,0,0
301,340461476,1000,7518,373,5118,2027,10420,10371,248589,297200,148600,2489,126,0,0,980,0,732,285,0,26776.1,0.0860562,126,126,0,2027,5118,5,368,1101,1262,126,19708,2397,35008,18390894,0,0
302,340461476,1000,7546,378,5118,2050,10446,10173,249061,309840,154920,2573,113,0,0,1056,0,752,276,0,26304.2,0.0900945,113,113,0,2050,5118,5,373,1148,1312,113,20283,2395,35788,17794959,0,0
303,340461476,1000,7528,379,5215,1934,10497,10167,248672,300240,150120,2593,124,0,0,955,0,695,278,0,26693.4,0.0848962,124,124,0,1934,5215,4,375,1194,1275,124,21091,2392,36591,17999585,0,0
304,340461476,1000,7552,365,5235,1952,10506,10120,248881,291000,145500,2462,114,0,0,1018,0,710,284,0,26484.5,0.0889069,114,114,0,1952,5235,4,361,1073,1275,114,21626,2343,36775,17471425,0,0
305,340461476,1000,7453,388,5239,1826,10508,10154,248572,304280,152140,2588,117,0,0,962,0,752,309,0,26793.7,0.0910121,117,117,0,1826,5239,2,386,1108,1363,117,22267,2359,37389,17880980,0,0
306,340461476,1000,7448,398,5326,1724,10470,10105,248607,308400,154200,2549,114,0,0,953,0,692,266,0,26758.8,0.0880559,114,114,0,1724,5326,3,395,1090,1345,114,23270,2384,38369,17854491,0,0
307,340461476,1000,7489,404,5294,1791,10455,10118,248797,288600,144300,2456,133,0,0,1016,0,685,290,0,26568.9,0.0867665,133,133,0,1791,5294,7,397,1014,1309,133,23883,2552,38775,18757375,0,0
308,340461476,1000,7439,416,5323,1700,10477,10072,249003,299520,149760,2559,122,0,0,968,0,703,315,0,26363,0.0920614,122,122,0,1700,5323,5,411,1097,1340,122,24497,2628,39339,18730193,0,0
309,340461476,1000,7362,438,5285,1639,10445,10138,248674,302160,151080,2520,126,0,0,906,0,727,256,0,26692.2,0.0880176,126,126,0,1639,5285,2,436,1008,1386,126,25355,2828,40191,19535852,0,0
310,340461476,1000,7328,431,5199,1698,10390,10107,248604,285840,142920,2362,132,0,0,1000,0,779,255,0,26762.2,0.0883378,132,132,0,1698,5199,2,429,953,1277,132,25623,2922,40292,19739893,0,0
311,340461476,1000,7319,422,5220,1677,10393,10155,248559,291960,145980,2494,132,0,0,986,0,721,274,0,26807.3,0.0936267,132,132,0,1677,5220,2,420,1046,1316,132,25932,2856,40324,19586310,0,0
312,340461476,1000,7286,429,5215,1642,10413,10125,248984,289120,144560,2482,119,0,0,986,0,765,254,0,26382.4,0.0918185,119,119,0,1642,5215,2,427,1015,1348,119,26328,3063,40608,20761446,0,0
313,340461476,1000,7354,440,5219,1695,10337,10217,248616,277760,138880,2431,138,0,0,1043,0,695,280,0,26750.5,0.0912508,138,138,0,1695,5219,1,439,1010,1283,138,26724,3226,40700,21911218,0,0
314,340461476,1000,7336,445,5316,1575,10365,10193,248859,287120,143560,2525,137,0,0,927,0,670,275,0,26507.6,0.0963081,137,137,0,1575,5316,0,445,1073,1315,137,27306,3337,41226,21706933,0,0
315,340461476,1000,7417,432,5299,1686,10418,10164,248652,294200,147100,2453,128,0,0,1031,0,677,273,0,26714.7,0.0923225,128,128,0,1686,5299,0,432,951,1374,128,27687,3304,41672,21006726,0,0
316,340461476,1000,7322,458,5322,1542,10397,10233,248479,286960,143480,2504,147,0,0,919,0,742,272,0,26887.8,0.0908046,147,147,0,1542,5322,0,458,1036,1321,147,28083,3525,42052,22005075,0,0
317,340461476,1000,7351,465,5263,1623,10452,10121,248821,296680,148340,2461,133,0,0,1009,0,697,283,0,26545.9,0.0936988,133,133,0,1623,5263,0,465,953,1375,133,28490,3692,42425,22332412,0,0
318,340461476,1000,7375,456,5294,1625,10478,10196,248744,283440,141720,2466,141,0,0,986,0,675,287,0,26623,0.0894766,141,141,0,1625,5294,0,456,1013,1312,141,28792,3702,42866,22534178,0,0
319,340461476,1000,7351,465,5236,1650,10535,10149,248789,295240,147620,2523,148,0,0,996,0,746,274,0,26578.1,0.0939282,148,148,0,1650,5236,0,465,982,1393,148,28754,4047,42743,22999374,0,0
320,340461476,1000,7384,486,5220,1678,10515,10091,248833,287120,143560,2500,134,0,0,1040,0,712,295,0,26534.2,0.090022,134,134,0,1678,5220,0,486,1019,1347,134,28966,4399,42724,24280584,0,0
321,340461476,1000,7365,465,5262,1638,10482,10109,248801,289240,144620,2510,159,0,0,996,0,708,307,0,26566.2,0.0924149,159,159,0,1638,5262,1,464,1057,1294,159,28776,4240,42334,23336089,0,0
322,340461476,1000,7315,467,5215,1633,10466,10151,248821,289200,144600,2473,149,0,0,988,0,754,284,0,26546.3,0.0918484,149,149,0,1633,5215,1,466,1016,1308,149,28399,4296,41749,23212621,0,0
323,340461476,1000,7341,470,5232,1639,10485,10092,248183,283480,141740,2462,143,0,0,974,0,693,255,0,27184.3,0.0917921,143,143,0,1639,5232,0,470,997,1322,143,28518,4535,41981,23924129,0,0
324,340461476,1000,7381,487,5220,1674,10370,10205,248792,289000,144500,2451,151,0,0,1014,0,697,277,0,26575.4,0.0958951,151,151,0,1674,5220,0,487,1004,1296,151,28505,4997,41900,25378576,0,0
325,340461476,1000,7428,460,5301,1667,10377,10174,248884,295760,147880,2560,146,0,0,993,0,682,264,0,26483.5,0.0919564,146,146,0,1667,5301,0,460,1066,1348,146,28857,4979,42381,24245918,0,0
326,340461476,1000,7414,465,5239,1710,10340,10200,249120,290600,145300,2500,153,0,0,1016,0,732,298,0,26247.5,0.0895438,153,153,0,1710,5239,0,465,1014,1333,153,28404,4840,41781,24232137,0,0
327,340461476,1000,7420,477,5220,1723,10325,10119,248902,287160,143580,2502,137,0,0,985,0,697,282,0,26465.6,0.0903219,137,137,0,1723,5220,0,477,1036,1329,137,28166,5176,41516,25883878,0,0
328,340461476,1000,7417,480,5200,1737,10385,10111,248786,301480,150740,2533,151,0,0,996,0,705,294,0,26581.7,0.0921632,151,151,0,1737,5200,0,480,1013,1369,151,28168,5338,41504,26260539,0,0
329,340461476,1000,7301,478,5129,1694,10423,10190,248708,293040,146520,2501,140,0,0,925,0,745,296,0,26659.7,0.0881705,140,140,0,1694,5129,0,478,1017,1344,140,27611,5221,40910,24928972,0,0
330,340461476,1000,7383,481,5101,1801,10420,10188,248851,293560,146780,2438,163,0,0,1016,0,662,272,0,26516.8,0.0909764,163,163,0,1801,5101,1,480,996,1279,163,27359,5428,40602,25492747,0,0
331,340461476,1000,7433,466,5138,1829,10403,10269,248862,299560,149780,2553,139,0,0,977,0,660,267,0,26505.8,0.0903283,139,139,0,1829,5138,1,465,1061,1353,139,27128,5578,40433,25463829,0,0
332,340461476,1000,7418,469,5062,1887,10335,10207,248614,290640,145320,2476,150,0,0,1010,0,736,289,0,26753.9,0.0884826,150,150,0,1887,5062,0,469,1047,1279,150,26557,5733,39601,25850609,0,0
333,340461476,1000,7376,458,5045,1873,10391,10280,248935,285600,142800,2464,137,0,0,965,0,712,295,0,26432.9,0.0920517,137,137,0,1873,5045,0,458,1069,1258,137,26212,5817,39234,25869865,0,0
334,340461476,1000,7409,441,5068,1900,10349,10296,248827,308400,154200,2578,139,0,0,1007,0,700,274,0,26541,0.0925523,139,139,0,1900,5068,0,441,1109,1330,139,25827,5740,38960,25387540,0,0
335,340461476,1000,7462,453,5065,1944,10338,10296,248715,290720,145360,2464,138,0,0,981,0,657,271,0,26653,0.0860602,138,138,0,1944,5065,0,453,1064,1262,138,25585,5863,38916,25750772,0,0
336,340461476,1000,7523,468,5051,2004,10332,10312,248685,289960,144980,2496,128,0,0,1009,0,678,270,0,26683,0.0916793,128,128,0,2004,5051,0,468,1096,1272,128,25231,6398,38461,27584171,0,0
337,340461476,1000,7496,481,4996,2019,10351,10181,249144,313240,156620,2616,152,0,0,1004,0,712,319,0,26224.1,0.0920231,152,152,0,2019,4996,0,481,1099,1365,152,25024,6367,38345,27199295,0,0
338,340461476,1000,7521,468,5010,2043,10331,10238,248411,297360,148680,2532,149,0,0,1007,0,696,286,0,26957.1,0.0837188,149,149,0,2043,5010,2,466,1141,1242,149,24378,6336,37740,26807486,0,0
339,340461476,1000,7517,455,5029,2033,10347,10177,248762,292880,146440,2506,137,0,0,969,0,706,267,0,26606.1,0.0906547,137,137,0,2033,5029,2,453,1126,1243,137,24006,5856,37416,24768515,0,0
340,340461476,1000,7542,441,4992,2109,10448,10210,248813,304040,152020,2521,152,0,0,1009,0,712,272,0,26555.2,0.0908431,152,152,0,2109,4992,1,440,1090,1279,152,23712,5550,37245,24083117,0,0
341,340461476,1000,7451,456,4940,2055,10330,10290,248369,306040,153020,2590,132,0,0,944,0,732,303,0,26999.2,0.087341,132,132,0,2055,4940,2,454,1163,1295,132,23281,5858,36905,25705380,0,0
342,340461476,1000,7481,438,4889,2154,10375,10180,248867,295560,147780,2469,133,0,0,1015,0,718,267,0,26501.2,0.0882211,133,133,0,2154,4889,2,436,1095,1241,133,22621,5550,36074,24294679,0,0
343,340461476,1000,7445,413,4877,2155,10368,10241,248769,303600,151800,2560,156,0,0,941,0,681,296,0,26599.2,0.0896644,156,156,0,2155,4877,0,413,1151,1253,156,22232,5212,35776,22956609,0,0
344,340461476,1000,7466,428,4749,2289,10361,10267,248406,304600,152300,2498,119,0,0,1016,0,707,288,0,26962.3,0.0876128,119,119,0,2289,4749,1,427,1100,1279,119,21440,5419,34817,24044221,0,0
345,340461476,1000,7538,431,4742,2365,10357,10223,248594,304040,152020,2570,129,0,0,1029,0,667,290,0,26774.3,0.088517,129,129,0,2365,4742,1,430,1186,1255,129,21194,5315,34492,23313634,0,0
346,340461476,1000,7482,427,4738,2317,10323,10393,248482,305240,152620,2588,161,0,0,975,0,756,275,0,26886.3,0.0880618,161,161,0,2317,4738,0,427,1242,1185,161,20848,4918,34048,21970343,0,0
347,340461476,1000,7557,429,4720,2408,10241,10487,248219,292480,146240,2444,125,0,0,1052,0,723,254,0,27149.4,0.0880826,125,125,0,2408,4720,2,427,1168,1151,125,20364,4914,33409,22858430,0,0
348,340461476,1000,7575,430,4699,2446,10318,10334,248935,301840,150920,2557,108,0,0,1056,0,762,276,0,26433.4,0.0928247,108,108,0,2446,4699,3,427,1232,1217,108,19985,4817,33088,23059554,0,0
349,340461476,1000,7538,431,4668,2439,10344,10258,249415,309080,154540,2634,142,0,0,977,0,713,301,0,25953.4,0.0875742,142,142,0,2439,4668,3,428,1281,1211,142,19554,4743,32540,22776503,0,0
350,340461476,1000,7568,427,4664,2477,10353,10101,248787,293400,146700,2485,126,0,0,1013,0,690,293,0,26581.5,0.08397,126,126,0,2477,4664,4,423,1229,1130,126,19428,4500,32381,21804428,0,0
351,340461476,1000,7544,419,4640,2485,10381,9993,248428,309320,154660,2593,134,0,0,1028,0,737,315,0,26940.5,0.0905981,134,134,0,2485,4640,3,416,1242,1217,134,19098,4268,32180,20476561,0,0
352,340461476,1000,7521,444,4626,2451,10381,10073,248541,315000,157500,2636,137,0,0,965,0,707,281,0,26827.5,0.0870959,137,137,0,2451,4626,4,440,1281,1218,137,19067,4230,32405,20724036,0,0
353,340461476,1000,7521,431,4620,2470,10354,10183,248794,292720,146360,2454,127,0,0,994,0,698,296,0,26574.6,0.0851668,127,127,0,2470,4620,4,427,1212,1115,127,18649,4139,31973,20873950,0,0
354,340461476,1000,7422,451,4615,2356,10379,10278,248701,309280,154640,2557,142,0,0,899,0,728,270,0,26667.6,0.0907849,142,142,0,2356,4615,2,449,1237,1178,142,18448,4232,32036,21545509,0,0
355,340461476,1000,7421,474,4552,2395,10371,10365,248690,320080,160040,2530,151,0,0,1003,0,736,268,0,26678.6,0.0862248,151,151,0,2395,4552,3,471,1179,1200,151,18090,4365,31820,22452943,0,0
356,340461476,1000,7412,475,4556,2381,10375,10324,248726,288680,144340,2449,139,0,0,998,0,741,266,0,26642.7,0.0833499,139,139,0,2381,4556,3,472,1207,1103,139,17828,4600,31578,23479390,0,0
357,340461476,1000,7439,467,4568,2404,10328,10355,248743,311600,155800,2531,158,0,0,1027,0,717,283,0,26625.7,0.0922913,158,158,0,2404,4568,4,463,1228,1145,158,17637,4412,31506,23150835,0,0
358,340461476,1000,7438,459,4596,2383,10323,10367,248193,300400,150200,2560,150,0,0,986,0,693,294,0,27175.7,0.0854483,150,150,0,2383,4596,6,453,1242,1168,150,17557,4293,31613,23583760,0,0
359,340461476,1000,7462,455,4598,2409,10339,10363,248961,293040,146520,2470,134,0,0,1028,0,723,281,0,26407.8,0.0904651,134,134,0,2409,4598,5,450,1198,1138,134,17563,4343,31811,23501112,0,0
360,340461476,1000,7441,413,4619,2409,10281,10229,249098,307480,153740,2586,144,0,0,1011,0,722,310,0,26270.8,0.0901165,144,144,0,2409,4619,5,408,1249,1193,144,17321,3930,31636,20981650,0,0
361,340461476,1000,7368,397,4588,2383,10216,10164,248681,295040,147520,2484,125,0,0,1003,0,799,277,0,26687.8,0.0854389,125,125,0,2383,4588,6,391,1209,1150,125,17035,3834,31334,20213103,0,0
362,340461476,1000,7396,402,4565,2429,10217,10093,249050,290160,145080,2466,121,0,0,998,0,696,274,0,26318.8,0.0904547,121,121,0,2429,4565,6,396,1212,1133,121,16800,3703,30826,20122502,0,0
363,340461476,1000,7422,395,4622,2405,10281,10061,248995,302480,151240,2531,118,0,0,1002,0,695,281,0,26373.8,0.0907043,118,118,0,2405,4622,4,391,1235,1178,118,16988,3459,31168,19010367,0,0
364,340461476,1000,7401,382,4639,2380,10328,10222,248641,296640,148320,2486,131,0,0,955,0,710,266,0,26727.8,0.0871917,131,131,0,2380,4639,6,376,1203,1152,131,17206,3232,31350,18193031,0,0
365,340461476,1000,7434,389,4621,2424,10328,10167,248337,299680,149840,2472,109,0,0,995,0,684,278,0,27031.8,0.0901016,109,109,0,2424,4621,5,384,1207,1156,109,17096,3242,31272,18636180,0,0
366,340461476,1000,7357,390,4615,2352,10371,10223,249168,307760,153880,2546,123,0,0,936,0,714,299,0,26200.8,0.090202,123,123,0,2352,4615,5,385,1195,1228,123,17196,3184,31316,18294959,0,0
367,340461476,1000,7383,395,4597,2391,10333,10208,249267,303240,151620,2494,134,0,0,1004,0,706,272,0,26101.8,0.0851337,134,134,0,2391,4597,4,391,1165,1195,134,17235,3217,31361,18841164,0,0
368,340461476,1000,7395,402,4604,2389,10349,10199,248803,296720,148360,2474,123,0,0,1026,0,719,295,0,26565.8,0.0860762,123,123,0,2389,4604,8,394,1215,1136,123,17173,3142,31023,19184814,0,0
369,340461476,1000,7347,400,4575,2372,10290,10179,248870,296600,148300,2524,118,0,0,958,0,760,246,0,26498.8,0.0895314,118,118,0,2372,4575,6,394,1223,1183,118,17028,3144,30838,18711862,0,0
370,340461476,1000,7354,396,4586,2372,10346,10346,248734,299080,149540,2499,130,0,0,944,0,665,272,0,26634.8,0.0893417,130,130,0,2372,4586,2,394,1198,1171,130,17127,3046,31050,18283581,0,0
371,340461476,1000,7413,384,4594,2435,10384,10173,248687,288280,144140,2403,124,0,0,1030,0,713,258,0,26681.8,0.0890556,124,124,0,2435,4594,4,380,1151,1128,124,17241,3099,31452,17546230,0,0
372,340461476,1000,7392,373,4617,2402,10389,10091,248553,309080,154540,2594,122,0,0,998,0,722,297,0,26815.8,0.092555,122,122,0,2402,4617,6,367,1291,1181,122,17290,3173,31469,17300557,0,0
373,340461476,1000,7413,391,4602,2420,10379,10059,248693,301600,150800,2556,112,0,0,983,0,671,291,0,26675.8,0.0867599,112,112,0,2420,4602,6,385,1242,1202,112,17219,3024,31139,17937733,0,0
374,340461476,1000,7497,396,4589,2512,10399,9994,248639,283560,141780,2409,115,0,0,1036,0,705,247,0,26729.8,0.0884474,115,115,0,2512,4589,7,389,1187,1107,115,17175,2992,31195,17682991,0,0
375,340461476,1000,7452,388,4593,2471,10347,10090,248857,311800,155900,2609,134,0,0,967,0,712,300,0,26511.8,0.0942649,134,134,0,2471,4593,7,381,1292,1183,134,17035,2857,31091,16932007,0,0
376,340461476,1000,7394,396,4520,2478,10398,10221,248504,301440,150720,2466,108,0,0,954,0,740,272,0,26864.8,0.0850281,108,108,0,2478,4520,9,387,1167,1191,108,16815,2891,30679,17591161,0,0
377,340461476,1000,7400,404,4528,2468,10313,10335,248848,295320,147660,2456,135,0,0,962,0,662,294,0,26520.8,0.0891214,135,135,0,2468,4528,8,396,1219,1102,135,16776,2828,30591,17425287,0,0
378,340461476,1000,7349,388,4537,2424,10354,10335,248803,313080,156540,2566,118,0,0,986,0,717,320,0,26565.8,0.0898034,118,118,0,2424,4537,9,379,1264,1184,118,16888,2836,30692,16952386,0,0
379,340461476,1000,7295,404,4516,2375,10328,10367,249081,297640,148820,2507,132,0,0,961,0,732,283,0,26287.8,0.0848529,132,132,0,2375,4516,10,394,1234,1141,132,16961,2938,30743,18328696,0,0
380,340461476,1000,7363,397,4536,2430,10393,10226,249022,293360,146680,2423,123,0,0,1027,0,710,249,0,26346.8,0.0883206,123,123,0,2430,4536,8,389,1194,1106,123,16963,2965,30796,18714025,0,0
381,340461476,1000,7368,390,4544,2434,10354,10343,248312,298720,149360,2512,117,0,0,998,0,700,293,0,27056.8,0.0898103,117,117,0,2434,4544,7,383,1216,1179,117,16767,2967,30465,18200623,0,0
382,340461476,1000,7399,386,4609,2404,10393,10304,248862,302640,151320,2566,131,0,0,999,0,696,272,0,26506.8,0.0905756,131,131,0,2404,4609,7,379,1259,1176,131,16896,2844,30702,17915567,0,0
383,340461476,1000,7429,375,4581,2473,10378,10233,248779,292720,146360,2484,120,0,0,1000,0,685,285,0,26589.8,0.0875851,120,120,0,2473,4581,6,369,1237,1127,120,16680,2838,30438,17977374,0,0
384,340461476,1000,7414,386,4561,2467,10378,10256,248612,301120,150560,2500,119,0,0,979,0,732,262,0,26756.8,0.0908368,119,119,0,2467,4561,7,379,1234,1147,119,16768,2891,30509,18563040,0,0
385,340461476,1000,7428,395,4552,2481,10435,10201,248858,297840,148920,2517,111,0,0,1010,0,728,268,0,26510.8,0.0888574,111,111,0,2481,4552,7,388,1211,1195,111,16738,3080,30446,19523431,0,0
386,340461476,1000,7439,371,4590,2478,10442,10188,248704,297040,148520,2488,123,0,0,981,0,713,257,0,26664.8,0.08901,123,123,0,2478,4590,7,364,1241,1124,123,16843,2849,30653,17709575,0,0
387,340461476,1000,7477,387,4603,2487,10436,10135,248935,303800,151900,2496,121,0,0,968,0,666,264,0,26433.8,0.0897682,121,121,0,2487,4603,5,382,1225,1150,121,16922,3053,30920,18839552,0,0
388,340461476,1000,7515,390,4599,2526,10437,10205,248758,311720,155860,2568,120,0,0,984,0,688,258,0,26610.8,0.0870104,120,120,0,2526,4599,3,387,1206,1242,120,16804,2927,30887,17772686,0,0
389,340461476,1000,7493,398,4553,2542,10432,10190,249018,302960,151480,2514,113,0,0,982,0,724,280,0,26350.8,0.0853675,113,113,0,2542,4553,7,391,1248,1153,113,16651,2936,30534,17659929,0,0
390,340461476,1000,7510,404,4528,2578,10417,10155,248861,303320,151660,2512,123,0,0,1007,0,708,282,0,26507.8,0.0869777,123,123,0,2578,4528,10,394,1253,1136,123,16473,2995,30273,18151056,0,0
391,340461476,1000,7512,392,4523,2597,10368,10199,248817,309720,154860,2586,132,0,0,1010,0,725,283,0,26551.8,0.087392,132,132,0,2597,4523,11,381,1272,1182,132,16440,2882,30323,17334731,0,0
392,340461476,1000,7562,400,4544,2618,10349,10166,248929,301400,150700,2524,121,0,0,1037,0,730,257,0,26439.8,0.0857282,121,121,0,2618,4544,14,386,1291,1112,121,16498,2969,30564,17697043,0,0
393,340461476,1000,7569,423,4586,2560,10298,10219,248940,304880,152440,2594,129,0,0,974,0,683,284,0,26428.8,0.0877231,129,129,0,2560,4586,14,409,1312,1153,129,16599,3112,30873,18894833,0,0
394,340461476,1000,7558,430,4506,2622,10254,10365,248552,309760,154880,2536,131,0,0,1010,0,747,274,0,26816.8,0.0866857,131,131,0,2622,4506,15,415,1238,1167,131,16346,3258,30468,19778548,0,0
395,340461476,1000,7514,430,4463,2621,10314,10404,248515,309320,154660,2573,139,0,0,956,0,707,293,0,26853.8,0.0865727,139,139,0,2621,4463,12,418,1282,1152,139,16111,3290,30088,20216205,0,0
396,340461476,1000,7497,417,4472,2608,10386,10255,248848,316760,158380,2557,130,0,0,958,0,712,263,0,26520.8,0.0868154,130,130,0,2608,4472,11,406,1221,1206,130,16077,3178,30188,19573350,0,0
397,340461476,1000,7513,416,4478,2619,10406,10292,248719,311880,155940,2545,142,0,0,983,0,669,298,0,26649.8,0.0837251,142,142,0,2619,4478,8,408,1276,1127,142,15878,3038,29856,19271996,0,0
398,340461476,1000,7613,412,4496,2705,10465,10303,248447,312120,156060,2554,125,0,0,1041,0,686,255,0,26921.8,0.0854487,125,125,0,2705,4496,8,404,1293,1136,125,15754,3063,29867,19756539,0,0
