Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
655,2,1001,999,0.493278,4355.59,426.666,0.0932926,7.94695,54.8767,148,222,354,16903,4,16889,4,3852,4,7939,5720,1656,41632,77,0.25974,2538,1361,1270,2770,0
655,3,999,999,0.462431,3807.46,309.979,0.104721,7.93293,52.3662,185,171,284,16065,4,16053,4,4206,4,7925,5717,1631,44596,77,0.25974,1570,2114,954,3287,0
655,4,1003,1003,0.451012,3391.89,306.844,0.0969669,7.71884,48.4883,182,172,298,15702,4,15694,4,3865,4,7742,5509,1655,40150,77,0.25974,3169,1055,1402,2116,0
656,1,997,994,0.257902,1249.33,95.1797,0.125638,6.44064,56.3026,114,71,135,20060,4,17905,4,2255,4,6402,4805,1197,50989,77,0.25974,2592,981,942,1887,0
656,2,1002,1000,0.482421,4492.34,424.894,0.0935548,7.95,54.0395,133,209,368,16942,4,16927,4,3852,4,7950,5738,1650,41768,77,0.25974,2527,1365,1274,2784,0
656,3,999,999,0.460261,3782.91,303.818,0.104861,7.93393,52.3612,172,169,284,16137,4,16126,4,4202,4,7926,5726,1628,44769,77,0.25974,1563,2111,955,3297,0
656,4,1002,1002,0.449314,3258.73,312.335,0.0971376,7.71058,48.6387,146,179,302,15757,4,15749,4,3861,4,7726,5504,1649,40286,77,0.25974,3152,1060,1399,2115,0
657,1,1000,997,0.256575,1119.2,101.397,0.125674,6.41023,55.3372,119,57,127,20078,4,17879,4,2244,4,6391,4797,1197,50948,77,0.25974,2599,979,943,1870,0
657,2,1001,999,0.486676,4285.42,418.712,0.0937082,7.93293,53.292,146,195,359,16976,4,16959,4,3819,4,7925,5731,1641,41897,77,0.25974,2517,1363,1262,2783,0
657,3,1000,1000,0.455858,3742.93,297.458,0.105028,7.924,51.3421,171,176,292,16196,4,16185,4,4195,4,7924,5727,1628,44928,77,0.25974,1546,2105,955,3318,0
657,4,999,999,0.447442,2969.61,318.755,0.0972831,7.70971,47.9332,159,166,296,15800,4,15792,4,3844,4,7702,5490,1644,40443,77,0.25974,3126,1060,1398,2118,0
658,1,1000,998,0.259313,1127.57,99.235,0.12569,6.38076,58.0057,109,62,121,20096,4,17852,4,2225,4,6368,4783,1191,50904,77,0.25974,2585,974,945,1864,0
658,2,1001,1000,0.479914,4754.31,422.968,0.09392,7.906,52.9853,153,221,356,17014,4,16998,4,3794,4,7906,5728,1635,42035,77,0.25974,2495,1363,1256,2792,0
658,3,1000,1000,0.450324,3583.88,291.699,0.105166,7.941,49.3791,122,190,298,16244,4,16230,4,4188,4,7941,5743,1624,45060,77,0.25974,1537,2122,960,3322,0
658,4,999,999,0.449741,3141.49,319.88,0.0974192,7.6997,49.9308,150,166,278,15836,4,15828,4,3813,4,7692,5481,1645,40582,77,0.25974,3105,1065,1390,2132,0
659,1,1000,998,0.26048,1068.23,105.631,0.125724,6.37475,53.4933,112,52,115,20123,4,17833,4,2225,4,6362,4784,1182,50876,77,0.25974,2588,976,945,1853,0
659,2,1002,1001,0.477563,4320.82,415.03,0.0941296,7.93806,53.4194,135,198,350,17067,4,17051,4,3810,4,7946,5748,1650,42198,77,0.25974,2506,1373,1254,2813,0
659,3,999,999,0.442547,3633.84,290.072,0.105331,7.92793,49.9317,163,194,304,16301,4,16287,4,4168,4,7920,5723,1621,45212,77,0.25974,1507,2124,960,3329,0
659,4,999,999,0.453019,2972.75,327.114,0.0976134,7.66266,51.3669,185,149,272,15881,4,15870,4,3778,4,7655,5464,1636,40726,77,0.25974,3072,1068,1384,2131,0
660,1,1000,998,0.261049,957.157,101.672,0.12575,6.33066,54.9219,128,58,108,20144,4,17808,4,2204,4,6318,4756,1168,50825,77,0.25974,2585,965,939,1829,0
660,2,1000,999,0.474177,4707.3,416.908,0.0942859,7.93293,52.7862,145,207,352,17108,4,17087,4,3786,4,7925,5742,1644,42330,77,0.25974,2485,1380,1249,2811,0
660,3,1000,1000,0.438602,3393.29,288.217,0.105464,7.947,50.5131,143,180,322,16360,4,16347,4,4171,4,7947,5738,1626,45373,77,0.25974,1488,2144,968,3347,0
660,4,1000,999,0.453033,3245.62,326.982,0.0977618,7.68168,50.2359,151,171,278,15922,4,15911,4,3770,4,7674,5482,1636,40886,77,0.25974,3073,1078,1381,2142,0
661,1,1000,997,0.262681,957.871,107.207,0.12578,6.30993,53.7779,121,59,111,20167,4,17785,4,2198,4,6291,4741,1156,50799,77,0.25974,2574,961,938,1818,0
661,2,1000,999,0.468834,4443.53,402.964,0.0945139,7.9009,53.2687,167,206,347,17154,4,17133,4,3781,4,7893,5712,1643,42465,77,0.25974,2466,1379,1256,2792,0
661,3,999,999,0.440137,3789.14,285.282,0.105587,7.95896,49.5745,156,192,309,16428,4,16412,4,4162,4,7951,5743,1624,45536,77,0.25974,1472,2163,959,3357,0
661,4,1001,1000,0.449305,3238.71,328.666,0.0979798,7.639,47.9224,190,168,288,15968,4,15957,4,3748,4,7639,5453,1630,41033,77,0.25974,3061,1071,1372,2135,0
662,1,1000,997,0.260064,820.046,101.669,0.125804,6.31494,52.4392,109,62,107,20186,4,17735,4,2190,4,6296,4748,1153,50753,77,0.25974,2575,964,954,1803,0
662,2,1000,998,0.465967,4655.76,397.066,0.0947119,7.92986,55.0902,140,236,358,17217,4,17194,4,3798,4,7914,5725,1653,42624,77,0.25974,2457,1380,1268,2809,0
662,3,999,999,0.435285,3505.5,286.787,0.10572,7.93794,52.6203,159,185,309,16485,4,16470,4,4154,4,7930,5721,1620,45673,77,0.25974,1462,2157,956,3355,0
662,4,1001,1000,0.447343,3299.1,327.417,0.0980957,7.63,49.4911,155,161,273,16017,4,16006,4,3739,4,7630,5448,1626,41177,77,0.25974,3048,1060,1380,2142,0
663,1,1000,995,0.259227,890.81,105.141,0.125826,6.29146,55.4808,130,57,110,20207,4,17713,4,2174,4,6260,4723,1149,50728,77,0.25974,2559,956,953,1792,0
663,2,999,997,0.459437,4626.07,381.081,0.0949148,7.9348,54.522,142,213,363,17263,4,17234,4,3778,4,7911,5716,1656,42765,77,0.25974,2433,1402,1282,2794,0
663,3,1000,1000,0.431025,3877.35,281.948,0.105888,7.915,50.7306,161,177,303,16537,4,16522,4,4153,4,7915,5703,1617,45808,77,0.25974,1435,2156,948,3376,0
663,4,1001,1000,0.446488,3484.36,323.671,0.0982315,7.619,48.9281,153,163,262,16057,4,16046,4,3734,4,7619,5436,1624,41319,77,0.25974,3033,1060,1376,2150,0
664,1,1000,994,0.258279,753.528,99.99,0.125844,6.26559,53.9287,128,51,101,20235,4,17712,4,2173,4,6228,4706,1140,50741,77,0.25974,2547,951,953,1777,0
664,2,999,998,0.460589,4657.66,374.86,0.095087,7.93287,53.6521,143,239,363,17316,4,17287,4,3780,4,7917,5712,1653,42914,77,0.25974,2426,1406,1285,2800,0
664,3,1000,1000,0.423561,3860.04,287.099,0.106024,7.91,52.4838,178,168,298,16607,4,16590,4,4160,4,7910,5692,1620,45976,77,0.25974,1429,2166,959,3356,0
664,4,1001,1000,0.443093,3210.33,318.142,0.0984114,7.571,50.0151,182,151,258,16096,4,16085,4,3698,4,7571,5410,1606,41453,77,0.25974,3012,1045,1374,2140,0
665,1,1000,993,0.261355,860.593,101.141,0.125876,6.26687,55.7839,118,49,102,20266,4,17710,4,2169,4,6223,4704,1137,50740,77,0.25974,2532,955,970,1766,0
665,2,999,998,0.460127,4929.67,361.961,0.0953052,7.97094,54.2301,151,202,351,17387,4,17358,4,3798,4,7955,5743,1644,43103,77,0.25974,2439,1419,1302,2795,0
665,3,1000,1000,0.421213,3787.22,285.262,0.106124,7.897,50.5356,158,172,309,16644,4,16627,4,4146,4,7897,5688,1619,46120,77,0.25974,1408,2166,960,3363,0
665,4,1001,1000,0.439137,3528.11,311.005,0.0985352,7.6,51.3955,146,171,282,16159,4,16147,4,3713,4,7600,5423,1617,41626,77,0.25974,3003,1058,1395,2144,0
666,1,1000,993,0.260617,716.558,97.0968,0.1259,6.23867,53.2752,119,42,92,20280,4,17673,4,2148,4,6195,4703,1117,50714,77,0.25974,2517,954,962,1762,0
666,2,1000,999,0.460351,4680.5,357.537,0.0955459,7.98799,52.1416,143,195,345,17439,4,17403,4,3817,4,7980,5749,1655,43251,77,0.25974,2441,1426,1314,2799,0
666,3,1000,1000,0.415968,3839.08,288.568,0.10624,7.873,49.485,158,157,305,16698,4,16682,4,4137,4,7873,5672,1613,46251,77,0.25974,1398,2166,951,3358,0
666,4,1000,999,0.428657,3081.3,299.889,0.0986838,7.56456,50.3231,171,152,275,16196,4,16184,4,3685,4,7557,5397,1608,41764,77,0.25974,2989,1054,1379,2135,0
667,1,1000,993,0.2607,878.549,98.804,0.125892,6.23263,55.9518,109,48,94,20309,4,17663,4,2147,4,6189,4692,1120,50721,77,0.25974,2509,950,959,1771,0
667,2,999,998,0.463269,5213.09,356.182,0.0957096,7.98597,54.3247,164,214,350,17488,4,17452,4,3800,4,7970,5730,1663,43413,77,0.25974,2432,1425,1319,2794,0
667,3,1002,1002,0.412231,3573.89,289.514,0.106351,7.86228,51.5872,162,170,288,16745,4,16729,4,4126,4,7878,5673,1612,46406,77,0.25974,1381,2178,936,3383,0
667,4,999,997,0.432969,3334.24,290.066,0.0988666,7.55667,48.4929,159,173,279,16241,4,16229,4,3664,4,7534,5383,1606,41906,77,0.25974,3002,1050,1358,2124,0
668,1,1001,995,0.259006,727.333,97.3612,0.125886,6.21407,53.8848,128,43,86,20332,4,17646,4,2146,4,6183,4701,1111,50726,77,0.25974,2504,949,956,1774,0
668,2,999,997,0.460238,4523.53,346.889,0.0958878,7.9679,54.863,167,211,349,17534,4,17498,4,3793,4,7944,5705,1663,43559,77,0.25974,2426,1427,1313,2778,0
668,3,1000,1000,0.413496,3463.74,289.363,0.106544,7.832,52.7131,156,163,285,16791,4,16775,4,4093,4,7832,5633,1604,46524,77,0.25974,1367,2175,925,3365,0
668,4,1000,998,0.422095,2895.72,275.771,0.0990058,7.50701,48.9,175,156,276,16285,4,16274,4,3644,4,7492,5350,1590,42031,77,0.25974,2970,1053,1350,2119,0
669,1,1001,995,0.254064,893.733,95.5552,0.125926,6.1809,53.8426,131,52,88,20346,4,17616,4,2119,4,6150,4689,1100,50707,77,0.25974,2489,945,958,1758,0
669,2,999,997,0.461897,5025.08,356.226,0.096108,7.97392,52.3217,143,219,354,17586,4,17546,4,3799,4,7950,5708,1666,43701,77,0.25974,2441,1435,1298,2776,0
669,3,1000,1000,0.413043,3304.4,286.978,0.10664,7.822,50.5856,168,159,278,16858,4,16842,4,4099,4,7822,5608,1612,46679,77,0.25974,1352,2187,918,3365,0
669,4,1000,998,0.427379,3176.93,269.413,0.0991518,7.52605,52.1276,146,172,280,16335,4,16325,4,3646,4,7511,5369,1589,42196,77,0.25974,2959,1063,1367,2122,0
670,1,1002,996,0.251324,772.227,93.6617,0.12592,6.14859,55.7863,117,42,85,20358,4,17588,4,2099,4,6124,4675,1090,50670,77,0.25974,2473,942,954,1755,0
670,2,1000,998,0.456734,4292.02,348.014,0.0963059,7.99399,57.0383,150,209,355,17644,4,17604,4,3800,4,7978,5728,1673,43876,77,0.25974,2445,1440,1291,2802,0
670,3,999,999,0.418392,3018.03,287.154,0.106747,7.8048,51.5505,183,163,282,16911,4,16895,4,4075,4,7797,5598,1605,46838,77,0.25974,1318,2191,914,3374,0
670,4,999,997,0.421752,2840.23,258.217,0.0993111,7.54263,48.2056,152,158,276,16394,4,16384,4,3638,4,7520,5369,1593,42365,77,0.25974,2954,1063,1371,2132,0
671,1,1003,997,0.248025,883.892,88.8614,0.12595,6.14443,53.9917,120,57,90,20396,4,17578,4,2106,4,6126,4668,1091,50668,77,0.25974,2477,947,960,1742,0
671,2,1000,997,0.462339,4722.71,355.476,0.0964759,7.98295,53.6384,149,223,364,17671,4,17631,4,3771,4,7959,5726,1660,44005,77,0.25974,2436,1439,1290,2794,0
671,3,998,998,0.416044,3059.93,281.367,0.106888,7.80561,50.3558,156,143,277,16968,4,16952,4,4063,4,7790,5578,1611,46992,77,0.25974,1314,2198,912,3366,0
671,4,999,996,0.417109,3166.86,256.585,0.0994152,7.50502,49.0409,168,166,272,16435,4,16423,4,3613,4,7475,5338,1577,42485,77,0.25974,2923,1044,1369,2139,0
672,1,1003,997,0.24449,699.748,87.7691,0.125982,6.10532,56.1831,127,39,84,20412,4,17553,4,2092,4,6087,4640,1083,50637,77,0.25974,2455,951,945,1736,0
672,2,1000,997,0.457427,4216.1,351.527,0.0967019,7.97292,54.0373,144,212,356,17711,4,17669,4,3775,4,7949,5719,1661,44134,77,0.25974,2433,1442,1280,2794,0
672,3,998,998,0.422359,2771.27,287.175,0.106986,7.80561,49.8233,145,160,266,17015,4,16999,4,4061,4,7790,5573,1611,47132,77,0.25974,1308,2214,910,3358,0
672,4,999,996,0.413492,2768.62,252.991,0.0996094,7.54217,47.6283,152,159,280,16503,4,16491,4,3622,4,7512,5354,1594,42674,77,0.25974,2926,1052,1382,2152,0
673,1,1002,996,0.243238,859.583,81.4936,0.126005,6.07932,56.082,122,56,87,20435,4,17521,4,2080,4,6055,4613,1080,50604,77,0.25974,2451,949,936,1719,0
673,2,1000,997,0.460588,4637.6,355.823,0.0969179,7.97091,53.4118,153,219,351,17753,4,17711,4,3765,4,7947,5728,1655,44285,77,0.25974,2431,1443,1285,2788,0
673,3,999,999,0.423221,2853.25,283.463,0.107133,7.75175,49.8303,176,157,260,17056,4,17040,4,4035,4,7744,5552,1598,47248,77,0.25974,1294,2196,900,3354,0
673,4,999,997,0.410134,3205.79,251.203,0.0997595,7.53159,47.411,146,151,269,16554,4,16542,4,3619,4,7509,5364,1584,42818,77,0.25974,2932,1059,1367,2151,0
674,1,1004,998,0.237849,598.144,82.8581,0.125991,6.07014,55.9662,122,35,87,20463,4,17505,4,2089,4,6058,4613,1075,50604,77,0.25974,2447,964,933,1714,0
674,2,1000,998,0.461703,4118.58,356.658,0.0970699,7.97395,50.4439,136,212,352,17802,4,17755,4,3773,4,7958,5732,1664,44427,77,0.25974,2435,1454,1284,2785,0
674,3,999,999,0.428345,2669.79,289.338,0.107277,7.71772,48.2102,160,148,259,17105,4,17089,4,4022,4,7710,5544,1578,47373,77,0.25974,1290,2192,895,3333,0
674,4,997,995,0.41112,2769.14,254.102,0.0998774,7.50452,50.4746,167,158,276,16591,4,16579,4,3594,4,7467,5339,1579,42961,77,0.25974,2912,1052,1366,2137,0
675,1,1003,997,0.23583,794.4,75.8628,0.126061,6.05416,53.8337,118,54,84,20482,4,17488,4,2079,4,6036,4595,1071,50600,77,0.25974,2439,963,936,1698,0
675,2,1000,998,0.463599,4601.35,357.85,0.0972299,7.93788,52.7331,177,213,346,17844,4,17796,4,3759,4,7922,5713,1653,44565,77,0.25974,2422,1439,1266,2795,0
675,3,999,998,0.429908,2777.13,291.736,0.107389,7.7495,48.931,134,154,251,17149,4,17133,4,4025,4,7734,5568,1578,47526,77,0.25974,1280,2197,898,3359,0
675,4,998,996,0.412341,3268.08,251.272,0.100004,7.50904,48.6426,156,158,276,16647,4,16635,4,3603,4,7479,5343,1581,43119,77,0.25974,2912,1063,1368,2136,0
676,1,1001,995,0.22895,522.271,72.2692,0.126109,6.04221,55.3485,118,37,81,20513,4,17481,4,2082,4,6012,4584,1062,50605,77,0.25974,2426,956,932,1698,0
676,2,1000,998,0.467264,4065.29,366.749,0.0973619,7.94289,52.8991,145,205,354,17889,4,17835,4,3755,4,7927,5725,1652,44707,77,0.25974,2426,1437,1262,2802,0
676,3,999,998,0.428664,2661.51,292.39,0.107483,7.72946,48.2162,148,125,233,17194,4,17178,4,4006,4,7714,5562,1570,47644,77,0.25974,1274,2194,891,3355,0
676,4,1000,996,0.411801,2786.37,260.405,0.100228,7.50803,51.1486,159,146,273,16687,4,16675,4,3594,4,7478,5336,1587,43259,77,0.25974,2895,1061,1364,2158,0
677,1,1000,994,0.227061,713.435,67.5424,0.126121,6.03421,56.9842,119,45,83,20545,4,17480,4,2086,4,5998,4566,1060,50616,77,0.25974,2420,951,925,1702,0
677,2,1000,998,0.463596,4497.9,363.715,0.0975539,7.90882,55.1888,147,221,358,17921,4,17864,4,3734,4,7893,5696,1645,44815,77,0.25974,2422,1428,1246,2797,0
677,3,1000,999,0.434475,2722.61,295.136,0.10763,7.72072,48.8165,158,135,223,17233,4,17217,4,3987,4,7713,5573,1559,47790,77,0.25974,1256,2215,878,3364,0
677,4,1000,996,0.413126,3207.44,253.258,0.100356,7.50201,49.5772,157,151,247,16737,4,16725,4,3584,4,7472,5330,1583,43410,77,0.25974,2894,1064,1360,2154,0
678,1,999,992,0.221732,503.798,69.0169,0.126128,6.01714,56.6028,124,33,80,20561,4,17466,4,2075,4,5969,4537,1055,50612,77,0.25974,2403,944,922,1700,0
678,2,1001,999,0.458507,4013.94,377.762,0.0977701,7.90991,54.6853,145,203,350,17960,4,17903,4,3728,4,7902,5703,1648,44964,77,0.25974,2423,1443,1240,2796,0
678,3,1001,1000,0.435094,2572.54,290.566,0.10776,7.682,48.0808,167,120,229,17271,4,17255,4,3968,4,7682,5565,1544,47905,77,0.25974,1243,2210,873,3356,0
678,4,999,995,0.413017,2809.46,257.528,0.100502,7.54573,48.4926,136,150,257,16789,4,16777,4,3587,4,7508,5350,1591,43589,77,0.25974,2898,1076,1372,2162,0
679,1,999,990,0.219513,672.625,64.9655,0.126156,6.03939,55.5023,111,42,76,20591,4,17446,4,2081,4,5979,4542,1061,50593,77,0.25974,2405,946,921,1707,0
679,2,1001,1000,0.458415,4436.02,367.864,0.0979399,7.89,53.674,143,210,332,18002,4,17944,4,3725,4,7890,5696,1647,45093,77,0.25974,2412,1448,1245,2785,0
679,3,1001,1000,0.439352,2546.89,286.323,0.107886,7.664,54.3766,153,136,235,17315,4,17299,4,3971,4,7664,5561,1533,48029,77,0.25974,1238,2191,872,3363,0
679,4,999,996,0.412033,3038.25,247.56,0.100672,7.50402,51.2456,170,151,258,16832,4,16819,4,3570,4,7474,5333,1587,43723,77,0.25974,2879,1078,1361,2156,0
680,1,1000,990,0.212897,507.26,67.0606,0.126199,6.08586,57.8729,117,38,77,20640,4,17456,4,2107,4,6025,4561,1075,50634,77,0.25974,2417,960,924,1724,0
680,2,1000,999,0.454752,4219.78,378.875,0.0980858,7.86687,54.6705,154,205,336,18045,4,17987,4,3707,4,7859,5677,1633,45222,77,0.25974,2389,1450,1239,2781,0
680,3,1001,1001,0.434844,2389.14,279.81,0.107974,7.64835,51.0609,154,122,235,17347,4,17331,4,3945,4,7656,5558,1525,48170,77,0.25974,1226,2194,870,3366,0
680,4,999,995,0.409797,2740.17,249.811,0.100773,7.48844,48.9589,143,138,252,16875,4,16862,4,3551,4,7451,5322,1580,43848,77,0.25974,2873,1074,1347,2157,0
681,1,998,986,0.207854,663.644,62.7382,0.126252,6.07809,57.3662,128,42,72,20663,4,17415,4,2087,4,5993,4533,1075,50608,77,0.25974,2412,959,915,1707,0
681,2,1000,1000,0.45543,4316.17,365.894,0.0982438,7.882,52.1702,152,208,346,18112,4,18051,4,3726,4,7882,5693,1641,45394,77,0.25974,2388,1459,1240,2795,0
681,3,1002,1002,0.435261,2285.58,268.376,0.108098,7.68463,49.667,140,123,225,17414,4,17398,4,3960,4,7700,5578,1548,48336,77,0.25974,1227,2208,862,3403,0
681,4,1000,996,0.407987,2944.64,241.139,0.100904,7.50301,51.0236,148,164,254,16927,4,16914,4,3577,4,7473,5334,1587,44008,77,0.25974,2880,1074,1339,2180,0
682,1,998,989,0.202239,523.551,65.1541,0.12627,6.07685,55.9181,119,36,73,20691,4,17396,4,2080,4,6010,4542,1079,50609,77,0.25974,2420,968,898,1724,0
682,2,999,999,0.454255,4284.19,370.388,0.0983963,7.9019,55.021,137,201,341,18160,4,18097,4,3732,4,7894,5683,1657,45541,77,0.25974,2378,1474,1248,2794,0
682,3,1003,1003,0.43148,2281.52,261.957,0.108213,7.65404,53.2708,162,126,230,17457,4,17441,4,3947,4,7677,5549,1559,48460,77,0.25974,1210,2199,867,3401,0
682,4,1000,996,0.407666,2701.19,244.566,0.101038,7.51707,50.789,154,154,272,16985,4,16971,4,3583,4,7487,5339,1587,44171,77,0.25974,2887,1080,1341,2179,0
683,1,999,990,0.198873,680.053,60.5967,0.126312,6.07677,56.0791,139,45,76,20730,4,17371,4,2089,4,6016,4539,1079,50617,77,0.25974,2425,974,894,1723,0
683,2,998,998,0.457501,4156.3,357.916,0.0985389,7.89379,52.8733,151,208,335,18204,4,18141,4,3711,4,7878,5682,1643,45684,77,0.25974,2372,1479,1241,2786,0
683,3,1003,1003,0.425911,2049.13,249.359,0.108291,7.62014,49.4524,184,119,218,17499,4,17483,4,3912,4,7643,5538,1547,48601,77,0.25974,1200,2187,858,3398,0
683,4,1000,996,0.405632,2870.06,235.565,0.101158,7.49398,48.4722,144,145,251,17017,4,17003,4,3569,4,7464,5323,1584,44289,77,0.25974,2856,1085,1348,2175,0
684,1,1001,993,0.193165,567.967,63.482,0.126323,6.03223,54.6194,134,45,83,20745,4,17323,4,2082,4,5990,4544,1054,50587,77,0.25974,2413,972,885,1720,0
684,2,998,998,0.459653,4234.91,361.405,0.0986792,7.88677,53.3699,146,187,334,18251,4,18185,4,3709,4,7871,5689,1635,45814,77,0.25974,2364,1482,1236,2789,0
684,3,1001,1001,0.426165,2189.21,244.04,0.108388,7.61538,49.79,147,110,213,17546,4,17530,4,3908,4,7623,5526,1549,48731,77,0.25974,1193,2185,846,3399,0
684,4,1000,997,0.409448,2876.22,242.582,0.101354,7.47342,50.2352,186,141,246,17072,4,17058,4,3552,4,7451,5309,1576,44462,77,0.25974,2840,1100,1336,2175,0
685,1,1001,993,0.191384,653.822,57.3904,0.126341,6.0715,54.6773,110,42,83,20777,4,17302,4,2090,4,6029,4580,1057,50612,77,0.25974,2421,983,883,1742,0
685,2,998,998,0.460079,3851.27,349.372,0.0988415,7.89479,52.9086,145,192,335,18305,4,18237,4,3714,4,7879,5700,1640,45959,77,0.25974,2361,1484,1234,2800,0
685,3,1002,1001,0.419074,1946.58,233.841,0.108493,7.64635,51.7597,142,117,213,17586,4,17570,4,3891,4,7654,5550,1560,48883,77,0.25974,1186,2190,848,3430,0
685,4,999,996,0.405809,2916.39,232.637,0.101571,7.47992,48.3837,158,141,236,17129,4,17114,4,3552,4,7450,5306,1572,44619,77,0.25974,2833,1101,1346,2170,0
686,1,1001,992,0.185691,603.103,60.2505,0.126355,6.05544,55.3962,130,40,72,20803,4,17266,4,2088,4,6007,4580,1042,50611,77,0.25974,2392,993,875,1747,0
686,2,999,999,0.459307,4143.84,355.537,0.0989889,7.91592,53.9671,133,200,338,18355,4,18285,4,3717,4,7908,5717,1649,46108,77,0.25974,2377,1495,1230,2806,0
686,3,1002,1001,0.41877,2187.39,230.248,0.108591,7.67133,47.5205,134,128,206,17624,4,17608,4,3874,4,7679,5577,1565,49027,77,0.25974,1173,2208,851,3447,0
686,4,998,996,0.404233,3124.15,240.526,0.101701,7.43273,49.3835,161,138,249,17166,4,17150,4,3524,4,7403,5274,1563,44740,77,0.25974,2800,1086,1335,2182,0
687,1,1001,992,0.182789,630.562,53.7204,0.126387,6.05242,54.9962,133,37,71,20829,4,17251,4,2085,4,6004,4585,1038,50655,77,0.25974,2402,984,869,1749,0
687,2,999,999,0.458051,3643.06,343.353,0.099149,7.94194,52.729,131,194,331,18411,4,18339,4,3734,4,7934,5716,1660,46258,77,0.25974,2392,1502,1227,2813,0
687,3,1002,1001,0.410095,1987.81,223.759,0.108695,7.61538,48.8351,188,129,217,17677,4,17661,4,3858,4,7623,5552,1544,49154,77,0.25974,1156,2189,841,3437,0
687,4,998,995,0.402303,3012.17,231.688,0.101853,7.48442,49.6331,139,155,254,17219,4,17203,4,3526,4,7447,5301,1579,44923,77,0.25974,2808,1092,1341,2206,0
688,1,1001,992,0.178902,615.323,55.6868,0.126411,6.05645,53.9315,126,36,71,20854,4,17215,4,2080,4,6008,4590,1044,50653,77,0.25974,2382,993,869,1764,0
688,2,999,999,0.462314,3936.15,348.678,0.0993072,7.92492,51.8865,141,199,326,18450,4,18371,4,3729,4,7917,5709,1651,46366,77,0.25974,2389,1500,1217,2811,0
688,3,1003,1002,0.408572,2308.46,221.442,0.108828,7.63373,50,135,120,213,17722,4,17706,4,3865,4,7649,5564,1551,49292,77,0.25974,1164,2192,837,3456,0
688,4,997,995,0.397716,3305,239.138,0.102048,7.46633,48.1314,156,153,259,17263,4,17246,4,3514,4,7429,5295,1572,45062,77,0.25974,2807,1104,1328,2190,0
689,1,1001,993,0.176401,602.422,50.2728,0.126443,6.07553,55.5183,109,27,69,20880,4,17172,4,2081,4,6033,4611,1047,50648,77,0.25974,2381,1010,877,1765,0
689,2,998,997,0.461757,3513.82,337.593,0.0994688,7.91675,54.4761,157,189,316,18481,4,18397,4,3701,4,7893,5688,1649,46498,77,0.25974,2376,1498,1214,2805,0
689,3,1003,1003,0.402989,2124.45,215.725,0.108907,7.6341,53.2319,152,114,204,17776,4,17760,4,3854,4,7657,5569,1550,49438,77,0.25974,1161,2175,842,3479,0
689,4,998,995,0.394793,3006.81,231.763,0.102214,7.43618,49.3982,167,154,260,17305,4,17284,4,3508,4,7399,5273,1560,45184,77,0.25974,2797,1100,1328,2174,0
690,1,1000,988,0.174139,562.231,51.9432,0.126469,6.07794,57.6156,133,23,63,20908,4,17132,4,2073,4,6005,4585,1044,50632,77,0.25974,2375,1010,869,1751,0
690,2,998,996,0.469618,3648.38,342.505,0.0996392,7.91867,51.9813,134,178,310,18513,4,18424,4,3695,4,7887,5690,1645,46614,77,0.25974,2358,1493,1221,2815,0
690,3,1004,1004,0.398827,2381.25,212.963,0.109032,7.65837,48.6806,144,111,209,17813,4,17792,4,3847,4,7689,5608,1544,49589,77,0.25974,1161,2196,836,3496,0
690,4,998,995,0.391825,3374.39,234.227,0.102342,7.46432,49.5708,150,151,260,17360,4,17333,4,3509,4,7427,5285,1556,45360,77,0.25974,2801,1113,1330,2183,0
691,1,1001,990,0.173256,532.613,47.8497,0.126501,6.0596,54.5986,109,29,57,20922,4,17061,4,2063,4,5999,4582,1040,50572,77,0.25974,2361,1017,865,1756,0
691,2,998,996,0.466424,3631.81,337.539,0.0997894,7.88855,51.4345,147,173,307,18551,4,18461,4,3680,4,7857,5679,1630,46728,77,0.25974,2333,1481,1217,2826,0
691,3,1002,1002,0.394765,2092.75,205.441,0.109148,7.65669,51.1905,147,103,190,17861,4,17836,4,3819,4,7672,5604,1538,49710,77,0.25974,1150,2198,834,3490,0
691,4,999,996,0.389399,3170.89,228.817,0.10252,7.45683,50.9487,156,150,252,17401,4,17375,4,3502,4,7427,5291,1556,45504,77,0.25974,2789,1135,1329,2174,0
692,1,1001,990,0.172584,459.212,49.7504,0.126531,6.02525,59.0454,135,29,56,20943,4,17012,4,2042,4,5965,4562,1029,50541,77,0.25974,2330,1022,867,1746,0
