Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine48),Vaccinated
1965.5,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,14,3,3,4,0,0,0,0,0,0,0,0,1,0
1965.5,1,1,1,15,4,4,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,16,9,9,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,17,27,27,4,0,0,0,0,0,0,0,0,1,0
1965.5,1,1,1,18,38,38,4,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,19,65,65,5,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,20,69,69,7,0,3,3,0,0,0,0,0,0,0
1965.5,1,1,1,21,68,68,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,22,55,55,3,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,23,49,49,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,24,52,52,2,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,25,47,47,2,0,2,1,0,0,0,0,0,0,0
1965.5,1,1,1,26,49,49,2,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,27,28,28,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,28,35,35,2,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,29,28,28,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,30,18,18,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,31,26,26,2,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,32,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,33,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,34,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,35,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,36,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,37,6,6,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,38,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,39,7,7,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,40,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,41,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,42,8,8,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,43,1,1,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,44,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,45,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,48,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,49,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,50,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,52,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,54,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,56,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,58,2,2,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,1,59,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,60,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,61,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,64,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,65,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,0,343,0,0,0,16,0,0,0,0,0,0,0,0
1966,1,0,0,1,349,0,0,0,3,0,0,0,0,0,0,0,0
1966,1,0,0,2,370,0,0,0,4,0,0,0,0,0,0,0,0
1966,1,0,0,3,316,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,4,334,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,5,219,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,6,189,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,7,196,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,8,202,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,9,202,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,10,204,0,0,0,1,0,0,0,0,0,0,18,0
1966,1,0,0,11,153,0,0,0,0,0,0,0,0,0,0,67,0
1966,1,0,0,12,179,0,0,0,0,0,0,0,0,0,0,67,0
1966,1,0,0,13,166,0,0,0,0,0,0,0,0,0,0,56,0
1966,1,0,0,14,173,0,0,0,0,0,0,0,0,0,0,66,0
1966,1,0,0,15,177,0,0,0,1,0,0,0,0,0,0,79,0
1966,1,0,0,16,129,0,0,0,0,0,0,0,0,0,0,46,0
1966,1,0,0,17,151,0,0,0,0,0,0,0,0,0,0,64,0
1966,1,0,0,18,121,0,0,0,0,0,0,0,0,0,0,55,0
1966,1,0,0,19,143,0,0,0,0,0,0,0,0,0,0,44,0
1966,1,0,0,20,120,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,21,118,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,22,123,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,23,106,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,24,106,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,25,91,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,26,105,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,27,99,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,28,101,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,29,100,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,30,101,0,0,0,0,0,0,0,0,0,0,9,0
1966,1,0,0,31,84,0,0,0,0,0,0,0,0,0,0,40,0
1966,1,0,0,32,85,0,0,0,0,0,0,0,0,0,0,49,0
1966,1,0,0,33,95,0,0,0,1,0,0,0,0,0,0,50,0
1966,1,0,0,34,84,0,0,0,0,0,0,0,0,0,0,39,0
1966,1,0,0,35,82,0,0,0,1,0,0,0,0,0,0,47,0
1966,1,0,0,36,67,0,0,0,0,0,0,0,0,0,0,34,0
1966,1,0,0,37,57,0,0,0,0,0,0,0,0,0,0,30,0
1966,1,0,0,38,82,0,0,0,0,0,0,0,0,0,0,42,0
1966,1,0,0,39,84,0,0,0,0,0,0,0,0,0,0,31,0
1966,1,0,0,40,81,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,41,62,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,42,59,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,43,67,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,44,79,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,45,48,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,46,58,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,47,62,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,48,55,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,49,68,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,50,58,0,0,0,2,0,0,0,0,0,0,3,0
1966,1,0,0,51,62,0,0,0,0,0,0,0,0,0,0,27,0
1966,1,0,0,52,51,0,0,0,0,0,0,0,0,0,0,18,0
1966,1,0,0,53,56,0,0,0,0,0,0,0,0,0,0,25,0
1966,1,0,0,54,50,0,0,0,3,0,0,0,0,0,0,25,0
1966,1,0,0,55,58,0,0,0,0,0,0,0,0,0,0,25,0
1966,1,0,0,56,29,0,0,0,0,0,0,0,0,0,0,13,0
1966,1,0,0,57,38,0,0,0,2,0,0,0,0,0,0,13,0
1966,1,0,0,58,35,0,0,0,1,0,0,0,0,0,0,14,0
1966,1,0,0,59,33,0,0,0,0,0,0,0,0,0,0,12,0
1966,1,0,0,60,29,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,61,33,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,62,22,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,63,30,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,64,26,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,65,21,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,66,22,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,68,21,0,0,0,3,0,0,0,0,0,0,0,0
1966,1,0,0,69,11,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,70,22,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,71,13,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,72,12,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,73,11,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,74,14,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,75,8,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,76,12,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,77,9,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,78,10,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,79,10,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,80,8,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,81,7,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,83,2,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,84,5,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,85,5,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,93,0,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,0,9,9,8,0,6,6,0,0,0,0,0,0,0
1966,1,0,1,1,7,7,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,5,42,42,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,6,37,37,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,7,25,25,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,8,29,29,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,9,30,30,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,10,30,30,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,11,19,19,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,12,21,21,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,13,22,22,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,14,25,25,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,15,23,23,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,16,19,19,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,17,22,22,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,18,23,23,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,19,35,35,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,20,48,48,4,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,21,51,51,2,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,22,37,37,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,23,47,47,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,24,57,57,2,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,25,52,52,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,26,41,41,2,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,27,43,43,3,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,28,44,44,2,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,29,40,40,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,30,38,38,2,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,31,30,30,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,32,37,37,1,0,2,2,0,0,0,0,0,0,0
1966,1,0,1,33,30,30,1,0,2,2,0,0,0,0,0,0,0
1966,1,0,1,34,30,30,0,0,3,3,0,0,0,0,0,0,0
1966,1,0,1,35,30,30,0,0,4,3,0,0,0,0,0,1,0
1966,1,0,1,36,31,31,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,37,20,20,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,38,16,16,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,39,25,25,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,40,18,18,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,41,28,28,0,0,2,2,0,0,0,0,0,0,0
1966,1,0,1,42,18,18,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,43,8,8,1,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,44,23,23,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,45,19,19,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,46,18,18,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,47,13,13,1,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,48,13,13,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,49,16,16,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,50,15,15,0,0,2,2,0,0,0,0,0,0,0
1966,1,0,1,51,12,12,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,52,14,14,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,53,10,10,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,54,7,7,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,55,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,56,5,5,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,57,2,2,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,58,10,10,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,59,12,12,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,60,7,7,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,61,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,62,7,7,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,63,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,64,7,7,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,65,6,6,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,66,1,1,0,0,2,1,0,0,0,0,0,0,0
1966,1,0,1,67,3,3,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,68,2,2,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,69,7,7,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,70,5,5,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,71,3,3,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,72,2,2,0,0,2,1,0,0,0,0,0,0,0
1966,1,0,1,73,2,2,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,74,3,3,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,75,2,2,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,76,1,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,77,4,4,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,78,4,4,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,80,1,1,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,81,2,2,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,83,0,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,84,2,2,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,85,1,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,86,1,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,93,0,0,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,94,1,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,0,349,0,0,0,16,0,0,0,0,0,0,0,0
1966,1,1,0,1,370,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,1,0,2,364,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,3,338,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,4,332,0,0,0,4,0,0,0,0,0,0,0,0
1966,1,1,0,5,336,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,6,272,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,7,258,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,8,294,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,9,300,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,10,281,0,0,0,0,0,0,0,0,0,0,14,0
1966,1,1,0,11,225,0,0,0,0,0,0,0,0,0,0,52,0
1966,1,1,0,12,220,0,0,0,0,0,0,0,0,0,0,58,0
1966,1,1,0,13,237,0,0,0,0,0,0,0,0,0,0,61,0
1966,1,1,0,14,214,0,0,0,1,0,0,0,0,0,0,61,0
1966,1,1,0,15,253,0,0,0,1,0,0,0,0,0,0,59,0
1966,1,1,0,16,166,0,0,0,0,0,0,0,0,0,0,49,0
1966,1,1,0,17,162,0,0,0,0,0,0,0,0,0,0,44,0
1966,1,1,0,18,142,0,0,0,0,0,0,0,0,0,0,38,0
1966,1,1,0,19,138,0,0,0,0,0,0,0,0,0,0,30,0
1966,1,1,0,20,130,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,21,91,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,22,103,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,23,118,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,24,106,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,25,101,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,26,102,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,27,94,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,28,102,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,29,118,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,30,120,0,0,0,1,0,0,0,0,0,0,5,0
1966,1,1,0,31,102,0,0,0,0,0,0,0,0,0,0,34,0
1966,1,1,0,32,100,0,0,0,0,0,0,0,0,0,0,31,0
1966,1,1,0,33,100,0,0,0,0,0,0,0,0,0,0,30,0
1966,1,1,0,34,112,0,0,0,0,0,0,0,0,0,0,29,0
1966,1,1,0,35,115,0,0,0,1,0,0,0,0,0,0,34,0
1966,1,1,0,36,117,0,0,0,1,0,0,0,0,0,0,34,0
1966,1,1,0,37,105,0,0,0,0,0,0,0,0,0,0,24,0
1966,1,1,0,38,117,0,0,0,1,0,0,0,0,0,0,32,0
1966,1,1,0,39,108,0,0,0,0,0,0,0,0,0,0,25,0
1966,1,1,0,40,110,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,41,94,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,42,99,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,1,0,43,80,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,44,86,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,45,97,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,46,73,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,47,64,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,48,90,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,49,86,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,50,91,0,0,0,0,0,0,0,0,0,0,2,0
1966,1,1,0,51,68,0,0,0,0,0,0,0,0,0,0,11,0
1966,1,1,0,52,70,0,0,0,0,0,0,0,0,0,0,10,0
1966,1,1,0,53,68,0,0,0,0,0,0,0,0,0,0,8,0
1966,1,1,0,54,60,0,0,0,0,0,0,0,0,0,0,12,0
1966,1,1,0,55,74,0,0,0,1,0,0,0,0,0,0,10,0
1966,1,1,0,56,62,0,0,0,0,0,0,0,0,0,0,10,0
1966,1,1,0,57,50,0,0,0,1,0,0,0,0,0,0,7,0
1966,1,1,0,58,54,0,0,0,0,0,0,0,0,0,0,12,0
1966,1,1,0,59,61,0,0,0,0,0,0,0,0,0,0,6,0
1966,1,1,0,60,50,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,61,39,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,62,30,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,63,40,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,64,45,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,65,39,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,66,32,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,67,29,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,68,38,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,1,0,69,22,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,1,0,70,34,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,1,0,71,21,0,0,0,0,0,0,0,0,0,0,0,0
