Time,Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
14539.2,2000.33,1,PreDebut,17642,1064.58,M,0,0
14539.2,2000.33,1,PostDebut,13998,7299.99,M,0,0
14539.2,2000.33,1,PostDebut,11325,12136.3,F,0,0
14539.2,2000.33,1,PostDebut,12075,10828.3,M,0,0
14539.2,2000.33,1,PostDebut,280,17110.7,F,0,0
14539.2,2000.33,1,PostDebut,12848,9429.16,M,0,0
14539.2,2000.33,1,PreDebut,17500,1307.92,F,0,0
14539.2,2000.33,1,PostDebut,283,19055.8,M,0,0
14539.2,2000.33,1,PostDebut,284,20062.6,F,0,0
14539.2,2000.33,1,PostDebut,285,15031.1,M,0,0
14539.2,2000.33,1,PostDebut,12297,10372.1,M,0,0
14539.2,2000.33,1,PostDebut,287,15194.6,M,0,0
14539.2,2000.33,1,PostDebut,288,19081.1,F,0,0
14539.2,2000.33,1,PreDebut,17105,1977.08,F,0,0
14539.2,2000.33,1,PostDebut,290,15371.2,F,0,0
14539.2,2000.33,1,PostDebut,12205,10554.6,F,0,0
14539.2,2000.33,1,PostDebut,10947,12805.4,M,0,0
14539.2,2000.33,1,PostDebut,10539,13596.3,F,0,0
14539.2,2000.33,1,PreDebut,15442,4775.42,M,0,0
14539.2,2000.33,1,PostDebut,295,18203.7,F,0,0
14539.2,2000.33,1,PostDebut,14673,6083.33,F,0,0
14539.2,2000.33,1,PostDebut,13086,9003.32,F,0,0
14539.2,2000.33,1,PostDebut,298,17456.3,F,0,0
14539.2,2000.33,1,PostDebut,11657,11558.4,M,0,0
14539.2,2000.33,1,PreDebut,15336,4927.5,F,0,0
14539.2,2000.33,1,PreDebut,17888,638.75,F,0,0
14539.2,2000.33,1,PreDebut,15402,4836.25,F,0,0
14539.2,2000.33,1,PreDebut,17783,821.25,M,0,0
14539.2,2000.33,1,PreDebut,18259,0,F,0,0
14539.2,2000.33,1,PreDebut,18098,273.75,F,0,0
14539.2,2000.33,1,PostDebut,11948,11071.7,F,0,0
14539.2,2000.33,1,PostDebut,307,15281.6,M,0,0
14539.2,2000.33,1,PostDebut,308,19845.3,F,0,0
14539.2,2000.33,1,PostDebut,309,17099.5,M,0,0
14539.2,2000.33,1,PostDebut,310,20031.6,F,0,0
14539.2,2000.33,1,PostDebut,311,14737.9,M,0,0
14539.2,2000.33,1,PostDebut,312,15942.4,F,0,0
14539.2,2000.33,1,PostDebut,13733,7817.07,F,0,0
14539.2,2000.33,1,PostDebut,10071,14417.5,F,0,0
14539.2,2000.33,1,PostDebut,10825,13018.4,F,0,0
14539.2,2000.33,1,PostDebut,11678,11527.9,F,0,0
14539.2,2000.33,1,PostDebut,10819,13048.8,M,0,0
14539.2,2000.33,1,PostDebut,318,16482.7,M,0,0
14539.2,2000.33,1,PreDebut,17887,638.75,F,0,0
14539.2,2000.33,1,PreDebut,17817,760.417,F,0,0
14539.2,2000.33,1,PostDebut,321,15267.7,F,0,0
14539.2,2000.33,1,PostDebut,322,19935.3,M,0,0
14539.2,2000.33,1,PostDebut,13004,9155.41,M,0,0
14539.2,2000.33,1,PostDebut,11844,11254.2,F,0,0
14539.2,2000.33,1,PostDebut,12888,9368.33,M,0,0
14539.2,2000.33,1,PreDebut,16468,3041.67,F,0,0
14539.2,2000.33,1,PostDebut,13647,7969.15,M,0,0
14539.2,2000.33,1,PostDebut,328,17950,F,0,0
14539.2,2000.33,1,PreDebut,17166,1855.42,M,0,0
14539.2,2000.33,1,PreDebut,16326,3285,M,0,0
14539.2,2000.33,1,PostDebut,15104,5353.33,F,0,0
14539.2,2000.33,1,PreDebut,15558,4592.92,M,0,0
14539.2,2000.33,1,PostDebut,11466,11892.9,F,0,0
14539.2,2000.33,1,PostDebut,13817,7664.99,M,0,0
14539.2,2000.33,1,PreDebut,17222,1764.17,M,0,0
14539.2,2000.33,1,PostDebut,13875,7512.9,F,0,0
14539.2,2000.33,1,PreDebut,16953,2220.42,M,0,0
14539.2,2000.33,1,PostDebut,13646,7969.15,M,0,0
14539.2,2000.33,1,PostDebut,14106,7117.49,M,0,0
14539.2,2000.33,1,PreDebut,17886,638.75,M,0,0
14539.2,2000.33,1,PostDebut,14428,6509.16,M,0,0
14539.2,2000.33,1,PostDebut,13221,8729.57,M,0,0
14539.2,2000.33,1,PostDebut,11968,11041.3,F,0,0
14539.2,2000.33,1,PreDebut,16385,3193.75,M,0,0
14539.2,2000.33,1,PostDebut,11599,11649.6,F,0,0
14539.2,2000.33,1,PostDebut,11310,12166.7,F,0,0
14539.2,2000.33,1,PreDebut,17712,942.917,F,0,0
14539.2,2000.33,1,PreDebut,14672,6083.33,M,0,0
14539.2,2000.33,1,PostDebut,12188,10585,M,0,0
14539.2,2000.33,1,PostDebut,11992,10980.4,F,0,0
14539.2,2000.33,1,PreDebut,15607,4501.67,F,0,0
14539.2,2000.33,1,PostDebut,13110,8942.49,M,0,0
14539.2,2000.33,1,PostDebut,353,16561.1,F,0,0
14539.2,2000.33,1,PostDebut,354,17440.7,M,0,0
14539.2,2000.33,1,PostDebut,12235,10493.8,F,0,0
14539.2,2000.33,1,PostDebut,11278,12227.5,M,0,0
14539.2,2000.33,1,PostDebut,357,19153.9,M,0,0
14539.2,2000.33,1,PostDebut,358,15875.1,M,0,0
14539.2,2000.33,1,PostDebut,12384,10250.4,M,0,0
14539.2,2000.33,1,PostDebut,12400,10220,M,0,0
14539.2,2000.33,1,PreDebut,16833,2402.92,M,0,0
14539.2,2000.33,1,PostDebut,362,17108.2,M,0,0
14539.2,2000.33,1,PostDebut,363,14750.6,M,0,0
14539.2,2000.33,1,PreDebut,16536,2920,F,0,0
14539.2,2000.33,1,PostDebut,12919,9307.49,M,0,0
14539.2,2000.33,1,PostDebut,10665,13353,F,0,0
14539.2,2000.33,1,PostDebut,367,15486.5,F,0,0
14539.2,2000.33,1,PostDebut,368,18359.7,M,0,0
14539.2,2000.33,1,PostDebut,369,19421.4,F,0,0
14539.2,2000.33,1,PostDebut,370,15687.3,M,0,0
14539.2,2000.33,1,PostDebut,14262,6813.32,F,0,0
14539.2,2000.33,1,PostDebut,372,17185.8,F,0,0
14539.2,2000.33,1,PreDebut,16132,3589.17,M,0,0
14539.2,2000.33,1,PostDebut,15069,5414.16,M,0,0
14539.2,2000.33,1,PostDebut,11977,11010.8,M,0,0
14539.2,2000.33,1,PostDebut,376,16326.4,F,0,0
14539.2,2000.33,1,PreDebut,15648,4440.84,F,0,0
14539.2,2000.33,1,PostDebut,13387,8425.4,M,0,0
14539.2,2000.33,1,PostDebut,379,19460.9,F,0,0
14539.2,2000.33,1,PostDebut,380,17292.9,M,0,0
14539.2,2000.33,1,PostDebut,11893,11193.3,M,0,0
14539.2,2000.33,1,PostDebut,13563,8121.23,M,0,0
14539.2,2000.33,1,PostDebut,383,17737.8,F,0,0
14539.2,2000.33,1,PostDebut,13508,8212.48,F,0,0
14539.2,2000.33,1,PostDebut,385,15681.6,F,0,0
14539.2,2000.33,1,PreDebut,17279,1672.92,M,0,0
14539.2,2000.33,1,PostDebut,13493,8242.9,M,0,0
14539.2,2000.33,1,PostDebut,388,19772.2,M,0,0
14539.2,2000.33,1,PreDebut,16870,2342.08,F,0,0
14539.2,2000.33,1,PostDebut,390,14786.7,M,0,0
14539.2,2000.33,1,PreDebut,16084,3680.42,F,0,0
14539.2,2000.33,1,PostDebut,11531,11771.3,F,0,0
14539.2,2000.33,1,PostDebut,14533,6326.66,M,0,0
14539.2,2000.33,1,PostDebut,11806,11315,M,0,0
14539.2,2000.33,1,PostDebut,11102,12531.7,F,0,0
14539.2,2000.33,1,PostDebut,11083,12562.1,F,0,0
14539.2,2000.33,1,PostDebut,10499,13657.1,M,0,0
14539.2,2000.33,1,PostDebut,12680,9702.92,M,0,0
14539.2,2000.33,1,PreDebut,16651,2737.5,M,0,0
14539.2,2000.33,1,PreDebut,14955,5596.66,F,0,0
14539.2,2000.33,1,PostDebut,13017,9124.99,M,0,0
14539.2,2000.33,1,PostDebut,13816,7664.99,F,0,0
14539.2,2000.33,1,PostDebut,13164,8851.24,M,0,0
14539.2,2000.33,1,PostDebut,12775,9550.83,F,0,0
14539.2,2000.33,1,PreDebut,17478,1338.33,F,0,0
14539.2,2000.33,1,PostDebut,11261,12257.9,F,0,0
14539.2,2000.33,1,PostDebut,407,14926.5,F,0,0
14539.2,2000.33,1,PostDebut,408,18911,M,0,0
14539.2,2000.33,1,PostDebut,12918,9307.49,M,0,0
14539.2,2000.33,1,PreDebut,16042,3741.25,M,0,0
14539.2,2000.33,1,PreDebut,16566,2889.58,M,0,0
14539.2,2000.33,1,PostDebut,11166,12410,M,0,0
14539.2,2000.33,1,PostDebut,413,17135.7,F,0,0
14539.2,2000.33,1,PreDebut,15996,3832.5,F,0,0
14539.2,2000.33,1,PreDebut,15913,3954.17,F,0,0
14539.2,2000.33,1,PostDebut,10985,12744.6,M,0,0
14539.2,2000.33,1,PreDebut,16117,3619.59,F,0,0
14539.2,2000.33,1,PreDebut,16832,2402.92,M,0,0
14539.2,2000.33,1,PostDebut,419,18981.5,M,0,0
14539.2,2000.33,1,PreDebut,14753,5961.66,M,0,0
14539.2,2000.33,1,PostDebut,14261,6813.32,F,0,0
14539.2,2000.33,1,PreDebut,16969,2190,F,0,0
14539.2,2000.33,1,PostDebut,423,17579,M,0,0
14539.2,2000.33,1,PostDebut,424,17652.8,M,0,0
14539.2,2000.33,1,PreDebut,15085,5383.75,F,0,0
14539.2,2000.33,1,PreDebut,18036,395.417,F,0,0
