Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_AA,NumVectorsWithSporozoites_GG,NumVectorsWithSporozoites_Other
550,340461476,X-a1:X-a1,3389,739,1558,1092,2318,23848,78400,8.5732,42088.6,178,698,447
550,340461476,X-a1:X-a2,3330,530,1726,1074,2255,24126,78250,11,44330.2,175,489,364
550,340461476,X-a2:X-a1,3304,499,1695,1110,2291,24161,82550,11,44372.2,188,464,345
550,340461476,X-a2:X-a2,3419,489,1784,1146,2238,23789,81400,11.2383,41260.5,163,458,332
551,340461476,X-a1:X-a1,3395,720,1547,1128,2352,23829,80250,8.65155,42948.1,176,670,452
551,340461476,X-a1:X-a2,3365,522,1772,1071,2261,23934,80600,11,43418.5,172,482,359
551,340461476,X-a2:X-a1,3313,523,1661,1129,2278,24317,76650,11,44494.6,187,488,354
551,340461476,X-a2:X-a2,3422,490,1793,1139,2294,23854,78200,11.2177,41052.5,155,457,330
552,340461476,X-a1:X-a1,3450,705,1566,1179,2320,23754,78775,8.63492,42495.5,170,652,447
552,340461476,X-a1:X-a2,3365,531,1772,1062,2229,23919,82225,11,43632.2,174,488,362
552,340461476,X-a2:X-a1,3337,536,1679,1122,2283,24283,77875,11,44215.8,196,496,364
552,340461476,X-a2:X-a2,3392,493,1757,1142,2349,23736,78925,11.2063,41143.4,141,457,325
553,340461476,X-a1:X-a1,3467,739,1578,1150,2317,23878,76325,8.525,41537.9,173,683,447
553,340461476,X-a1:X-a2,3379,528,1756,1095,2289,24089,77475,11,44413.9,175,485,371
553,340461476,X-a2:X-a1,3376,523,1706,1147,2311,24175,80975,11,43282,189,488,364
553,340461476,X-a2:X-a2,3416,478,1759,1179,2343,23684,84225,11.1567,40122.2,139,441,322
554,340461476,X-a1:X-a1,3454,745,1575,1134,2301,23607,80250,8.58022,41338.2,184,690,448
554,340461476,X-a1:X-a2,3405,542,1754,1109,2280,23889,84300,11,42229.9,174,499,381
554,340461476,X-a2:X-a1,3372,520,1709,1143,2301,24215,77450,11,43296.6,181,486,354
554,340461476,X-a2:X-a2,3426,492,1763,1171,2288,23917,80800,11.1959,39121.8,139,453,329
555,340461476,X-a1:X-a1,3443,752,1555,1136,2236,23742,80100,8.54146,41398.8,174,693,449
555,340461476,X-a1:X-a2,3393,546,1699,1148,2313,24017,82400,11,42838.3,180,498,369
555,340461476,X-a2:X-a1,3376,530,1740,1106,2291,24183,79150,11,42856.6,168,489,349
555,340461476,X-a2:X-a2,3469,512,1769,1188,2239,24006,79150,11.1824,40482.1,143,471,335
556,340461476,X-a1:X-a1,3466,784,1533,1149,2219,23788,80525,8.73631,41270.8,183,714,478
556,340461476,X-a1:X-a2,3361,529,1718,1114,2345,24059,82725,11,42348.5,172,480,368
556,340461476,X-a2:X-a1,3349,514,1740,1095,2294,24008,80225,11,42530.3,170,473,345
556,340461476,X-a2:X-a2,3464,498,1781,1185,2235,24006,82625,11.2077,40784.9,143,464,340
557,340461476,X-a1:X-a1,3463,779,1550,1134,2183,23790,77000,8.52034,41680.6,174,707,478
557,340461476,X-a1:X-a2,3392,538,1694,1160,2260,24047,81800,11,43258.9,192,491,379
557,340461476,X-a2:X-a1,3400,516,1753,1131,2288,23901,80300,11,42688.4,176,475,357
557,340461476,X-a2:X-a2,3498,501,1809,1188,2191,24089,82300,11.2344,39345.1,142,472,332
558,340461476,X-a1:X-a1,3438,762,1556,1120,2250,23548,79425,8.68865,41590.7,171,692,469
558,340461476,X-a1:X-a2,3357,529,1714,1114,2317,23975,80675,11,42779.2,188,483,363
558,340461476,X-a2:X-a1,3440,519,1782,1139,2252,23901,78725,11,43002.8,181,480,352
558,340461476,X-a2:X-a2,3481,502,1816,1163,2155,24125,80675,11.2195,40640.4,145,477,330
559,340461476,X-a1:X-a1,3439,761,1579,1099,2249,23457,80150,8.59722,41932.7,169,696,477
559,340461476,X-a1:X-a2,3325,512,1718,1095,2328,24009,81100,11,42854.7,184,467,343
559,340461476,X-a2:X-a1,3437,510,1807,1120,2260,23841,80050,11,43041.5,172,468,346
559,340461476,X-a2:X-a2,3450,504,1809,1137,2219,24074,81700,11.2143,42159,149,478,322
560,340461476,X-a1:X-a1,3443,740,1554,1149,2174,23600,78250,8.49039,43044.8,172,680,469
560,340461476,X-a1:X-a2,3340,510,1716,1114,2257,24083,82250,11,42289.3,178,464,338
560,340461476,X-a2:X-a1,3442,515,1780,1147,2309,23740,80100,11,44608.9,167,477,352
560,340461476,X-a2:X-a2,3404,497,1817,1090,2300,24174,82300,11.1096,41177.9,153,468,319
561,340461476,X-a1:X-a1,3399,740,1604,1055,2276,23534,84900,8.70345,43030.1,167,678,480
561,340461476,X-a1:X-a2,3339,519,1720,1100,2246,24216,82050,11,42618,182,476,350
561,340461476,X-a2:X-a1,3422,515,1771,1136,2282,23711,81200,11,43417.2,160,469,355
561,340461476,X-a2:X-a2,3368,499,1775,1094,2264,24288,80250,11.2281,41060.8,151,473,327
562,340461476,X-a1:X-a1,3406,705,1566,1135,2247,23628,78700,8.46684,42621.2,161,652,449
562,340461476,X-a1:X-a2,3385,530,1688,1167,2261,24044,81750,11,43268.5,184,489,355
562,340461476,X-a2:X-a1,3434,502,1766,1166,2267,23626,80850,11,42978.4,160,450,341
562,340461476,X-a2:X-a2,3366,509,1757,1100,2274,24197,82300,11.1875,41296.1,152,479,331
563,340461476,X-a1:X-a1,3360,708,1539,1113,2190,23600,76050,8.59584,43646.9,154,661,447
563,340461476,X-a1:X-a2,3430,530,1713,1187,2232,24081,79950,11,42496.4,184,491,351
563,340461476,X-a2:X-a1,3398,506,1763,1129,2320,23645,78950,11,42930.1,154,461,337
563,340461476,X-a2:X-a2,3398,490,1774,1134,2256,24118,81150,11.3051,41075.1,144,456,326
564,340461476,X-a1:X-a1,3354,724,1530,1100,2251,23455,84200,8.6105,43660.4,165,685,451
564,340461476,X-a1:X-a2,3359,498,1757,1104,2367,24010,80650,11,42993.2,174,467,334
564,340461476,X-a2:X-a1,3466,524,1730,1212,2255,23631,79400,11,42534.3,172,480,351
564,340461476,X-a2:X-a2,3403,487,1783,1133,2228,24286,77950,11.2416,42152.1,138,455,325
565,340461476,X-a1:X-a1,3370,729,1483,1158,2205,23687,76825,8.48718,43358.3,157,691,459
565,340461476,X-a1:X-a2,3344,487,1751,1106,2378,24065,80275,11,42442.5,165,445,325
565,340461476,X-a2:X-a1,3424,537,1757,1130,2255,23743,78625,11,42341,169,494,368
565,340461476,X-a2:X-a2,3390,485,1803,1102,2261,24077,81975,11.2816,42387.5,142,451,321
566,340461476,X-a1:X-a1,3323,733,1479,1111,2199,23538,76325,8.51991,43294,159,685,467
566,340461476,X-a1:X-a2,3379,476,1738,1165,2272,24085,79975,11,43233.2,158,437,314
566,340461476,X-a2:X-a1,3418,553,1675,1190,2245,23687,78275,11,42178.4,172,505,381
566,340461476,X-a2:X-a2,3381,482,1796,1103,2303,24058,79225,11.2218,41596.8,141,445,327
567,340461476,X-a1:X-a1,3320,752,1475,1093,2211,23584,80500,8.336,43324.3,158,704,475
567,340461476,X-a1:X-a2,3355,475,1750,1130,2323,24221,80900,11,43276.5,166,437,307
567,340461476,X-a2:X-a1,3408,551,1679,1178,2200,23762,79200,11,41365.6,163,507,376
567,340461476,X-a2:X-a2,3411,506,1785,1120,2267,23990,80800,11.1641,42519.1,153,469,350
568,340461476,X-a1:X-a1,3349,741,1443,1165,2174,23562,77900,8.49091,42965.8,154,694,456
568,340461476,X-a1:X-a2,3445,486,1734,1225,2293,24194,79950,11,43710.9,168,450,319
568,340461476,X-a2:X-a1,3395,553,1705,1137,2201,23777,80400,11,39763.7,166,512,374
568,340461476,X-a2:X-a2,3412,500,1791,1121,2246,23949,81350,11.2459,42309.8,148,463,332
569,340461476,X-a1:X-a1,3315,753,1461,1101,2109,23616,79575,8.53527,42896.2,153,707,460
569,340461476,X-a1:X-a2,3464,496,1788,1180,2205,24314,79125,11,44267.8,160,461,322
569,340461476,X-a2:X-a1,3397,543,1742,1112,2248,23820,81625,11,41046.3,156,507,364
569,340461476,X-a2:X-a2,3423,524,1781,1118,2309,23937,77975,11.2568,41498.4,157,481,349
570,340461476,X-a1:X-a1,3290,725,1462,1103,2157,23704,79725,8.41019,41180.7,147,671,444
570,340461476,X-a1:X-a2,3439,517,1805,1117,2300,24264,81625,11,43114.5,164,480,350
570,340461476,X-a2:X-a1,3386,551,1725,1110,2266,23871,80525,11,41014.6,150,502,368
570,340461476,X-a2:X-a2,3428,516,1786,1126,2310,23795,83325,11.1882,41674.2,161,476,352
571,340461476,X-a1:X-a1,3252,720,1467,1065,2238,23674,75250,8.49265,40422.7,144,661,446
571,340461476,X-a1:X-a2,3498,512,1769,1217,2285,24301,77400,11,42750,154,469,345
571,340461476,X-a2:X-a1,3345,541,1708,1096,2269,23877,80400,11,42821.8,144,493,365
571,340461476,X-a2:X-a2,3439,536,1791,1112,2293,23897,81550,11.1723,42814.7,161,496,376
572,340461476,X-a1:X-a1,3282,729,1432,1121,2276,23471,81325,8.4163,41077.6,144,673,454
572,340461476,X-a1:X-a2,3471,503,1796,1172,2273,24141,82125,11,42843.9,151,456,351
572,340461476,X-a2:X-a1,3338,549,1624,1165,2218,23928,82675,11,42298.4,145,490,371
572,340461476,X-a2:X-a2,3463,554,1795,1114,2286,24082,79175,11.1815,41744.4,165,507,387
573,340461476,X-a1:X-a1,3229,700,1470,1059,2296,23508,78700,8.6119,40873.4,149,645,459
573,340461476,X-a1:X-a2,3398,487,1795,1116,2365,23967,83050,11,43502.7,148,443,345
573,340461476,X-a2:X-a1,3365,539,1677,1149,2157,24165,82600,11,42691.9,139,489,363
573,340461476,X-a2:X-a2,3463,532,1810,1121,2232,23944,84750,11.1935,42621.7,156,492,360
574,340461476,X-a1:X-a1,3290,716,1439,1135,2320,23557,74275,8.49741,39722.3,149,659,456
574,340461476,X-a1:X-a2,3438,488,1807,1143,2359,23922,78175,11,42917.7,144,448,345
574,340461476,X-a2:X-a1,3355,524,1690,1141,2173,24054,78325,11,43894.6,146,483,360
574,340461476,X-a2:X-a2,3420,514,1798,1108,2291,24048,80025,11.1434,43202.1,151,478,357
575,340461476,X-a1:X-a1,3314,710,1454,1150,2279,23388,78850,8.74815,39759,147,650,454
575,340461476,X-a1:X-a2,3428,502,1779,1147,2353,23876,78600,11,42252.2,149,459,347
575,340461476,X-a2:X-a1,3355,519,1715,1121,2189,23925,80400,11,44368.1,147,481,365
575,340461476,X-a2:X-a2,3420,513,1792,1115,2345,24099,79150,11.0669,42055.4,148,485,354
576,340461476,X-a1:X-a1,3357,699,1485,1173,2288,23385,81000,8.73881,39275.1,148,635,445
576,340461476,X-a1:X-a2,3447,511,1785,1151,2314,24010,83550,11,41108.6,146,468,340
576,340461476,X-a2:X-a1,3319,511,1699,1109,2215,24013,83450,11,44214.7,146,476,351
576,340461476,X-a2:X-a2,3431,522,1770,1139,2318,24137,83000,11.1589,42127.5,149,496,354
577,340461476,X-a1:X-a1,3342,707,1486,1149,2328,23419,75250,8.6443,40313.5,151,648,438
577,340461476,X-a1:X-a2,3473,508,1764,1201,2268,24066,76200,11,40852.9,156,457,333
577,340461476,X-a2:X-a1,3263,501,1669,1093,2228,24117,79450,11,43992.3,139,465,343
577,340461476,X-a2:X-a2,3379,529,1728,1122,2305,24357,78200,11.1558,42089.7,151,503,352
578,340461476,X-a1:X-a1,3364,713,1493,1158,2253,23474,80675,8.46789,40647.8,147,655,431
578,340461476,X-a1:X-a2,3455,527,1736,1192,2238,23956,77825,11,41085.6,154,473,344
578,340461476,X-a2:X-a1,3273,494,1642,1137,2224,24180,82025,11,42869.9,135,447,333
578,340461476,X-a2:X-a2,3421,545,1706,1170,2345,24388,79175,11.2102,42284.7,162,517,361
579,340461476,X-a1:X-a1,3351,711,1497,1143,2229,23686,79400,8.63226,42551.6,159,664,439
579,340461476,X-a1:X-a2,3456,528,1753,1175,2262,23875,83000,11,40083.9,143,479,351
579,340461476,X-a2:X-a1,3266,495,1655,1116,2221,24235,82050,11,43515.9,134,451,336
579,340461476,X-a2:X-a2,3454,527,1735,1192,2318,24175,80350,11.2198,41636.1,158,499,362
580,340461476,X-a1:X-a1,3382,699,1498,1185,2319,23450,76675,8.6035,41824.4,148,656,431
580,340461476,X-a1:X-a2,3435,544,1747,1144,2313,23896,79525,11,40056.8,158,505,367
580,340461476,X-a2:X-a1,3307,507,1660,1140,2281,24215,78675,11,44061,135,458,347
580,340461476,X-a2:X-a2,3427,528,1787,1112,2311,24206,78325,11.1424,40815.1,151,500,363
581,340461476,X-a1:X-a1,3413,717,1490,1206,2289,23525,79625,8.48551,42408.7,146,669,438
581,340461476,X-a1:X-a2,3431,559,1723,1149,2248,24097,77925,11,40127.8,164,512,374
581,340461476,X-a2:X-a1,3311,496,1684,1131,2256,24191,81425,11,44710.9,130,455,334
581,340461476,X-a2:X-a2,3421,512,1755,1154,2314,24130,78825,11.1405,40966.4,136,487,332
582,340461476,X-a1:X-a1,3444,720,1521,1203,2280,23563,83325,8.66491,41917,153,672,445
582,340461476,X-a1:X-a2,3435,535,1736,1164,2254,24034,83375,11,39382.1,159,491,358
582,340461476,X-a2:X-a1,3325,488,1700,1137,2239,24056,83725,11,43597.4,125,441,329
582,340461476,X-a2:X-a2,3479,513,1784,1182,2259,23974,80275,11.152,40740.4,144,485,333
583,340461476,X-a1:X-a1,3464,729,1545,1190,2293,23627,76950,8.56443,40606.5,150,674,446
583,340461476,X-a1:X-a2,3462,546,1748,1168,2243,24083,82300,11,39121.8,160,496,362
583,340461476,X-a2:X-a1,3336,481,1729,1126,2262,24244,78700,11,44321.1,125,437,323
583,340461476,X-a2:X-a2,3482,506,1809,1167,2271,23963,81950,11.1283,40065,145,476,330
584,340461476,X-a1:X-a1,3514,720,1508,1286,2165,23514,79225,8.47162,42254.8,149,666,440
584,340461476,X-a1:X-a2,3453,522,1746,1185,2220,24125,78875,11,40677.5,160,478,352
584,340461476,X-a2:X-a1,3368,499,1695,1174,2251,24200,79725,11,43041.2,136,455,336
584,340461476,X-a2:X-a2,3445,504,1762,1179,2285,24150,77875,11.1368,40376.7,138,473,327
585,340461476,X-a1:X-a1,3500,757,1527,1216,2205,23614,83650,8.50323,41617.6,147,696,466
585,340461476,X-a1:X-a2,3447,541,1773,1133,2280,23973,84850,11,41413.8,164,498,365
585,340461476,X-a2:X-a1,3393,487,1740,1166,2274,24202,84850,11,42067.4,131,438,317
585,340461476,X-a2:X-a2,3424,508,1737,1179,2252,24058,80450,11.1727,39787.3,125,477,322
586,340461476,X-a1:X-a1,3461,767,1514,1180,2237,23688,80325,8.57545,40429.1,148,710,469
586,340461476,X-a1:X-a2,3429,543,1767,1119,2273,24080,82175,11,42108.4,170,500,368
586,340461476,X-a2:X-a1,3392,487,1736,1169,2268,24295,82375,11,41414,136,443,315
586,340461476,X-a2:X-a2,3439,499,1742,1198,2290,23835,81725,11.2349,40458.7,123,467,316
587,340461476,X-a1:X-a1,3432,767,1479,1186,2194,23854,78800,8.69555,41200.3,153,713,467
587,340461476,X-a1:X-a2,3391,539,1721,1131,2264,24123,79900,11,42366.1,168,488,369
587,340461476,X-a2:X-a1,3353,496,1688,1169,2285,24247,79450,11,41292.1,134,451,324
587,340461476,X-a2:X-a2,3405,497,1740,1168,2326,23761,78050,11.2472,40557.5,131,462,325
588,340461476,X-a1:X-a1,3404,753,1493,1158,2266,23846,83350,8.48711,41667.8,149,702,453
588,340461476,X-a1:X-a2,3394,541,1714,1139,2278,24053,85900,11,42338.1,161,493,368
588,340461476,X-a2:X-a1,3344,501,1684,1159,2308,24252,78350,11,41304.4,136,456,336
588,340461476,X-a2:X-a2,3376,495,1717,1164,2322,23645,80600,11.1985,40536.8,129,464,322
589,340461476,X-a1:X-a1,3412,749,1479,1184,2228,23939,82225,8.51359,40983.5,150,698,452
589,340461476,X-a1:X-a2,3423,553,1666,1204,2247,24116,79375,11,41913.1,164,507,379
589,340461476,X-a2:X-a1,3378,495,1673,1210,2254,24175,81875,11,40905.4,131,457,324
589,340461476,X-a2:X-a2,3301,486,1710,1105,2331,23636,77225,11.2099,39965.8,138,449,319
590,340461476,X-a1:X-a1,3431,750,1529,1152,2225,23979,77350,8.50835,41412.6,149,704,451
590,340461476,X-a1:X-a2,3435,566,1695,1174,2280,24078,81200,11,42090,169,513,377
590,340461476,X-a2:X-a1,3369,507,1665,1197,2240,24307,81050,11,41929.9,144,469,337
590,340461476,X-a2:X-a2,3405,492,1693,1220,2306,23530,78500,11.297,41063.2,138,455,327
591,340461476,X-a1:X-a1,3391,752,1538,1101,2275,23937,82000,8.58636,42407.9,150,704,451
591,340461476,X-a1:X-a2,3432,571,1712,1149,2293,24119,82000,11,41961.6,169,519,386
591,340461476,X-a2:X-a1,3365,493,1699,1173,2280,24224,77550,11,40423.8,143,450,328
591,340461476,X-a2:X-a2,3422,492,1710,1220,2296,23407,80650,11.2121,41620.3,132,460,331
592,340461476,X-a1:X-a1,3452,761,1520,1171,2207,23995,81100,8.47727,41146,152,710,452
592,340461476,X-a1:X-a2,3456,572,1721,1163,2300,24135,80700,11,43113.7,170,523,388
592,340461476,X-a2:X-a1,3420,481,1722,1217,2239,24069,81850,11,41197.6,145,430,327
592,340461476,X-a2:X-a2,3409,491,1702,1216,2319,23502,79450,11.2151,40163.8,125,464,328
593,340461476,X-a1:X-a1,3399,763,1520,1116,2240,24030,80350,8.55629,41008.4,156,708,468
593,340461476,X-a1:X-a2,3442,563,1691,1188,2251,24042,81350,11,41712.7,173,513,383
593,340461476,X-a2:X-a1,3406,484,1754,1168,2288,24158,79700,11,42098.9,145,435,336
593,340461476,X-a2:X-a2,3439,486,1740,1213,2316,23504,77900,11.2058,41146.5,121,455,332
594,340461476,X-a1:X-a1,3427,767,1503,1157,2318,24095,83700,8.55025,40107.5,153,717,471
594,340461476,X-a1:X-a2,3478,556,1718,1204,2256,24015,81550,11,42376.5,167,506,378
594,340461476,X-a2:X-a1,3378,502,1707,1169,2322,23905,81900,11,41326.3,153,453,340
594,340461476,X-a2:X-a2,3449,493,1725,1231,2250,23504,84450,11.21,41677.3,130,460,337
595,340461476,X-a1:X-a1,3440,753,1512,1175,2267,24286,79575,8.5601,39886.7,146,714,457
595,340461476,X-a1:X-a2,3463,547,1765,1151,2300,24076,82175,11,42321.9,165,492,376
595,340461476,X-a2:X-a1,3372,497,1661,1214,2314,24075,80875,11,43033.4,152,450,337
595,340461476,X-a2:X-a2,3466,476,1750,1240,2199,23760,81375,11.2974,41434.6,128,445,320
596,340461476,X-a1:X-a1,3366,749,1494,1123,2267,24011,83300,8.64133,38382.9,149,709,453
596,340461476,X-a1:X-a2,3497,546,1760,1191,2273,24112,82500,11,43254.3,158,494,369
596,340461476,X-a2:X-a1,3365,499,1664,1202,2313,23923,82000,11,41084.1,149,449,333
596,340461476,X-a2:X-a2,3447,483,1733,1231,2220,23570,81600,11.2201,40551.6,123,443,330
597,340461476,X-a1:X-a1,3398,755,1510,1133,2289,24061,79625,8.58065,38576.6,155,712,452
597,340461476,X-a1:X-a2,3494,551,1766,1177,2287,24234,77575,11,43969.8,153,500,362
597,340461476,X-a2:X-a1,3393,497,1673,1223,2254,23951,79025,11,40944.1,145,446,318
597,340461476,X-a2:X-a2,3477,486,1751,1240,2165,23624,81375,11.1661,40826.9,112,450,333
598,340461476,X-a1:X-a1,3444,756,1497,1191,2289,24005,78775,8.47287,38411.9,147,706,455
598,340461476,X-a1:X-a2,3535,561,1725,1249,2279,24162,82875,11,43388,154,508,360
598,340461476,X-a2:X-a1,3401,485,1687,1229,2215,23789,81725,11,41363.8,137,442,306
598,340461476,X-a2:X-a2,3430,493,1751,1186,2177,23773,83225,11.1723,42104,118,455,339
599,340461476,X-a1:X-a1,3385,745,1486,1154,2294,24028,85425,8.43868,38838.8,146,698,448
599,340461476,X-a1:X-a2,3548,562,1748,1238,2288,24236,80075,11,42173.7,151,513,349
599,340461476,X-a2:X-a1,3395,475,1676,1244,2200,23839,82125,11,40132,135,433,290
599,340461476,X-a2:X-a2,3419,509,1752,1158,2203,23897,82375,11.1479,42174.2,131,475,343
600,340461476,X-a1:X-a1,3345,710,1441,1194,2323,24093,77575,8.52419,40042.2,145,665,431
600,340461476,X-a1:X-a2,3511,555,1740,1216,2254,24155,80125,11,43029.4,155,508,354
600,340461476,X-a2:X-a1,3376,480,1679,1217,2254,23826,79275,11,40591.9,137,439,306
600,340461476,X-a2:X-a2,3474,524,1737,1213,2203,24010,82225,11.1505,41238.2,136,484,355
601,340461476,X-a1:X-a1,3342,702,1470,1170,2307,24116,78975,8.51873,38987.4,139,645,439
601,340461476,X-a1:X-a2,3485,567,1742,1176,2264,24071,80125,11,41852,151,519,362
601,340461476,X-a2:X-a1,3365,476,1679,1210,2240,23817,83175,11,40842.7,127,438,303
601,340461476,X-a2:X-a2,3448,532,1747,1169,2234,23992,81225,11.1567,39902.5,125,491,352
602,340461476,X-a1:X-a1,3391,698,1511,1182,2343,24027,83225,8.5611,39803.6,139,646,437
602,340461476,X-a1:X-a2,3462,576,1701,1185,2234,24075,82325,11,43574.8,162,535,385
602,340461476,X-a2:X-a1,3368,483,1705,1180,2263,23802,81075,11,40143.5,123,442,306
602,340461476,X-a2:X-a2,3469,530,1751,1188,2281,23933,83975,11.3415,39981.9,134,493,344
603,340461476,X-a1:X-a1,3407,697,1545,1165,2333,23961,79325,8.45706,38950,140,649,432
603,340461476,X-a1:X-a2,3485,580,1702,1203,2213,24044,79325,11,44008.8,165,544,401
603,340461476,X-a2:X-a1,3359,497,1696,1166,2279,23821,80725,11,41070,123,460,319
603,340461476,X-a2:X-a2,3423,527,1728,1168,2210,24008,81625,11.3133,39971.4,132,489,343
604,340461476,X-a1:X-a1,3381,719,1478,1184,2316,23801,79175,8.53906,38376.8,146,667,447
604,340461476,X-a1:X-a2,3447,572,1738,1137,2249,24015,79825,11,43412.8,165,536,388
604,340461476,X-a2:X-a1,3336,520,1672,1144,2265,23925,85925,11,39289.3,130,473,345
604,340461476,X-a2:X-a2,3385,537,1711,1137,2214,24011,82175,11.0985,39702.2,131,502,349
605,340461476,X-a1:X-a1,3374,727,1488,1159,2363,23541,82600,8.48667,39171.8,144,674,469
605,340461476,X-a1:X-a2,3478,590,1694,1194,2236,23857,81850,11,41996.1,171,548,398
605,340461476,X-a2:X-a1,3348,493,1690,1165,2284,24004,80700,11,39654.3,127,453,329
605,340461476,X-a2:X-a2,3415,522,1722,1171,2170,24060,81650,11.115,40422,130,482,336
606,340461476,X-a1:X-a1,3390,711,1472,1207,2322,23726,79625,8.4858,39521.9,141,655,462
606,340461476,X-a1:X-a2,3460,575,1705,1180,2291,23857,79475,11,41443.3,163,531,395
606,340461476,X-a2:X-a1,3324,491,1665,1168,2260,23943,78675,11,38856.7,126,447,324
606,340461476,X-a2:X-a2,3377,520,1710,1147,2174,24123,78525,11.2316,40358.8,126,473,336
607,340461476,X-a1:X-a1,3384,707,1495,1182,2293,23716,78625,8.45299,39950.4,137,651,456
607,340461476,X-a1:X-a2,3454,559,1700,1195,2309,23972,78875,11,42540.6,156,517,390
607,340461476,X-a2:X-a1,3331,493,1677,1161,2219,24029,82975,11,39731,125,454,322
607,340461476,X-a2:X-a2,3342,526,1686,1130,2217,24071,81725,11.2207,40766.7,123,486,339
608,340461476,X-a1:X-a1,3382,715,1490,1177,2308,23677,78550,8.41284,41200.4,142,657,463
608,340461476,X-a1:X-a2,3474,548,1711,1215,2332,23863,81750,11,42836.5,156,509,383
608,340461476,X-a2:X-a1,3328,505,1659,1164,2253,24186,76650,11,39222.9,122,464,329
608,340461476,X-a2:X-a2,3301,521,1628,1152,2229,24128,80150,11.169,39424.9,119,478,344
609,340461476,X-a1:X-a1,3415,710,1455,1250,2290,23604,79675,8.51407,40519.2,141,654,450
609,340461476,X-a1:X-a2,3458,541,1707,1210,2318,23934,79575,11,42384.9,150,501,381
609,340461476,X-a2:X-a1,3373,524,1651,1198,2260,24079,78625,11,40228.1,130,485,352
609,340461476,X-a2:X-a2,3278,512,1640,1126,2270,24222,80525,11.236,39993.6,115,474,338
610,340461476,X-a1:X-a1,3405,727,1466,1212,2311,23779,80575,8.48462,41110.6,145,671,467
610,340461476,X-a1:X-a2,3451,538,1680,1233,2291,23939,80525,11,42038.5,143,500,368
610,340461476,X-a2:X-a1,3344,518,1610,1216,2342,23960,81275,11,39704.2,128,476,338
610,340461476,X-a2:X-a2,3315,514,1624,1177,2361,24057,80125,11.1598,39060.1,113,477,335
611,340461476,X-a1:X-a1,3414,728,1462,1224,2256,23829,78775,8.44743,40129.2,143,672,457
611,340461476,X-a1:X-a2,3443,545,1682,1216,2304,23862,81775,11,41857,146,509,370
611,340461476,X-a2:X-a1,3309,512,1610,1187,2317,24025,76525,11,40525.4,135,467,338
611,340461476,X-a2:X-a2,3351,502,1657,1192,2313,24147,80725,11.1516,38488,109,474,323
612,340461476,X-a1:X-a1,3443,710,1481,1252,2227,23949,80225,8.43081,40871.9,138,661,442
612,340461476,X-a1:X-a2,3468,536,1674,1258,2243,24023,79525,11,42737,149,492,365
612,340461476,X-a2:X-a1,3376,515,1630,1231,2274,23979,79525,11,40634.1,140,474,347
612,340461476,X-a2:X-a2,3381,511,1632,1238,2309,24167,82425,11.2654,38641.7,110,482,329
613,340461476,X-a1:X-a1,3424,724,1472,1228,2245,23817,83525,8.49231,39731,137,666,446
613,340461476,X-a1:X-a2,3472,530,1704,1238,2216,23948,83825,11,42116.9,145,479,367
613,340461476,X-a2:X-a1,3415,528,1642,1245,2208,24041,79825,11,39883.4,130,486,338
613,340461476,X-a2:X-a2,3397,489,1664,1244,2306,24294,79325,11.1829,38976.6,105,458,318
614,340461476,X-a1:X-a1,3435,701,1474,1260,2262,23874,79350,8.55618,39433.6,140,649,441
614,340461476,X-a1:X-a2,3478,523,1722,1233,2280,23986,81900,11,40632,138,474,350
614,340461476,X-a2:X-a1,3437,531,1648,1258,2190,24120,78850,11,40764.3,138,486,348
614,340461476,X-a2:X-a2,3453,492,1695,1266,2215,24227,80800,11.1562,40670.8,109,463,319
615,340461476,X-a1:X-a1,3389,726,1454,1209,2336,23844,82050,8.33259,39928,133,672,435
615,340461476,X-a1:X-a2,3481,538,1717,1226,2242,23964,77950,11,40747.9,141,488,362
615,340461476,X-a2:X-a1,3422,533,1683,1206,2239,23929,82400,11,40912.9,138,484,352
615,340461476,X-a2:X-a2,3408,509,1706,1193,2268,24287,82400,11.1209,40422.1,110,482,324
616,340461476,X-a1:X-a1,3394,735,1414,1245,2341,23851,82875,8.48564,38853,122,682,427
616,340461476,X-a1:X-a2,3433,537,1713,1183,2252,23755,82975,11,40407.9,143,485,357
616,340461476,X-a2:X-a1,3462,526,1708,1228,2259,23925,81325,11,41559.8,138,474,348
616,340461476,X-a2:X-a2,3423,512,1690,1221,2263,24380,82025,11.1102,38702.9,118,481,322
617,340461476,X-a1:X-a1,3403,726,1440,1237,2357,23913,78800,8.47525,37427,115,673,422
617,340461476,X-a1:X-a2,3466,536,1722,1208,2242,23772,80600,11,41587,146,482,361
617,340461476,X-a2:X-a1,3375,514,1665,1196,2271,23937,79800,11,42561.7,125,465,333
617,340461476,X-a2:X-a2,3440,514,1702,1224,2279,24280,79600,11.1136,39669.8,115,488,324
618,340461476,X-a1:X-a1,3410,742,1391,1277,2273,23928,81950,8.43851,37753.9,111,696,424
618,340461476,X-a1:X-a2,3491,519,1699,1273,2193,23898,80050,11,41335.6,137,459,347
618,340461476,X-a2:X-a1,3378,528,1671,1179,2291,23892,84850,11,42702.2,125,475,342
