Time,NodeID,Alleles,VectorPopulation,STATE_MALE
302,1,X,97360,121890
302,1,Y,0,121890
303,1,Ad,812,1044
303,1,Am,326,442
303,1,Aw,96900,121879
303,1,Bd,1788,2228
303,1,Bm,0,0
303,1,Bw,96915,121899
303,1,Ce,0,0
303,1,Cm,1725,2240
303,1,Cw,96810,121758
303,1,X,96926,121912
303,1,Y,0,121912
304,1,Ad,791,1093
304,1,Am,332,474
304,1,Aw,97283,121792
304,1,Bd,1756,2228
304,1,Bm,0,0
304,1,Bw,97302,121813
304,1,Ce,0,0
304,1,Cm,1710,2211
304,1,Cw,97205,121681
304,1,X,97312,121828
304,1,Y,0,121828
305,1,Ad,810,1123
305,1,Am,320,460
305,1,Aw,97241,121858
305,1,Bd,1709,2204
305,1,Bm,0,0
305,1,Bw,97260,121879
305,1,Ce,0,0
305,1,Cm,1703,2221
305,1,Cw,97165,121751
305,1,X,97269,121893
305,1,Y,0,121893
306,1,Ad,854,1125
306,1,Am,328,456
306,1,Aw,96942,121789
306,1,Bd,1653,2130
306,1,Bm,0,0
306,1,Bw,96962,121812
306,1,Ce,0,0
306,1,Cm,1666,2169
306,1,Cw,96871,121682
306,1,X,96972,121825
306,1,Y,0,121825
307,1,Ad,843,1128
307,1,Am,327,444
307,1,Aw,97337,121536
307,1,Bd,1658,2112
307,1,Bm,0,0
307,1,Bw,97356,121557
307,1,Ce,0,0
307,1,Cm,1629,2154
307,1,Cw,97268,121433
307,1,X,97366,121568
307,1,Y,0,121568
308,1,Ad,831,1152
308,1,Am,335,433
308,1,Aw,97334,121715
308,1,Bd,1625,2095
308,1,Bm,0,0
308,1,Bw,97350,121741
308,1,Ce,0,0
308,1,Cm,1620,2132
308,1,Cw,97262,121615
308,1,X,97361,121749
308,1,Y,0,121749
309,1,Ad,870,1147
309,1,Am,343,432
309,1,Aw,97289,121667
309,1,Bd,1593,2043
309,1,Bm,0,0
309,1,Bw,97309,121697
309,1,Ce,0,0
309,1,Cm,1594,2121
309,1,Cw,97225,121571
309,1,X,97318,121704
309,1,Y,0,121704
310,1,Ad,887,1128
310,1,Am,335,421
310,1,Aw,97303,121417
310,1,Bd,1549,2036
310,1,Bm,0,0
310,1,Bw,97323,121445
310,1,Ce,0,0
310,1,Cm,1597,2097
310,1,Cw,97239,121322
310,1,X,97331,121452
310,1,Y,0,121452
311,1,Ad,915,1116
311,1,Am,362,412
311,1,Aw,96994,121581
311,1,Bd,1524,2013
311,1,Bm,0,0
311,1,Bw,97020,121608
311,1,Ce,0,0
311,1,Cm,1582,2102
311,1,Cw,96941,121486
311,1,X,97025,121614
311,1,Y,0,121614
312,1,Ad,931,1100
312,1,Am,380,413
312,1,Aw,97066,121333
312,1,Bd,1483,1920
312,1,Bm,0,0
312,1,Bw,97094,121358
312,1,Ce,0,0
312,1,Cm,1596,2028
312,1,Cw,97007,121238
312,1,X,97098,121364
312,1,Y,0,121364
313,1,Ad,920,1098
313,1,Am,388,439
313,1,Aw,97310,121510
313,1,Bd,1490,1898
313,1,Bm,0,0
313,1,Bw,97339,121539
313,1,Ce,0,0
313,1,Cm,1641,2077
313,1,Cw,97244,121413
313,1,X,97344,121545
313,1,Y,0,121545
314,1,Ad,907,1071
314,1,Am,388,447
314,1,Aw,97594,121165
314,1,Bd,1518,1859
314,1,Bm,0,0
314,1,Bw,97628,121195
314,1,Ce,0,0
314,1,Cm,1668,2069
314,1,Cw,97537,121072
314,1,X,97632,121200
314,1,Y,0,121200
315,1,Ad,908,1063
315,1,Am,387,451
315,1,Aw,97323,121168
315,1,Bd,1486,1861
315,1,Bm,0,0
315,1,Bw,97358,121195
315,1,Ce,0,0
315,1,Cm,1707,2144
315,1,Cw,97260,121075
315,1,X,97364,121201
315,1,Y,0,121201
316,1,Ad,940,1058
316,1,Am,395,438
316,1,Aw,97235,121260
316,1,Bd,1504,1886
316,1,Bm,0,0
316,1,Bw,97266,121285
316,1,Ce,0,0
316,1,Cm,1756,2184
316,1,Cw,97168,121162
316,1,X,97274,121290
316,1,Y,0,121290
317,1,Ad,922,1089
317,1,Am,387,456
317,1,Aw,97521,121324
317,1,Bd,1524,1879
317,1,Bm,0,0
317,1,Bw,97553,121348
317,1,Ce,0,0
317,1,Cm,1812,2280
317,1,Cw,97446,121214
317,1,X,97560,121353
317,1,Y,0,121353
318,1,Ad,954,1096
318,1,Am,387,484
318,1,Aw,97701,121712
318,1,Bd,1528,1858
318,1,Bm,0,0
318,1,Bw,97730,121736
318,1,Ce,0,0
318,1,Cm,1850,2343
318,1,Cw,97621,121601
318,1,X,97737,121741
318,1,Y,0,121741
319,1,Ad,940,1073
319,1,Am,377,466
319,1,Aw,97609,121647
319,1,Bd,1533,1850
319,1,Bm,0,0
319,1,Bw,97629,121667
319,1,Ce,0,0
319,1,Cm,1905,2363
319,1,Cw,97514,121539
319,1,X,97638,121673
319,1,Y,0,121673
320,1,Ad,901,1052
320,1,Am,403,468
320,1,Aw,97649,121615
320,1,Bd,1553,1822
320,1,Bm,0,0
320,1,Bw,97669,121639
320,1,Ce,0,0
320,1,Cm,1973,2423
320,1,Cw,97548,121512
320,1,X,97676,121644
320,1,Y,0,121644
321,1,Ad,881,1058
321,1,Am,397,467
321,1,Aw,97457,121609
321,1,Bd,1556,1826
321,1,Bm,0,0
321,1,Bw,97477,121633
321,1,Ce,0,0
321,1,Cm,2015,2455
321,1,Cw,97352,121503
321,1,X,97485,121639
321,1,Y,0,121639
322,1,Ad,853,1057
322,1,Am,399,488
322,1,Aw,97520,121705
322,1,Bd,1573,1824
322,1,Bm,0,0
322,1,Bw,97539,121733
322,1,Ce,0,0
322,1,Cm,2095,2537
322,1,Cw,97414,121607
322,1,X,97545,121738
322,1,Y,0,121738
323,1,Ad,841,1079
323,1,Am,375,471
323,1,Aw,97866,122009
323,1,Bd,1589,1892
323,1,Bm,0,0
323,1,Bw,97886,122034
323,1,Ce,0,0
323,1,Cm,2159,2610
323,1,Cw,97755,121903
323,1,X,97891,122041
323,1,Y,0,122041
324,1,Ad,838,1071
324,1,Am,373,465
324,1,Aw,97747,121810
324,1,Bd,1584,1910
324,1,Bm,0,0
324,1,Bw,97766,121837
324,1,Ce,0,0
324,1,Cm,2152,2624
324,1,Cw,97639,121703
324,1,X,97771,121844
324,1,Y,0,121844
325,1,Ad,861,1081
325,1,Am,398,472
325,1,Aw,97984,122004
325,1,Bd,1622,1934
325,1,Bm,0,0
325,1,Bw,98001,122037
325,1,Ce,0,0
325,1,Cm,2279,2715
325,1,Cw,97870,121906
325,1,X,98006,122045
325,1,Y,0,122045
326,1,Ad,838,1060
326,1,Am,411,474
326,1,Aw,97556,122236
326,1,Bd,1607,1936
326,1,Bm,0,0
326,1,Bw,97572,122272
326,1,Ce,0,0
326,1,Cm,2306,2783
326,1,Cw,97440,122146
326,1,X,97577,122279
326,1,Y,0,122279
327,1,Ad,834,1043
327,1,Am,410,471
327,1,Aw,97635,122184
327,1,Bd,1606,1956
327,1,Bm,0,0
327,1,Bw,97650,122220
327,1,Ce,0,0
327,1,Cm,2302,2771
327,1,Cw,97514,122092
327,1,X,97654,122226
327,1,Y,0,122226
328,1,Ad,824,1061
328,1,Am,413,473
328,1,Aw,97597,121987
328,1,Bd,1578,1997
328,1,Bm,0,0
328,1,Bw,97614,122021
328,1,Ce,0,0
328,1,Cm,2277,2790
328,1,Cw,97485,121897
328,1,X,97619,122029
328,1,Y,0,122029
329,1,Ad,826,1065
329,1,Am,427,487
329,1,Aw,97601,121953
329,1,Bd,1615,2001
329,1,Bm,0,0
329,1,Bw,97616,121980
329,1,Ce,0,0
329,1,Cm,2310,2811
329,1,Cw,97493,121851
329,1,X,97620,121989
329,1,Y,0,121989
330,1,Ad,801,1043
330,1,Am,397,484
330,1,Aw,97598,121730
330,1,Bd,1618,2059
330,1,Bm,0,0
330,1,Bw,97614,121757
330,1,Ce,0,0
330,1,Cm,2314,2846
330,1,Cw,97503,121631
330,1,X,97618,121765
330,1,Y,0,121765
331,1,Ad,817,1059
331,1,Am,394,496
331,1,Aw,97562,121836
331,1,Bd,1647,2078
331,1,Bm,0,0
331,1,Bw,97576,121863
331,1,Ce,0,0
331,1,Cm,2369,2913
331,1,Cw,97453,121732
331,1,X,97580,121871
331,1,Y,0,121871
332,1,Ad,826,1079
332,1,Am,388,496
332,1,Aw,97343,121943
332,1,Bd,1626,2052
332,1,Bm,0,0
332,1,Bw,97356,121964
332,1,Ce,0,0
332,1,Cm,2399,2923
332,1,Cw,97234,121835
332,1,X,97360,121975
332,1,Y,0,121975
333,1,Ad,811,1064
333,1,Am,392,506
333,1,Aw,97213,121974
333,1,Bd,1593,2063
333,1,Bm,0,0
333,1,Bw,97227,121994
333,1,Ce,0,0
333,1,Cm,2366,2913
333,1,Cw,97103,121864
333,1,X,97229,122004
333,1,Y,0,122004
334,1,Ad,843,1076
334,1,Am,389,496
334,1,Aw,97395,121845
334,1,Bd,1627,2065
334,1,Bm,0,0
334,1,Bw,97409,121863
334,1,Ce,0,0
334,1,Cm,2401,2896
334,1,Cw,97273,121730
334,1,X,97411,121873
334,1,Y,0,121873
335,1,Ad,852,1077
335,1,Am,411,505
335,1,Aw,97420,122047
335,1,Bd,1636,2045
335,1,Bm,0,0
335,1,Bw,97437,122069
335,1,Ce,0,0
335,1,Cm,2361,2919
335,1,Cw,97306,121937
335,1,X,97441,122076
335,1,Y,0,122076
336,1,Ad,863,1083
336,1,Am,413,502
336,1,Aw,97355,121785
336,1,Bd,1654,2036
336,1,Bm,0,0
336,1,Bw,97372,121814
336,1,Ce,0,0
336,1,Cm,2323,2921
336,1,Cw,97235,121679
336,1,X,97375,121821
336,1,Y,0,121821
337,1,Ad,872,1093
337,1,Am,434,506
337,1,Aw,97687,121466
337,1,Bd,1598,2028
337,1,Bm,0,0
337,1,Bw,97710,121488
337,1,Ce,0,0
337,1,Cm,2347,2883
337,1,Cw,97577,121354
337,1,X,97714,121495
337,1,Y,0,121495
338,1,Ad,873,1109
338,1,Am,410,513
338,1,Aw,97430,121440
338,1,Bd,1573,2017
338,1,Bm,0,0
338,1,Bw,97450,121459
338,1,Ce,0,0
338,1,Cm,2298,2887
338,1,Cw,97332,121326
338,1,X,97455,121469
338,1,Y,0,121469
339,1,Ad,873,1097
339,1,Am,426,516
339,1,Aw,97306,121244
339,1,Bd,1574,2050
339,1,Bm,0,0
339,1,Bw,97329,121263
339,1,Ce,0,0
339,1,Cm,2323,2915
339,1,Cw,97203,121134
339,1,X,97334,121273
339,1,Y,0,121273
340,1,Ad,910,1096
340,1,Am,418,528
340,1,Aw,97403,121278
340,1,Bd,1558,2038
340,1,Bm,0,0
340,1,Bw,97428,121298
340,1,Ce,0,0
340,1,Cm,2322,2920
340,1,Cw,97316,121167
340,1,X,97434,121305
340,1,Y,0,121305
341,1,Ad,926,1138
341,1,Am,445,526
341,1,Aw,97321,121420
341,1,Bd,1520,2015
341,1,Bm,0,0
341,1,Bw,97348,121446
341,1,Ce,0,0
341,1,Cm,2277,2877
341,1,Cw,97233,121314
341,1,X,97354,121452
341,1,Y,0,121452
342,1,Ad,915,1141
342,1,Am,447,537
342,1,Aw,97230,121246
342,1,Bd,1539,2037
342,1,Bm,0,0
342,1,Bw,97254,121270
342,1,Ce,0,0
342,1,Cm,2314,2882
342,1,Cw,97137,121130
342,1,X,97259,121275
342,1,Y,0,121275
343,1,Ad,895,1106
343,1,Am,452,535
343,1,Aw,97454,121288
343,1,Bd,1540,2035
343,1,Bm,0,0
343,1,Bw,97473,121312
343,1,Ce,0,0
343,1,Cm,2314,2908
343,1,Cw,97377,121171
343,1,X,97480,121317
343,1,Y,0,121317
344,1,Ad,890,1131
344,1,Am,425,547
344,1,Aw,97238,121286
344,1,Bd,1550,2033
344,1,Bm,0,0
344,1,Bw,97258,121312
344,1,Ce,0,0
344,1,Cm,2352,2935
344,1,Cw,97159,121177
344,1,X,97265,121316
344,1,Y,0,121316
345,1,Ad,882,1127
345,1,Am,441,546
345,1,Aw,97233,121349
345,1,Bd,1536,2006
345,1,Bm,0,0
345,1,Bw,97251,121375
345,1,Ce,0,0
345,1,Cm,2382,2957
345,1,Cw,97150,121227
345,1,X,97256,121378
345,1,Y,0,121378
346,1,Ad,878,1139
346,1,Am,453,539
346,1,Aw,97351,121572
346,1,Bd,1543,2030
346,1,Bm,0,0
346,1,Bw,97373,121596
346,1,Ce,0,0
346,1,Cm,2446,2979
346,1,Cw,97274,121455
346,1,X,97379,121600
346,1,Y,0,121600
347,1,Ad,855,1137
347,1,Am,446,535
347,1,Aw,97289,121522
347,1,Bd,1509,2014
347,1,Bm,0,0
347,1,Bw,97313,121547
347,1,Ce,0,0
347,1,Cm,2442,3005
347,1,Cw,97213,121412
347,1,X,97318,121552
347,1,Y,0,121552
348,1,Ad,861,1145
348,1,Am,439,527
348,1,Aw,97566,121838
348,1,Bd,1534,2026
348,1,Bm,0,0
348,1,Bw,97590,121861
348,1,Ce,0,0
348,1,Cm,2510,3014
348,1,Cw,97487,121731
348,1,X,97592,121866
348,1,Y,0,121866
349,1,Ad,826,1131
349,1,Am,440,532
349,1,Aw,97464,121872
349,1,Bd,1531,1995
349,1,Bm,0,0
349,1,Bw,97484,121893
349,1,Ce,0,0
349,1,Cm,2497,3066
349,1,Cw,97383,121758
349,1,X,97486,121898
349,1,Y,0,121898
350,1,Ad,844,1129
350,1,Am,444,524
350,1,Aw,97073,121944
350,1,Bd,1530,1996
350,1,Bm,0,0
350,1,Bw,97091,121962
350,1,Ce,0,0
350,1,Cm,2550,3153
350,1,Cw,96987,121822
350,1,X,97094,121967
350,1,Y,0,121967
351,1,Ad,844,1105
351,1,Am,462,553
351,1,Aw,97551,122255
351,1,Bd,1551,2014
351,1,Bm,0,0
351,1,Bw,97569,122277
351,1,Ce,0,0
351,1,Cm,2598,3240
351,1,Cw,97462,122136
351,1,X,97573,122281
351,1,Y,0,122281
352,1,Ad,833,1063
352,1,Am,459,535
352,1,Aw,97317,122116
352,1,Bd,1541,2010
352,1,Bm,0,0
352,1,Bw,97329,122132
352,1,Ce,0,0
352,1,Cm,2617,3287
352,1,Cw,97219,121988
352,1,X,97333,122142
352,1,Y,0,122142
353,1,Ad,815,1054
353,1,Am,449,544
353,1,Aw,97368,121672
353,1,Bd,1553,1987
353,1,Bm,0,0
353,1,Bw,97384,121689
353,1,Ce,0,0
353,1,Cm,2648,3317
353,1,Cw,97273,121543
353,1,X,97387,121700
353,1,Y,0,121700
354,1,Ad,811,1093
354,1,Am,451,525
354,1,Aw,97533,121662
354,1,Bd,1511,1966
354,1,Bm,0,0
354,1,Bw,97551,121677
354,1,Ce,0,0
354,1,Cm,2702,3323
354,1,Cw,97442,121540
354,1,X,97553,121687
354,1,Y,0,121687
355,1,Ad,817,1102
355,1,Am,460,513
355,1,Aw,97493,121495
355,1,Bd,1536,1968
355,1,Bm,0,0
355,1,Bw,97506,121513
355,1,Ce,0,0
355,1,Cm,2757,3348
355,1,Cw,97390,121383
355,1,X,97510,121524
355,1,Y,0,121524
356,1,Ad,789,1090
356,1,Am,449,528
356,1,Aw,97381,121466
356,1,Bd,1544,1949
356,1,Bm,0,0
356,1,Bw,97392,121486
356,1,Ce,0,0
356,1,Cm,2759,3378
356,1,Cw,97259,121357
356,1,X,97396,121498
356,1,Y,0,121498
357,1,Ad,827,1081
357,1,Am,434,538
357,1,Aw,97410,121533
357,1,Bd,1604,1987
357,1,Bm,0,0
357,1,Bw,97422,121549
357,1,Ce,0,0
357,1,Cm,2804,3441
357,1,Cw,97291,121414
357,1,X,97425,121560
357,1,Y,0,121560
358,1,Ad,826,1083
358,1,Am,423,554
358,1,Aw,97669,121825
358,1,Bd,1575,2007
358,1,Bm,0,0
358,1,Bw,97681,121844
358,1,Ce,0,0
358,1,Cm,2848,3494
358,1,Cw,97544,121704
358,1,X,97684,121854
358,1,Y,0,121854
359,1,Ad,780,1047
359,1,Am,417,559
359,1,Aw,97384,121551
359,1,Bd,1579,1998
359,1,Bm,0,0
359,1,Bw,97399,121571
359,1,Ce,0,0
359,1,Cm,2873,3478
359,1,Cw,97254,121431
359,1,X,97402,121578
359,1,Y,0,121578
360,1,Ad,787,1077
360,1,Am,436,554
360,1,Aw,97327,121674
360,1,Bd,1593,1993
360,1,Bm,0,0
360,1,Bw,97347,121695
360,1,Ce,0,0
360,1,Cm,2936,3504
360,1,Cw,97206,121547
360,1,X,97349,121701
360,1,Y,0,121701
361,1,Ad,788,1069
361,1,Am,452,563
361,1,Aw,97470,121791
361,1,Bd,1614,1953
361,1,Bm,0,0
361,1,Bw,97494,121817
361,1,Ce,0,0
361,1,Cm,3016,3569
361,1,Cw,97343,121667
361,1,X,97496,121824
361,1,Y,0,121824
362,1,Ad,790,1093
362,1,Am,456,569
362,1,Aw,97194,121679
362,1,Bd,1590,1965
362,1,Bm,0,0
362,1,Bw,97218,121705
362,1,Ce,0,0
362,1,Cm,2999,3619
362,1,Cw,97078,121554
362,1,X,97220,121712
362,1,Y,0,121712
363,1,Ad,832,1098
363,1,Am,455,587
363,1,Aw,97341,121585
363,1,Bd,1600,1936
363,1,Bm,0,0
363,1,Bw,97363,121609
363,1,Ce,0,0
363,1,Cm,3020,3657
363,1,Cw,97228,121452
363,1,X,97368,121617
363,1,Y,0,121617
364,1,Ad,829,1094
364,1,Am,478,592
364,1,Aw,97108,121586
364,1,Bd,1570,1925
364,1,Bm,0,0
364,1,Bw,97133,121609
364,1,Ce,0,0
364,1,Cm,2978,3659
364,1,Cw,97007,121447
364,1,X,97139,121617
364,1,Y,0,121617
365,1,Ad,815,1062
365,1,Am,483,581
365,1,Aw,97256,121460
365,1,Bd,1547,1927
365,1,Bm,0,0
365,1,Bw,97281,121480
365,1,Ce,0,0
365,1,Cm,2982,3691
365,1,Cw,97149,121319
365,1,X,97287,121488
365,1,Y,0,121488
366,1,Ad,842,1081
366,1,Am,489,572
366,1,Aw,97284,121374
366,1,Bd,1552,1924
366,1,Bm,0,0
366,1,Bw,97311,121396
366,1,Ce,0,0
366,1,Cm,2997,3693
366,1,Cw,97175,121236
366,1,X,97318,121404
366,1,Y,0,121404
367,1,Ad,872,1082
367,1,Am,492,596
367,1,Aw,97524,121732
367,1,Bd,1543,1965
367,1,Bm,0,0
367,1,Bw,97550,121750
367,1,Ce,0,0
367,1,Cm,3035,3696
367,1,Cw,97410,121595
367,1,X,97555,121758
367,1,Y,0,121758
368,1,Ad,889,1101
368,1,Am,496,596
368,1,Aw,97657,121679
368,1,Bd,1520,1960
368,1,Bm,0,0
368,1,Bw,97680,121702
368,1,Ce,0,0
368,1,Cm,2987,3663
368,1,Cw,97543,121541
368,1,X,97684,121707
368,1,Y,0,121707
369,1,Ad,882,1080
369,1,Am,487,594
369,1,Aw,98050,121762
369,1,Bd,1559,1956
369,1,Bm,0,0
369,1,Bw,98074,121784
369,1,Ce,0,0
369,1,Cm,3021,3719
369,1,Cw,97936,121621
369,1,X,98078,121791
369,1,Y,0,121791
370,1,Ad,858,1092
370,1,Am,476,593
370,1,Aw,97914,121652
370,1,Bd,1547,1901
370,1,Bm,0,0
370,1,Bw,97937,121673
370,1,Ce,0,0
370,1,Cm,3004,3673
370,1,Cw,97808,121519
370,1,X,97942,121681
370,1,Y,0,121681
371,1,Ad,838,1085
371,1,Am,497,608
371,1,Aw,97843,121583
371,1,Bd,1571,1870
371,1,Bm,0,0
371,1,Bw,97870,121599
371,1,Ce,0,0
371,1,Cm,3005,3610
371,1,Cw,97743,121443
371,1,X,97874,121609
371,1,Y,0,121609
372,1,Ad,834,1060
372,1,Am,491,596
372,1,Aw,97885,121506
372,1,Bd,1579,1870
372,1,Bm,0,0
372,1,Bw,97910,121519
372,1,Ce,0,0
372,1,Cm,3011,3577
372,1,Cw,97777,121370
372,1,X,97914,121530
372,1,Y,0,121530
373,1,Ad,834,1099
373,1,Am,495,612
373,1,Aw,97832,121536
373,1,Bd,1597,1852
373,1,Bm,0,0
373,1,Bw,97859,121558
373,1,Ce,0,0
373,1,Cm,3041,3537
373,1,Cw,97728,121409
373,1,X,97862,121568
373,1,Y,0,121568
374,1,Ad,873,1110
374,1,Am,511,609
374,1,Aw,97661,121520
374,1,Bd,1618,1848
374,1,Bm,0,0
374,1,Bw,97692,121539
374,1,Ce,0,0
374,1,Cm,3039,3546
374,1,Cw,97570,121395
374,1,X,97694,121549
374,1,Y,0,121549
375,1,Ad,871,1107
375,1,Am,481,604
375,1,Aw,97690,121804
375,1,Bd,1604,1838
375,1,Bm,0,0
375,1,Bw,97720,121824
375,1,Ce,0,0
375,1,Cm,3083,3603
375,1,Cw,97593,121677
375,1,X,97721,121833
375,1,Y,0,121833
376,1,Ad,895,1126
376,1,Am,500,605
376,1,Aw,97502,121772
376,1,Bd,1601,1857
376,1,Bm,0,0
376,1,Bw,97532,121793
376,1,Ce,0,0
376,1,Cm,3098,3599
376,1,Cw,97402,121649
376,1,X,97534,121802
376,1,Y,0,121802
377,1,Ad,900,1098
377,1,Am,497,619
377,1,Aw,97500,121668
377,1,Bd,1609,1833
377,1,Bm,0,0
377,1,Bw,97529,121691
377,1,Ce,0,0
377,1,Cm,3147,3674
377,1,Cw,97384,121536
377,1,X,97531,121698
377,1,Y,0,121698
378,1,Ad,897,1102
378,1,Am,505,621
378,1,Aw,97645,121500
378,1,Bd,1610,1827
378,1,Bm,0,0
378,1,Bw,97669,121528
378,1,Ce,0,0
378,1,Cm,3196,3698
378,1,Cw,97528,121377
378,1,X,97673,121534
378,1,Y,0,121534
379,1,Ad,859,1102
379,1,Am,501,616
379,1,Aw,97835,121704
379,1,Bd,1562,1892
379,1,Bm,0,0
379,1,Bw,97861,121731
379,1,Ce,0,0
379,1,Cm,3190,3742
379,1,Cw,97723,121576
379,1,X,97863,121737
379,1,Y,0,121737
380,1,Ad,853,1094
380,1,Am,507,607
380,1,Aw,97995,121836
380,1,Bd,1554,1838
380,1,Bm,0,0
380,1,Bw,98024,121859
380,1,Ce,0,0
380,1,Cm,3191,3763
380,1,Cw,97892,121696
380,1,X,98025,121867
380,1,Y,0,121867
381,1,Ad,850,1105
381,1,Am,495,617
381,1,Aw,97974,121763
381,1,Bd,1545,1825
381,1,Bm,0,0
381,1,Bw,98003,121791
381,1,Ce,0,0
381,1,Cm,3304,3785
381,1,Cw,97864,121637
381,1,X,98004,121797
381,1,Y,0,121797
382,1,Ad,839,1112
382,1,Am,490,624
382,1,Aw,97872,121442
382,1,Bd,1539,1831
382,1,Bm,0,0
382,1,Bw,97900,121467
382,1,Ce,0,0
382,1,Cm,3255,3839
382,1,Cw,97758,121313
382,1,X,97901,121475
382,1,Y,0,121475
383,1,Ad,859,1145
383,1,Am,485,623
383,1,Aw,97809,121622
383,1,Bd,1520,1897
383,1,Bm,0,0
383,1,Bw,97834,121649
383,1,Ce,0,0
383,1,Cm,3272,3875
383,1,Cw,97693,121490
383,1,X,97836,121658
383,1,Y,0,121658
384,1,Ad,866,1147
384,1,Am,477,604
384,1,Aw,97971,121679
384,1,Bd,1531,1909
384,1,Bm,0,0
384,1,Bw,97996,121703
384,1,Ce,0,0
384,1,Cm,3251,3972
384,1,Cw,97856,121527
384,1,X,97999,121712
384,1,Y,0,121712
385,1,Ad,836,1147
385,1,Am,477,606
385,1,Aw,98012,121655
385,1,Bd,1496,1914
385,1,Bm,0,0
385,1,Bw,98034,121681
385,1,Ce,0,0
385,1,Cm,3247,4056
385,1,Cw,97890,121504
385,1,X,98038,121688
385,1,Y,0,121688
386,1,Ad,842,1133
386,1,Am,477,639
386,1,Aw,97780,121827
386,1,Bd,1542,1915
386,1,Bm,0,0
386,1,Bw,97798,121855
386,1,Ce,0,0
386,1,Cm,3270,4056
386,1,Cw,97655,121691
386,1,X,97803,121862
386,1,Y,0,121862
387,1,Ad,853,1140
387,1,Am,486,644
387,1,Aw,97671,121763
387,1,Bd,1546,1902
387,1,Bm,0,0
387,1,Bw,97688,121789
387,1,Ce,0,0
387,1,Cm,3311,4139
387,1,Cw,97542,121605
387,1,X,97693,121795
387,1,Y,0,121795
388,1,Ad,832,1122
388,1,Am,489,649
388,1,Aw,97540,121532
388,1,Bd,1532,1899
388,1,Bm,0,0
388,1,Bw,97557,121556
388,1,Ce,0,0
388,1,Cm,3337,4140
388,1,Cw,97414,121378
388,1,X,97563,121563
388,1,Y,0,121563
389,1,Ad,835,1144
389,1,Am,504,638
389,1,Aw,97644,121674
389,1,Bd,1529,1914
389,1,Bm,0,0
389,1,Bw,97662,121700
389,1,Ce,0,0
389,1,Cm,3363,4120
389,1,Cw,97524,121523
389,1,X,97668,121706
389,1,Y,0,121706
390,1,Ad,863,1134
390,1,Am,517,641
390,1,Aw,97665,121638
390,1,Bd,1508,1911
390,1,Bm,0,0
390,1,Bw,97683,121663
390,1,Ce,0,0
390,1,Cm,3382,4167
390,1,Cw,97545,121495
390,1,X,97689,121671
390,1,Y,0,121671
391,1,Ad,848,1135
391,1,Am,525,656
391,1,Aw,97400,121702
391,1,Bd,1517,1921
391,1,Bm,0,0
391,1,Bw,97418,121731
391,1,Ce,0,0
391,1,Cm,3387,4214
391,1,Cw,97274,121549
391,1,X,97424,121738
391,1,Y,0,121738
392,1,Ad,882,1153
392,1,Am,522,655
392,1,Aw,97602,121823
392,1,Bd,1517,1936
392,1,Bm,0,0
392,1,Bw,97616,121855
392,1,Ce,0,0
392,1,Cm,3355,4214
392,1,Cw,97475,121677
392,1,X,97623,121861
392,1,Y,0,121861
393,1,Ad,878,1157
393,1,Am,524,632
393,1,Aw,97518,122047
393,1,Bd,1544,1969
393,1,Bm,0,0
393,1,Bw,97538,122083
393,1,Ce,0,0
393,1,Cm,3400,4261
393,1,Cw,97395,121900
393,1,X,97544,122092
393,1,Y,0,122092
394,1,Ad,844,1131
394,1,Am,543,680
394,1,Aw,97509,122227
394,1,Bd,1518,1936
394,1,Bm,0,0
394,1,Bw,97524,122263
394,1,Ce,0,0
394,1,Cm,3436,4288
394,1,Cw,97389,122090
394,1,X,97533,122274
394,1,Y,0,122274
395,1,Ad,861,1128
395,1,Am,542,671
395,1,Aw,97648,121751
395,1,Bd,1558,1942
395,1,Bm,0,0
395,1,Bw,97668,121780
395,1,Ce,0,0
395,1,Cm,3516,4280
395,1,Cw,97529,121592
395,1,X,97677,121789
395,1,Y,0,121789
396,1,Ad,873,1119
396,1,Am,548,697
396,1,Aw,97755,121818
396,1,Bd,1528,1978
396,1,Bm,0,0
396,1,Bw,97775,121846
396,1,Ce,0,0
396,1,Cm,3562,4323
396,1,Cw,97632,121651
396,1,X,97784,121854
396,1,Y,0,121854
397,1,Ad,855,1126
397,1,Am,569,699
397,1,Aw,97964,121872
397,1,Bd,1529,1994
397,1,Bm,0,0
397,1,Bw,97983,121897
397,1,Ce,0,0
397,1,Cm,3572,4344
397,1,Cw,97846,121707
397,1,X,97992,121907
397,1,Y,0,121907
398,1,Ad,858,1162
398,1,Am,545,688
398,1,Aw,97761,121852
398,1,Bd,1549,1977
398,1,Bm,0,0
398,1,Bw,97781,121877
398,1,Ce,0,0
398,1,Cm,3611,4367
398,1,Cw,97640,121697
398,1,X,97788,121886
398,1,Y,0,121886
399,1,Ad,875,1127
399,1,Am,562,696
399,1,Aw,97703,121739
399,1,Bd,1575,1965
399,1,Bm,0,0
399,1,Bw,97724,121766
399,1,Ce,0,0
399,1,Cm,3667,4384
399,1,Cw,97577,121583
399,1,X,97732,121775
399,1,Y,0,121775
